XID,Configuration,List Item,Price
r395807,"3 BHK Apartment
94.35 L - 1.59 Cr",1854 SQ.FT,₹ 1.22 Cr
r395807,"3 BHK Apartment
94.35 L - 1.59 Cr",2061 SQ.FT,₹ 1.36 Cr
r395807,"3 BHK Apartment
94.35 L - 1.59 Cr",2076 SQ.FT,₹ 1.37 Cr
r395807,"3 BHK Apartment
94.35 L - 1.59 Cr",2412 SQ.FT,₹ 1.59 Cr
r370626,"2 BHK Apartment
79.44 L - 87.44 L",1261 SQ.FT,₹ 79.44 L
r370626,"2 BHK Apartment
79.44 L - 87.44 L",1388 SQ.FT,₹ 87.44 L
r370626,"3 BHK Apartment
96.2 L - 1.28 Cr",1527 SQ.FT,₹ 96.2 L
r370626,"3 BHK Apartment
96.2 L - 1.28 Cr",1755 SQ.FT,₹ 1.11 Cr
r370626,"3 BHK Apartment
96.2 L - 1.28 Cr",2030 SQ.FT,₹ 1.28 Cr
r399693,"2 BHK Apartment
61 L - 73 L",922 SQ.FT,"₹ 61.0 L
i"
r399693,"2 BHK Apartment
61 L - 73 L",936 SQ.FT,"₹ 62.0 L
i"
r399693,"2 BHK Apartment
61 L - 73 L",940 SQ.FT,"₹ 63.0 L
i"
r399693,"2 BHK Apartment
61 L - 73 L",947 SQ.FT,"₹ 65.0 L
i"
r399693,"2 BHK Apartment
61 L - 73 L",1089 SQ.FT,"₹ 68.0 L
i"
r399693,"2 BHK Apartment
61 L - 73 L",1134 SQ.FT,"₹ 70.0 L
i"
r399693,"2 BHK Apartment
61 L - 73 L",1206 SQ.FT,"₹ 73.0 L
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1299 SQ.FT,"₹ 85.0 L
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1315 SQ.FT,"₹ 86.0 L
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1331 SQ.FT,"₹ 87.0 L
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1335 SQ.FT,"₹ 88.0 L
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1415 SQ.FT,"₹ 90.0 L
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1441 SQ.FT,"₹ 92.0 L
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1446 SQ.FT,"₹ 95.0 L
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1580 SQ.FT,"₹ 98.0 L
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1585 SQ.FT,"₹ 98.5 L
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1613 SQ.FT,"₹ 1.0 Cr
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1666 SQ.FT,"₹ 1.08 Cr
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1670 SQ.FT,"₹ 1.15 Cr
i"
r399693,"3 BHK Apartment
85 L - 1.22 Cr",1749 SQ.FT,"₹ 1.22 Cr
i"
r414547,"Plot
9.77 L - 58.73 L",1173 SQ.FT,₹ 9.77 L
r414547,"Plot
9.77 L - 58.73 L",1324 SQ.FT,₹ 11.03 L
r414547,"Plot
9.77 L - 58.73 L",1335 SQ.FT,₹ 11.12 L
r414547,"Plot
9.77 L - 58.73 L",1539 SQ.FT,₹ 12.82 L
r414547,"Plot
9.77 L - 58.73 L",1550 SQ.FT,₹ 12.91 L
r414547,"Plot
9.77 L - 58.73 L",1604 SQ.FT,₹ 13.36 L
r414547,"Plot
9.77 L - 58.73 L",1625 SQ.FT,₹ 13.54 L
r414547,"Plot
9.77 L - 58.73 L",1787 SQ.FT,₹ 14.89 L
r414547,"Plot
9.77 L - 58.73 L",1830 SQ.FT,₹ 15.24 L
r414547,"Plot
9.77 L - 58.73 L",2013 SQ.FT,₹ 16.77 L
r414547,"Plot
9.77 L - 58.73 L",2045 SQ.FT,₹ 17.03 L
r414547,"Plot
9.77 L - 58.73 L",2077 SQ.FT,₹ 17.3 L
r414547,"Plot
9.77 L - 58.73 L",2099 SQ.FT,₹ 17.48 L
r414547,"Plot
9.77 L - 58.73 L",2142 SQ.FT,₹ 17.84 L
r414547,"Plot
9.77 L - 58.73 L",2196 SQ.FT,₹ 18.29 L
r414547,"Plot
9.77 L - 58.73 L",2325 SQ.FT,₹ 19.37 L
r414547,"Plot
9.77 L - 58.73 L",2357 SQ.FT,₹ 19.63 L
r414547,"Plot
9.77 L - 58.73 L",2379 SQ.FT,₹ 19.82 L
r414547,"Plot
9.77 L - 58.73 L",2390 SQ.FT,₹ 19.91 L
r414547,"Plot
9.77 L - 58.73 L",7050 SQ.FT,₹ 58.73 L
r434574,"3 BHK Apartment
1.49 Cr - 1.69 Cr",1326 SQ.FT,"₹ 1.49 Cr
i"
r434574,"3 BHK Apartment
1.49 Cr - 1.69 Cr",1523 SQ.FT,"₹ 1.69 Cr
i"
r434574,"4 BHK Apartment
2.22 Cr",2040 SQ.FT,"₹ 2.22 Cr
i"
r434574,"4.5 BHK Apartment
2.27 Cr - 2.41 Cr",2093 SQ.FT,"₹ 2.27 Cr
i"
r434574,"4.5 BHK Apartment
2.27 Cr - 2.41 Cr",2226 SQ.FT,"₹ 2.41 Cr
i"
r388535,"2 BHK Apartment
80 L - 93.15 L",1065 SQ.FT,₹ 80.0 L
r388535,"2 BHK Apartment
80 L - 93.15 L",1100 SQ.FT,₹ 82.63 L
r388535,"2 BHK Apartment
80 L - 93.15 L",1165 SQ.FT,₹ 87.51 L
r388535,"2 BHK Apartment
80 L - 93.15 L",1200 SQ.FT,₹ 90.14 L
r388535,"2 BHK Apartment
80 L - 93.15 L",1240 SQ.FT,₹ 93.15 L
r388535,"3 BHK Apartment
1.03 Cr - 1.11 Cr",1375 SQ.FT,₹ 1.03 Cr
r388535,"3 BHK Apartment
1.03 Cr - 1.11 Cr",1420 SQ.FT,₹ 1.07 Cr
r388535,"3 BHK Apartment
1.03 Cr - 1.11 Cr",1435 SQ.FT,₹ 1.08 Cr
r388535,"3 BHK Apartment
1.03 Cr - 1.11 Cr",1465 SQ.FT,₹ 1.1 Cr
r388535,"3 BHK Apartment
1.03 Cr - 1.11 Cr",1480 SQ.FT,₹ 1.11 Cr
r433805,"2 BHK Apartment
48.27 L - 52.36 L",1097 SQ.FT,₹ 48.27 L
r433805,"2 BHK Apartment
48.27 L - 52.36 L",1125 SQ.FT,₹ 49.5 L
r433805,"2 BHK Apartment
48.27 L - 52.36 L",1182 SQ.FT,₹ 52.01 L
r433805,"2 BHK Apartment
48.27 L - 52.36 L",1190 SQ.FT,₹ 52.36 L
r433805,"3 BHK Apartment
57.64 L - 76.38 L",1310 SQ.FT,₹ 57.64 L
r433805,"3 BHK Apartment
57.64 L - 76.38 L",1431 SQ.FT,₹ 62.96 L
r433805,"3 BHK Apartment
57.64 L - 76.38 L",1546 SQ.FT,₹ 68.02 L
r433805,"3 BHK Apartment
57.64 L - 76.38 L",1697 SQ.FT,₹ 74.67 L
r433805,"3 BHK Apartment
57.64 L - 76.38 L",1736 SQ.FT,₹ 76.38 L
r430628,1 BHK Apartment,363 SQ.FT,Price on Request
r430628,"2 BHK Apartment
44.88 L",748 SQ.FT,₹ 44.88 L
r975,"3 BHK Apartment
1.65 Cr - 1.89 Cr",1535 SQ.FT,₹ 1.65 Cr
r975,"3 BHK Apartment
1.65 Cr - 1.89 Cr",1875 SQ.FT,₹ 1.89 Cr
r975,"3.5 BHK Apartment
2.55 Cr",2540 SQ.FT,₹ 2.55 Cr
r975,"4 BHK Apartment
2.66 Cr - 3.44 Cr",2630 SQ.FT,₹ 2.66 Cr
r975,"4 BHK Apartment
2.66 Cr - 3.44 Cr",3380 SQ.FT,₹ 3.44 Cr
r414013,"2 BHK Apartment
63.08 L - 77.17 L",1000 SQ.FT,₹ 63.08 L
r414013,"2 BHK Apartment
63.08 L - 77.17 L",1085 SQ.FT,₹ 68.44 L
r414013,"2 BHK Apartment
63.08 L - 77.17 L",1165 SQ.FT,₹ 73.4 L
r414013,"2 BHK Apartment
63.08 L - 77.17 L",1195 SQ.FT,₹ 75.29 L
r414013,"2 BHK Apartment
63.08 L - 77.17 L",1225 SQ.FT,₹ 77.18 L
r414013,"2.5 BHK Apartment
83.16 L - 90.72 L",1320 SQ.FT,₹ 83.16 L
r414013,"2.5 BHK Apartment
83.16 L - 90.72 L",1440 SQ.FT,₹ 90.72 L
r414013,"3 BHK Apartment
1.07 Cr - 1.29 Cr",1690 SQ.FT,₹ 1.07 Cr
r414013,"3 BHK Apartment
1.07 Cr - 1.29 Cr",1820 SQ.FT,₹ 1.15 Cr
r414013,"3 BHK Apartment
1.07 Cr - 1.29 Cr",1835 SQ.FT,₹ 1.16 Cr
r414013,"3 BHK Apartment
1.07 Cr - 1.29 Cr",2045 SQ.FT,₹ 1.29 Cr
r389744,"2 BHK Apartment
35 L - 44.52 L",875 SQ.FT,₹ 35.0 L
r389744,"2 BHK Apartment
35 L - 44.52 L",935 SQ.FT,₹ 37.4 L
r389744,"2 BHK Apartment
35 L - 44.52 L",1060 SQ.FT,₹ 44.52 L
r389744,"3 BHK Apartment
60.2 L - 61.1 L",1505 SQ.FT,₹ 60.2 L
r389744,"3 BHK Apartment
60.2 L - 61.1 L",1420 SQ.FT,₹ 61.1 L
r438217,"2 BHK Apartment
46.35 L - 48.85 L",927 SQ.FT,₹ 46.35 L
r438217,"2 BHK Apartment
46.35 L - 48.85 L",977 SQ.FT,₹ 48.85 L
r438217,"2.5 BHK Apartment
52.35 L",1047 SQ.FT,₹ 52.35 L
r438217,"3 BHK Apartment
66.85 L",1337 SQ.FT,₹ 66.85 L
r389667,"1 BHK Apartment
87.71 L - 87.74 L",381 SQ.FT,₹ 87.71 L
r389667,"1 BHK Apartment
87.71 L - 87.74 L",381 SQ.FT,₹ 87.74 L
r389667,"2 BHK Apartment
1.2 Cr - 1.48 Cr",522 SQ.FT,₹ 1.2 Cr
r389667,"2 BHK Apartment
1.2 Cr - 1.48 Cr",571 SQ.FT,₹ 1.31 Cr
r389667,"2 BHK Apartment
1.2 Cr - 1.48 Cr",571 SQ.FT,₹ 1.31 Cr
r389667,"2 BHK Apartment
1.2 Cr - 1.48 Cr",579 SQ.FT,₹ 1.33 Cr
r389667,"2 BHK Apartment
1.2 Cr - 1.48 Cr",581 SQ.FT,₹ 1.34 Cr
r389667,"2 BHK Apartment
1.2 Cr - 1.48 Cr",581 SQ.FT,₹ 1.34 Cr
r389667,"2 BHK Apartment
1.2 Cr - 1.48 Cr",620 SQ.FT,₹ 1.43 Cr
r389667,"2 BHK Apartment
1.2 Cr - 1.48 Cr",620 SQ.FT,₹ 1.43 Cr
r389667,"2 BHK Apartment
1.2 Cr - 1.48 Cr",642 SQ.FT,₹ 1.48 Cr
r389667,"3 BHK Apartment
1.72 Cr - 1.99 Cr",746 SQ.FT,₹ 1.72 Cr
r389667,"3 BHK Apartment
1.72 Cr - 1.99 Cr",755 SQ.FT,₹ 1.74 Cr
r389667,"3 BHK Apartment
1.72 Cr - 1.99 Cr",755 SQ.FT,₹ 1.74 Cr
r389667,"3 BHK Apartment
1.72 Cr - 1.99 Cr",799 SQ.FT,₹ 1.84 Cr
r389667,"3 BHK Apartment
1.72 Cr - 1.99 Cr",863 SQ.FT,₹ 1.99 Cr
r395388,1 BHK Apartment,380 SQ.FT,₹ 91.2 L
r395388,1 BHK Apartment,390 SQ.FT,Price on Request
r395388,1 BHK Apartment,417 SQ.FT,Price on Request
r395388,1 BHK Apartment,427 SQ.FT,₹ 1.02 Cr
r395388,2 BHK Apartment,519 SQ.FT,₹ 1.2 Cr
r395388,2 BHK Apartment,587 SQ.FT,₹ 1.41 Cr
r395388,2 BHK Apartment,590 SQ.FT,₹ 1.51 Cr
r395388,2 BHK Apartment,599 SQ.FT,Price on Request
r395388,2 BHK Apartment,599 SQ.FT,Price on Request
r395388,2 BHK Apartment,604 SQ.FT,₹ 1.45 Cr
r395388,2 BHK Apartment,677 SQ.FT,₹ 1.73 Cr
r355666,"2 BHK Apartment
1.71 Cr",1550 SQ.FT,₹ 1.71 Cr
r355666,"3 BHK Apartment
2.15 Cr - 3.35 Cr",1950 SQ.FT,₹ 2.15 Cr
r355666,"3 BHK Apartment
2.15 Cr - 3.35 Cr",2050 SQ.FT,₹ 2.26 Cr
r355666,"3 BHK Apartment
2.15 Cr - 3.35 Cr",2350 SQ.FT,₹ 2.59 Cr
r355666,"3 BHK Apartment
2.15 Cr - 3.35 Cr",2600 SQ.FT,₹ 2.86 Cr
r355666,"3 BHK Apartment
2.15 Cr - 3.35 Cr",3050 SQ.FT,₹ 3.36 Cr
r355666,"4 BHK Apartment
3.74 Cr - 6.11 Cr",3400 SQ.FT,₹ 3.74 Cr
r355666,"4 BHK Apartment
3.74 Cr - 6.11 Cr",3650 SQ.FT,₹ 4.01 Cr
r355666,"4 BHK Apartment
3.74 Cr - 6.11 Cr",4100 SQ.FT,₹ 4.51 Cr
r355666,"4 BHK Apartment
3.74 Cr - 6.11 Cr",4400 SQ.FT,₹ 4.84 Cr
r355666,"4 BHK Apartment
3.74 Cr - 6.11 Cr",5300 SQ.FT,₹ 5.83 Cr
r355666,"4 BHK Apartment
3.74 Cr - 6.11 Cr",5550 SQ.FT,₹ 6.11 Cr
r316505,"3 BHK Apartment
35 L - 35.58 L",1259 SQ.FT,₹ 35.0 L
r316505,"3 BHK Apartment
35 L - 35.58 L",1280 SQ.FT,₹ 35.58 L
r418213,2 BHK Apartment,765 SQ.FT,Price on Request
r418213,2 BHK Apartment,799 SQ.FT,₹ 32.22 L
r418213,2 BHK Apartment,803 SQ.FT,₹ 32.39 L
r418213,2 BHK Apartment,867 SQ.FT,₹ 34.96 L
r418213,2 BHK Apartment,868 SQ.FT,₹ 35.0 L
r418213,2 BHK Apartment,913 SQ.FT,₹ 36.81 L
r418213,2 BHK Apartment,960 SQ.FT,₹ 38.71 L
r418213,2 BHK Apartment,971 SQ.FT,₹ 39.14 L
r418213,2 BHK Apartment,984 SQ.FT,₹ 39.66 L
r418213,2 BHK Apartment,998 SQ.FT,₹ 40.22 L
r418213,"3 BHK Apartment
40.12 L - 40.52 L",995 SQ.FT,₹ 40.12 L
r418213,"3 BHK Apartment
40.12 L - 40.52 L",996 SQ.FT,₹ 40.16 L
r418213,"3 BHK Apartment
40.12 L - 40.52 L",1005 SQ.FT,₹ 40.52 L
r391738,"1 BHK Apartment
63.94 L",666 SQ.FT,"₹ 63.94 L
i"
r391738,"2 BHK Apartment
89.52 L - 92.98 L",906 SQ.FT,"₹ 89.52 L
i"
r391738,"2 BHK Apartment
89.52 L - 92.98 L",943 SQ.FT,"₹ 92.98 L
i"
r391738,"3 BHK Apartment
99.43 L",1012 SQ.FT,"₹ 99.43 L
i"
r347961,"3 BHK Apartment
76.97 L - 1.02 Cr",1432 SQ.FT,₹ 77.33 L
r347961,"3 BHK Apartment
76.97 L - 1.02 Cr",1451 SQ.FT,₹ 78.35 L
r347961,"3 BHK Apartment
76.97 L - 1.02 Cr",1509 SQ.FT,₹ 81.49 L
r347961,"3 BHK Apartment
76.97 L - 1.02 Cr",1631 SQ.FT,₹ 88.07 L
r347961,"3 BHK Apartment
76.97 L - 1.02 Cr",1632 SQ.FT,₹ 88.13 L
r347961,"3 BHK Apartment
76.97 L - 1.02 Cr",1636 SQ.FT,₹ 88.34 L
r347961,"3 BHK Apartment
76.97 L - 1.02 Cr",1691 SQ.FT,₹ 91.31 L
r347961,"3 BHK Apartment
76.97 L - 1.02 Cr",1793 SQ.FT,₹ 96.82 L
r347961,"3 BHK Apartment
76.97 L - 1.02 Cr",1812 SQ.FT,₹ 97.85 L
r347961,"3 BHK Apartment
76.97 L - 1.02 Cr",1828 SQ.FT,₹ 98.71 L
r347961,"3 BHK Apartment
76.97 L - 1.02 Cr",1883 SQ.FT,₹ 1.02 Cr
r271481,"2 BHK Apartment
31.99 L - 38.99 L",670 SQ.FT,₹ 31.99 L
r271481,"2 BHK Apartment
31.99 L - 38.99 L",830 SQ.FT,₹ 38.99 L
r271481,"3 BHK Apartment
41.99 L - 49.99 L",890 SQ.FT,₹ 41.99 L
r271481,"3 BHK Apartment
41.99 L - 49.99 L",1050 SQ.FT,₹ 49.99 L
r423659,"2 BHK Apartment
44 L",1377 SQ.FT,"₹ 44.0 L
i"
r393194,"Plot
23.34 L - 93.36 L",600 SQ.FT,₹ 23.34 L
r393194,"Plot
23.34 L - 93.36 L",900 SQ.FT,₹ 35.01 L
r393194,"Plot
23.34 L - 93.36 L",1200 SQ.FT,₹ 46.68 L
r393194,"Plot
23.34 L - 93.36 L",1500 SQ.FT,₹ 58.35 L
r393194,"Plot
23.34 L - 93.36 L",1900 SQ.FT,₹ 73.91 L
r393194,"Plot
23.34 L - 93.36 L",2400 SQ.FT,₹ 93.36 L
r395174,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1689 SQ.FT,₹ 1.01 Cr
r395174,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1695 SQ.FT,₹ 1.02 Cr
r395174,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1759 SQ.FT,₹ 1.06 Cr
r395174,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1816 SQ.FT,₹ 1.09 Cr
r395174,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1893 SQ.FT,₹ 1.14 Cr
r408676,3 BHK Apartment,854 SQ.FT,Price on Request
r408676,3 BHK Apartment,860 SQ.FT,Price on Request
r408676,3 BHK Apartment,888 SQ.FT,Price on Request
r408676,3 BHK Apartment,1836 SQ.FT,Price on Request
r402875,3 BHK Villa,2134 SQ.FT,Price on Request
r402875,3 BHK Villa,2413 SQ.FT,₹ 2.02 Cr
r402875,3 BHK Villa,2421 SQ.FT,₹ 2.03 Cr
r402875,3 BHK Villa,2517 SQ.FT,₹ 2.11 Cr
r416158,1 BHK Apartment,617 SQ.FT,Price on Request
r416158,2 BHK Apartment,665 SQ.FT,Price on Request
r416158,2 BHK Apartment,696 SQ.FT,Price on Request
r416158,2 BHK Apartment,733 SQ.FT,Price on Request
r416158,2 BHK Apartment,905 SQ.FT,Price on Request
r416158,2 BHK Apartment,912 SQ.FT,Price on Request
r416158,2 BHK Apartment,1386 SQ.FT,Price on Request
r416158,3 BHK Apartment,783 SQ.FT,Price on Request
r416158,3 BHK Apartment,917 SQ.FT,Price on Request
r416158,3 BHK Apartment,995 SQ.FT,Price on Request
r416158,3 BHK Apartment,1209 SQ.FT,Price on Request
r416158,3 BHK Apartment,1610 SQ.FT,Price on Request
r419253,"3 BHK Apartment
85 L",1509 SQ.FT,"₹ 85.0 L
i"
r419253,"4 BHK Apartment
1.2 Cr",1830 SQ.FT,"₹ 1.2 Cr
i"
r296319,2 BHK Apartment,1125 SQ.FT,Price on Request
r409351,"2 BHK Apartment
79.31 L",1175 SQ.FT,₹ 79.31 L
r409351,"3 BHK Apartment
1.17 Cr - 1.49 Cr",1740 SQ.FT,₹ 1.17 Cr
r409351,"3 BHK Apartment
1.17 Cr - 1.49 Cr",1755 SQ.FT,₹ 1.18 Cr
r409351,"3 BHK Apartment
1.17 Cr - 1.49 Cr",1890 SQ.FT,₹ 1.28 Cr
r409351,"3 BHK Apartment
1.17 Cr - 1.49 Cr",2210 SQ.FT,₹ 1.49 Cr
r325929,"2 BHK Apartment
57.37 L - 70.03 L",620 SQ.FT,"₹ 57.37 L
i"
r325929,"2 BHK Apartment
57.37 L - 70.03 L",713 SQ.FT,"₹ 65.13 L
i"
r325929,"2 BHK Apartment
57.37 L - 70.03 L",765 SQ.FT,"₹ 70.03 L
i"
r325929,"3 BHK Apartment
77.54 L - 98.91 L",855 SQ.FT,"₹ 77.54 L
i"
r325929,"3 BHK Apartment
77.54 L - 98.91 L",884 SQ.FT,"₹ 79.96 L
i"
r325929,"3 BHK Apartment
77.54 L - 98.91 L",893 SQ.FT,"₹ 80.71 L
i"
r325929,"3 BHK Apartment
77.54 L - 98.91 L",1111 SQ.FT,"₹ 98.91 L
i"
r168271,"2 BHK Apartment
1.43 Cr - 2.16 Cr",594 SQ.FT,₹ 1.43 Cr
r168271,"2 BHK Apartment
1.43 Cr - 2.16 Cr",611 SQ.FT,₹ 1.47 Cr
r168271,"2 BHK Apartment
1.43 Cr - 2.16 Cr",650 SQ.FT,₹ 1.56 Cr
r168271,"2 BHK Apartment
1.43 Cr - 2.16 Cr",710 SQ.FT,₹ 1.7 Cr
r168271,"2 BHK Apartment
1.43 Cr - 2.16 Cr",651 SQ.FT,₹ 2.02 Cr
r168271,"2 BHK Apartment
1.43 Cr - 2.16 Cr",696 SQ.FT,₹ 2.16 Cr
r168271,"2.5 BHK Apartment
2.8 Cr",902 SQ.FT,₹ 2.8 Cr
r168271,"3 BHK Apartment
1.84 Cr - 3.58 Cr",594 SQ.FT,₹ 1.84 Cr
r168271,"3 BHK Apartment
1.84 Cr - 3.58 Cr",977 SQ.FT,₹ 2.34 Cr
r168271,"3 BHK Apartment
1.84 Cr - 3.58 Cr",989 SQ.FT,₹ 2.37 Cr
r168271,"3 BHK Apartment
1.84 Cr - 3.58 Cr",1088 SQ.FT,₹ 2.61 Cr
r168271,"3 BHK Apartment
1.84 Cr - 3.58 Cr",1112 SQ.FT,₹ 2.67 Cr
r168271,"3 BHK Apartment
1.84 Cr - 3.58 Cr",902 SQ.FT,₹ 2.8 Cr
r168271,"3 BHK Apartment
1.84 Cr - 3.58 Cr",923 SQ.FT,₹ 2.86 Cr
r168271,"3 BHK Apartment
1.84 Cr - 3.58 Cr",1213 SQ.FT,₹ 2.91 Cr
r168271,"3 BHK Apartment
1.84 Cr - 3.58 Cr",1046 SQ.FT,₹ 3.25 Cr
r168271,"3 BHK Apartment
1.84 Cr - 3.58 Cr",1108 SQ.FT,₹ 3.44 Cr
r168271,"3 BHK Apartment
1.84 Cr - 3.58 Cr",1154 SQ.FT,₹ 3.58 Cr
r168271,"3.5 BHK Apartment
4.15 Cr",1338 SQ.FT,₹ 4.15 Cr
r168271,"4 BHK Apartment
3.24 Cr - 5.18 Cr",1351 SQ.FT,₹ 3.24 Cr
r168271,"4 BHK Apartment
3.24 Cr - 5.18 Cr",1338 SQ.FT,₹ 4.15 Cr
r168271,"4 BHK Apartment
3.24 Cr - 5.18 Cr",1781 SQ.FT,₹ 4.27 Cr
r168271,"4 BHK Apartment
3.24 Cr - 5.18 Cr",1952 SQ.FT,₹ 4.68 Cr
r168271,"4 BHK Apartment
3.24 Cr - 5.18 Cr",1670 SQ.FT,₹ 5.18 Cr
r270058,"1 BHK Apartment
18.35 L - 21.98 L",268 SQ.FT,₹ 18.35 L
r270058,"1 BHK Apartment
18.35 L - 21.98 L",283 SQ.FT,₹ 19.38 L
r270058,"1 BHK Apartment
18.35 L - 21.98 L",284 SQ.FT,₹ 19.45 L
r270058,"1 BHK Apartment
18.35 L - 21.98 L",288 SQ.FT,₹ 19.72 L
r270058,"1 BHK Apartment
18.35 L - 21.98 L",304 SQ.FT,₹ 20.82 L
r270058,"1 BHK Apartment
18.35 L - 21.98 L",320 SQ.FT,₹ 21.91 L
r270058,"1 BHK Apartment
18.35 L - 21.98 L",321 SQ.FT,₹ 21.98 L
r270058,"2 BHK Apartment
23.01 L - 30.27 L",336 SQ.FT,₹ 23.01 L
r270058,"2 BHK Apartment
23.01 L - 30.27 L",368 SQ.FT,₹ 25.2 L
r270058,"2 BHK Apartment
23.01 L - 30.27 L",380 SQ.FT,₹ 26.02 L
r270058,"2 BHK Apartment
23.01 L - 30.27 L",438 SQ.FT,₹ 29.99 L
r270058,"2 BHK Apartment
23.01 L - 30.27 L",439 SQ.FT,₹ 30.06 L
r270058,"2 BHK Apartment
23.01 L - 30.27 L",440 SQ.FT,₹ 30.13 L
r270058,"2 BHK Apartment
23.01 L - 30.27 L",441 SQ.FT,₹ 30.2 L
r270058,"2 BHK Apartment
23.01 L - 30.27 L",442 SQ.FT,₹ 30.27 L
r145261,"1 BHK Apartment
25.55 L",881 SQ.FT,₹ 25.55 L
r145261,"2 BHK Apartment
31.87 L - 87.5 L",1101 SQ.FT,₹ 70.0 L
r145261,"2 BHK Apartment
31.87 L - 87.5 L",1253 SQ.FT,₹ 79.0 L
r145261,"2 BHK Apartment
31.87 L - 87.5 L",1405 SQ.FT,₹ 87.5 L
r145261,"2 BHK Apartment
31.87 L - 87.5 L",1099 SQ.FT,₹ 31.87 L
r145261,"2 BHK Apartment
31.87 L - 87.5 L",1162 SQ.FT,₹ 33.7 L
r145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1557 SQ.FT,₹ 96.5 L
r145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1556 SQ.FT,₹ 96.5 L
r145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1609 SQ.FT,₹ 99.5 L
r145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1630 SQ.FT,₹ 1.01 Cr
r145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1747 SQ.FT,₹ 1.08 Cr
r145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1810 SQ.FT,₹ 1.12 Cr
r145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1439 SQ.FT,₹ 41.73 L
r145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1446 SQ.FT,₹ 41.93 L
r145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1544 SQ.FT,₹ 44.78 L
r145261,"4 BHK Apartment
1.52 Cr",2497 SQ.FT,₹ 1.52 Cr
r420379,"3 BHK Row House
74.52 L",1656 SQ.FT,₹ 74.52 L
r420379,"3 BHK Duplex
88.92 L",1710 SQ.FT,₹ 88.92 L
r420379,"4 BHK Villa
1.09 Cr - 1.31 Cr",2156 SQ.FT,₹ 1.09 Cr
r420379,"4 BHK Villa
1.09 Cr - 1.31 Cr",2390 SQ.FT,₹ 1.31 Cr
r391947,"Plot
48.53 L - 88.51 L",1409 SQ.FT,₹ 48.53 L
r391947,"Plot
48.53 L - 88.51 L",1461 SQ.FT,₹ 50.32 L
r391947,"Plot
48.53 L - 88.51 L",1487 SQ.FT,₹ 51.21 L
r391947,"Plot
48.53 L - 88.51 L",1500 SQ.FT,₹ 51.66 L
r391947,"Plot
48.53 L - 88.51 L",1587 SQ.FT,₹ 54.66 L
r391947,"Plot
48.53 L - 88.51 L",1625 SQ.FT,₹ 55.97 L
r391947,"Plot
48.53 L - 88.51 L",1687 SQ.FT,₹ 58.1 L
r391947,"Plot
48.53 L - 88.51 L",1700 SQ.FT,₹ 58.55 L
r391947,"Plot
48.53 L - 88.51 L",1737 SQ.FT,₹ 59.82 L
r391947,"Plot
48.53 L - 88.51 L",1800 SQ.FT,₹ 61.99 L
r391947,"Plot
48.53 L - 88.51 L",1905 SQ.FT,₹ 65.61 L
r391947,"Plot
48.53 L - 88.51 L",1987 SQ.FT,₹ 68.43 L
r391947,"Plot
48.53 L - 88.51 L",2067 SQ.FT,₹ 71.19 L
r391947,"Plot
48.53 L - 88.51 L",2087 SQ.FT,₹ 71.88 L
r391947,"Plot
48.53 L - 88.51 L",2135 SQ.FT,₹ 73.53 L
r391947,"Plot
48.53 L - 88.51 L",2162 SQ.FT,₹ 74.46 L
r391947,"Plot
48.53 L - 88.51 L",2336 SQ.FT,₹ 80.45 L
r391947,"Plot
48.53 L - 88.51 L",2427 SQ.FT,₹ 83.59 L
r391947,"Plot
48.53 L - 88.51 L",2447 SQ.FT,₹ 84.27 L
r391947,"Plot
48.53 L - 88.51 L",2570 SQ.FT,₹ 88.51 L
r406898,"3 BHK Apartment
1.71 Cr - 1.71 Cr",2700 SQ.FT,₹ 1.71 Cr
r406898,"3 BHK Apartment
1.71 Cr - 1.71 Cr",2701 SQ.FT,₹ 1.71 Cr
