XID,Project Name,City,Housing.com Link
r316637,Greenfield City,Kolkata South,https://housing.com/buy-3bhk-flats-in-greenfield-city-maheshtala-kolkata-for-sale-srpid-C8P1y8bj7j120v58ild
r11868,ARV Imperia,Pune South,https://housing.com/in/buy/projects/page/80650-arv-imperia-c-d-and-e-building-by-arv-group-in-pisoli
r339947,Lodha Vista,South Mumbai,https://housing.com/in/buy/projects/page/225794-lodha-vista-by-lodha-group-in-lower-parel
r397304,DMD Park,Surat,https://housing.com/buy-dmd-park-by-dmd-developers-in-vesu-surat-pid-281221
r398564,JP Infra Codename Highway Touch,Western Mumbai,https://housing.com/in/buy/projects/page/285402-codename-highway-touch-by-jp-infra-mumbai-pvt-ltd-in-jogeshwari-east
r50454,Rajwada Altitude,Kolkata South,https://housing.com/buy-rajwada-altitude-block-1-by-rajwada-group-in-saha-para-kolkata-pid-21601
r245479,Kolte Patil I Towers Exente,Bangalore South,https://housing.com/in/buy/projects/page/34895-kolte-patil-i-towers-exente-by-koltepatil-developers-in-electronic-city
r320625,Omaxe City,Lucknow,https://housing.com/omaxe-city-lucknow-overview-P1b77rb2sq86vik8n
r23018,DivyaSree 77 Degree Place,Bangalore East,https://housing.com/in/buy/projects/page/42217-divya-sree-77-east-by-divyasree-developers-in-kadubeesanahalli
r31904,Indiabulls Enigma,Gurgaon,https://housing.com/in/buy/projects/page/8465-indiabulls-enigma-by-indiabulls-in-sector-110
r397359,LML Arshiya,Chennai West,https://housing.com/in/buy/projects/page/255946-lml-arshiya-by-lml-homes-in-kattupakkam
r26188,Pundrik Vihar,North Delhi,https://housing.com/pundrik-vihar-pitampura-new-delhi-overview-Ppdqmnd8zupw5iwa
r431049,Pride Avenue,Haridwar,https://housing.com/in/buy/projects/page/334688-pride-avenue-haridwar-by-sri-sri-homz-in-badheri-rajputan
r378396,Saga Enstin Evoq,Ahmedabad West,https://housing.com/buy-enstin-evoq-by-saga-infracon-in-sola-ahmedabad-pid-261404
r50996,Goyal Green Park,Ahmedabad West,https://housing.com/buy-goyal-green-park-by-goyal-co-construction-in-shantipura-ahmedabad-pid-48185
r158,Mapsko Casa Bella,Gurgaon,https://housing.com/in/buy/projects/page/87369-mapsko-casa-bella-villas-by-mapsko-builders-in-sector-82
r369264,Saanvi Nirman Spectra,Ahmedabad West,https://housing.com/buy-saanvi-nirman-spectra-by-saanvi-nirman-in-bopal-ahmedabad-pid-250240
r111465,Supercity,Ahmedabad West,https://housing.com/buy-supercity-joy-by-shrinivas-organisors-private-limited-in-science-city-ahmedabad-pid-273905
r49332,Windsor Paradise 2,Ghaziabad,https://housing.com/in/buy/projects/page/44282-high-end-windsor-paradise-ii-by-windsor-paradise-in-raj-nagar-extension
r27760,Armstrongs Hex Blox,Navi Mumbai,https://housing.com/in/buy/projects/page/49528-devisha-hex-blox-by-devisha-infrastructure-in-kharghar
r416203,Shripal Sattva,Beyond Mira Road,https://housing.com/in/buy/projects/page/327490-shripal-sattva-bldg-2-by-shripal-sattva-llp-in-vasai-west
r320071,Assetz Marq 2,Bangalore East,https://housing.com/in/buy/projects/page/144125-assetz-marq-building-2-tower-5-by-assetz-property-group-in-kannamangala-whitefield-hoskote-road
r64578,Shriram Luxor,Bangalore North,https://housing.com/in/buy/projects/page/26194-shriram-luxor-by-shriram-properties-limited-in-chikkagubbi-village
r104230,Mahima Nirvana,Jaipur,https://housing.com/buy-mahima-nirvana-by-mahima-group-in-mahapura-jaipur-rajasthan-pid-4593
r416680,TVS Emerald Lake Shore,Chennai South,https://housing.com/in/buy/projects/page/308591-tvs-emerald-lake-shore-by-tvs-emerald-haven-realty-in-pudupakkam
r424752,Codename The Exclusives,Pune South,https://housing.com/in/buy/projects/page/316856-codename-the-exclusives-by-unitary-properties-esson-landmarks-in-mohammed-wadi
r147935,Rise Organic Homes,Ghaziabad,https://housing.com/in/buy/projects/page/34570-rise-organic-homes-phase-1-by-rise-projects-in-wave-city
r332289,MRG The Balcony,Gurgaon,https://housing.com/in/buy/projects/page/181986-mrg-the-balcony-by-mrg-world-in-sector-93
r1297,Ansal API Golf Links 2,Mohali,https://housing.com/in/buy/projects/page/4861-ansal-api-golf-links-2-by-ansal-api-in-sector-116
r409860,Mamallan Satellite Town,Chennai South,https://housing.com/in/buy/projects/page/318092-hygrevar-mamallan-satellite-town-phase-1-by-hygrevar-ventures-in-tirukalukundram
r432446,Deep Indraprasth Abode,Ahmedabad West,https://housing.com/buy-deep-indraprasth-abode-by-deep-group-of-companies-in-bopal-ahmedabad-pid-324454
r422311,Mahindra Vista,Western Mumbai,https://housing.com/in/buy/projects/page/315365-mahindra-vista-phase-1-by-mahindra-lifespaces-in-kandivali-east
r355936,Gami Asters,Navi Mumbai,https://housing.com/in/buy/projects/page/234123-gami-asters-a-wing-by-gami-group-in-ghansoli
r23622,Incor PBEL City,Chennai South,https://housing.com/in/buy/projects/page/2951-incor-pbel-city-by-incor-pbel-city-in-kelambakkam
r322181,Godrej Aqua,Bangalore North,https://housing.com/in/buy/projects/page/129720-godrej-aqua-by-godrej-properties-ltd-in-hosahalli
r93378,Apex Our Homes,Gurgaon,https://housing.com/in/buy/projects/page/103401-apex-our-homes-1-by-apex-buildtech-in-sector-37c
r387704,Marquis Royal Palm,Navi Mumbai,https://housing.com/in/buy/projects/page/274337-marquis-royal-palm-by-marquis-builders-in-ulwe
r69386,Happy Home Nakshatra Nebula,Surat,https://housing.com/buy-happy-home-nakshatra-nebula-by-happy-home-group-in-rander-surat-pid-4591
r388459,Roongta Elegante,Nasik,https://housing.com/buy-roongta-elegante-by-lalit-roongta-group-in-panchavati-nashik-pid-288334
r411000,Corsica Heights,Dehradun,https://housing.com/buy-sahil-corsica-heights-by-sahil-infra-creative-private-limited-in-brahmanwala-dehradun-pid-287292
r437226,Staar RPS Garden,Chennai South,https://housing.com/in/buy/projects/page/342226-staar-rps-garden-phase-2-by-staar-homes-in-padur
r425740,Ruparel Pristine,Central Mumbai,https://housing.com/in/buy/projects/page/319107-ruparel-pristine-by-ruparel-realty-in-ghatkopar-east
r272959,Lodha Upper Thane,Thane Outskirts,https://housing.com/in/buy/projects/page/51557-lodha-upper-thane-greenville-a-to-i-e1-by-lodha-group-in-bhiwandi
r28102,DLF Regency Park 1,Gurgaon,https://housing.com/in/buy/2bhk-flat-for-sale-in-dlf-regency-park-1-AG1xxuC4
r7470,Terra Elegance,Bhiwadi,https://housing.com/in/buy/projects/page/6621-terra-elegance-by-terra-group-in-sector-33-bhiwadi
r9796,Embassy Pristine,Bangalore South,https://housing.com/in/buy/projects/page/5363-embassy-pristine-by-redundant-in-bellandur
r341945,Aparna Luxor Park,Hyderabad,https://housing.com/in/buy/projects/page/227053-aparna-luxor-park-by-aparna-in-kondapur
r426627,VRL Happy Homes,Bangalore East,https://housing.com/in/buy/projects/page/308632-vrl-happy-homes-by-vrl-constructions-in-ittangur
r339013,Mahindra Vicino,Western Mumbai,https://housing.com/in/buy/projects/page/208528-mahindra-vicino-a3a4-by-mahindra-lifespaces-in-andheri-east
r13562,Rustomjee Paramount,Western Mumbai,https://housing.com/in/buy/projects/page/33171-rustomjee-paramount-by-rustomjee-builders-in-santacruz-west
r399130,Akshar by KGK Realty,Jaipur,https://housing.com/buy-akshar-by-kgk-realty-in-narayan-vihar-jaipur-rajasthan-pid-274595
r370847,Alekhya NSR County,Hyderabad,https://housing.com/in/buy/projects/page/252210-alekhya-nsr-county-phase-ii-by-alekhya-infraa-developers-in-sangareddy
r327125,Singapore Gold City,Indore,https://housing.com/buy-sarthak-singapore-gold-city-by-sarthak-singapore-group-and-kalindi-builder-in-mayakhedi-indore-pid-238697
r314819,Ashtvinayaka Shanti Kunj City,Raipur,https://housing.com/in/buy/projects/page/337115-ashtvinayaka-shanti-kunj-city-by-ashtvinayaka-realties-in-chhachhanpairi
r392400,Nyati Elite,Pune South,https://housing.com/in/buy/projects/page/282383-nyati-elite-by-nyati-group-in-undri
r1298,Hillcrest,Western Mumbai,https://housing.com/in/buy/projects/page/131094-hubtown-hillcrest-by-hubtown-in-andheri-east
r12486,Vivekanand Apartments,Dwarka Delhi,https://housing.com/in/buy/new_delhi/2bhk-sector_5_dwarka
r8216,Fortune Springs,Navi Mumbai,https://housing.com/in/buy/projects/page/6568-fortune-springs-by-fortune-developers-in-kharghar
r411514,Bachraj Legend,Beyond Mira Road,https://housing.com/in/buy/projects/page/301097-bachraj-legend-wing-abc-by-bachraj-developers-in-virar-west
r1361,Sunworld Arista,Noida,https://housing.com/in/buy/projects/page/41474-sunworld-arista-by-sunworld-group-in-sector-168
r406285,Orchid Residency,Greater Noida,https://housing.com/in/buy/projects/page/320117-blydan-orchid-residency-by-blydan-construction-in-noida-extension
r396054,Anant Raj Ashok Estate,Gurgaon,https://housing.com/in/buy/projects/page/281674-ashok-estate-by-anant-raj-estate-in-kadarpur
r9350,Evershine Crown,Western Mumbai,https://housing.com/in/buy/projects/page/39420-evershine-crown-by-evershine-builders-pvt-ltd-in-kandivali-east
r31034,Nyati Serenity Enclave,Pune South,https://housing.com/in/buy/pune/villas-mohammed_wadi
r328307,JP North Barcelona,Mira Bhayandar,https://housing.com/in/buy/projects/page/327543-jp-north-barcelona-by-jp-infra-mumbai-pvt-ltd-in-mira-road-east
r327203,BDA Sites,Bangalore West,https://housing.com/in/buy/bangalore/plot-west_bangalore
r402149,Town Empire City,Coimbatore,https://housing.com/buy-town-empire-city-by-town-and-city-developers-in-saravanampatty-coimbatore-pid-292030
r25390,Gulshan GC Grand,Ghaziabad,https://housing.com/in/buy/projects/page/34690-gulshan-grand-by-gulshan-homz-pvt-ltd-in-indirapuram
r1187,Prestige Park View,Bangalore East,https://housing.com/in/buy/projects/page/85811-prestige-parkview-by-prestige-estates-projects-ltd-in-kadugodi-industrial-area
r395333,KLV Signature Lake City,Mohali,https://housing.com/in/buy/projects/page/280029-signature-lake-city-by-klv-builders-developers-in-sector-116
r307457,Candeur Landmark,Bangalore East,https://housing.com/in/buy/projects/page/101643-candeur-landmark-by-candeur-constructions-in-varthur
r70450,M3M The Marina,Gurgaon,https://housing.com/in/buy/projects/page/38687-m3m-marina-by-m3m-india-pvt-ltd-in-sector-68
r428365,Gami Satyam Palacio,Navi Mumbai,https://housing.com/in/buy/projects/page/321935-gami-satyam-palacio-by-satyam-ventures-private-limited-in-kharghar
r353091,Eco Homes,Jalandhar,https://housing.com/in/buy/jalandhar_punjab/villas-urban_estate_phase_ii_jalandhar
r430986,PropZone Navi Mumbai Plots,Navi Mumbai,https://housing.com/in/buy/projects/page/319503-propzone-residential-plots-in-ranjanpada-navi-mumbai-by-propzone-realtors-and-developers-in-ranjanpada
r367344,Satya Sree Nivriti,Hyderabad,https://housing.com/in/buy/projects/page/250790-nivriti-by-satya-sree-developers-llp-in-miyapur
r7884,Paramount Emotions,Greater Noida,https://housing.com/in/buy/projects/page/7588-paramount-emotions-by-paramount-propbuild-pvt-ltd-in-noida-extension
r217349,Swastik Signature Park,Lucknow,https://housing.com/buy-signature-park-sector-2-and-3-by-signature-group-in-kisan-path-lucknow-pid-275115
r63743,Rajwada Royal Gardens,Kolkata South,https://housing.com/buy-rajwada-royal-gardens-by-rajwada-group-in-narendrapur-kolkata-pid-36278
r301705,Pintail Park City,Lucknow,https://housing.com/buy-pintail-park-city-phase-1-by-pintail-infracon-llp-in-arjunganj-lucknow-pid-202588
r383880,Laguna Bay,Kolkata East,https://housing.com/buy-laguna-bay-by-srijan-realty-pvt-ltd-in-topsia-kolkata-pid-264255
r297163,Casagrand Supremus,Chennai South,https://housing.com/in/buy/projects/page/81036-casagrand-supremus-phase-2-by-casagrand-builder-private-limited-in-thazhambur
r27820,Antriksh Nature,Noida,https://housing.com/in/buy/projects/page/107989-the-antriksh-nature-by-the-antriksh-group-in-sector-52
r19188,Kundan Eternia 2,Pune East,https://housing.com/in/buy/projects/page/279164-eternia-phase-ii-by-kundan-spaces-llp-in-ghorpadi
r389043,Aditi Green Elite,Hyderabad,https://housing.com/in/buy/projects/page/284945-aditi-green-elite-block-a-by-aditi-avenues-in-bowrampet
r11650,Unitech Universal Downtown,Kolkata East,https://housing.com/buy-unitech-universal-downtown-by-unitech-limited-in-new-town-kolkata-pid-199603
r41686,Lodha Enchante,South Mumbai,https://housing.com/in/buy/projects/page/41273-lodha-enchante-by-lodha-group-in-sion
r462,Eden City Maheshtala,Kolkata South,https://housing.com/buy-eden-city-maheshtala-by-eden-city-group-in-budge-budge-kolkata-pid-21750
r55416,Adarsh Lakefront,Bangalore East,https://housing.com/in/buy/projects/page/260210-adarsh-lakefront-residential-phase-1-by-adarsh-developers-in-kaikondrahalli
r293531,Hiranandani Athena and Barca,Thane,https://housing.com/in/buy/projects/page/208696-hiranandani-athena-and-barca-by-hiranandani-communities-in-hiranandani-estate
r192307,Unimark Lakewood Estate,Kolkata South,https://housing.com/buy-unimark-lakewood-estate-by-unimark-group-in-new-garia-kolkata-pid-24515
r391068,Top Towers,Pune West,https://housing.com/in/buy/projects/page/276992-top-towers-a-by-raga-developers-pune-in-wakad
r267888,Oriental Palms,Kolkata North,https://housing.com/buy-kaypee-oriental-palms-by-starom-realty-pvt-ltd-in-phool-bagan-kolkata-pid-37360
r22738,Ajmera Treon,South Mumbai,https://housing.com/in/buy/projects/page/21669-ajmera-treon-by-ajmera-group-in-wadala-east
r345743,Mahadev Elegance,Ahmedabad West,https://housing.com/buy-mahadev-elegance-by-mahadev-group-in-shela-ahmedabad-pid-229366
r64640,Brigade Panorama,Bangalore West,https://housing.com/in/buy/projects/page/29290-brigade-panorama-by-brigade-enterprises-ltd-in-kambipura
r393387,Samor The Gold SkyVilla,Ahmedabad West,https://housing.com/buy-samor-the-gold-sky-villa-by-samor-realty-in-thaltej-ahmedabad-pid-296848
r211417,Vedant Kingston Greens,Pune South,https://housing.com/in/buy/projects/page/34912-kingston-greens-by-vedant-developments-in-undri
r270883,A S Golf Greens,Raipur,https://housing.com/in/buy/raipur/property-in-sejbahar
r120,Shrachi Rosedale Garden,Kolkata East,https://housing.com/buy-shrachi-rosedale-garden-by-shrachi-group-in-new-town-kolkata-pid-44869
r245205,Swati Florence,Ahmedabad West,https://housing.com/buy-swati-florence-by-swati-procon-pvt-ltd-in-south-bopal-ahmedabad-pid-49007
r14912,Omkar Ananta,Western Mumbai,https://housing.com/in/buy/projects/page/236273-omkar-ananta-by-omkar-realtors-developers-in-goregaon-east
r368970,Irish Pearls,Greater Noida,https://housing.com/in/buy/projects/page/230431-irish-pearls-by-irish-infrastructure-private-limited-in-noida-extension
r78455,DDA C8 Vasant Kunj,South Delhi,https://housing.com/in/buy/new_delhi/3bhk-sector_c
r37528,Vipul World,Gurgaon,https://housing.com/in/buy/projects/page/292505-vipul-world-floors-by-vipul-ltd-in-sector-48
r89613,K Raheja Jade Garden,Bangalore North,https://housing.com/in/buy/projects/page/94468-k-raheja-jade-gardens-by-k-raheja-corp-in-pujanahalli
r17882,Srishti Synchronicity,Central Mumbai,https://housing.com/in/buy/projects/page/82542-srishti-synchronicity-by-srishti-group-in-powai
r373154,Veena Serene,Central Mumbai,https://housing.com/in/buy/projects/page/253795-veena-serene-residential-by-veena-developers-in-chembur
r219469,Fortune Landmark,Bhopal,https://housing.com/buy-fortune-landmark-phase-ii-a-by-fortune-builders-in-salaiya-bhopal-pid-228087
r351013,Birla Navya,Gurgaon,https://housing.com/in/buy/projects/page/231893-birla-navya-gurugram-by-birla-estates-pvt-ltd-in-kadarpur
r1154,Siddha Town,Kolkata East,https://housing.com/buy-siddha-town-by-siddha-group-in-rajarhat-kolkata-pid-218957/directions
r15532,Vini Heights,Beyond Mira Road,https://housing.com/in/buy/projects/page/149158-vini-heights-chsl-by-reputed-builder-in-nalasopara-west
r433661,WOW 1 VTP Volare,Pune West,https://housing.com/in/buy/projects/page/332270-vtp-volare-by-vtp-realty-in-hinjawadi
r286733,Prarthana Griha Rajkamal Park,South Mumbai,https://housing.com/in/buy/projects/page/95150-prarthana-rajkamal-park-by-prarthana-griha-nirman-in-parel
r12104,Apex Splendour,Greater Noida,https://housing.com/in/buy/projects/page/1732-apex-splendour-by-elegant-infracon-in-noida-extension
r372512,Sarsan Nancy Hillview,Pune West,https://housing.com/in/buy/projects/page/253389-nancy-hill-view-a-1-by-sarsan-aawishkar-properties-in-baner
r90623,Sahakar Avenue,Western Mumbai,https://housing.com/in/buy/projects/page/117056-sahakar-avenue-by-sahakar-corporation-in-malad-west
r399575,DGS Sheetal Mayra,Beyond Mira Road,https://housing.com/in/buy/projects/page/286031-dgs-sheetal-mayra-by-dgs-group-in-virar-east
r149213,Omaxe City Plots,Bahadurgarh,https://housing.com/in/buy/bahadurgarh/plot-omaxe_city
r368750,The Imperial Address,Bangalore South,https://housing.com/in/buy/projects/page/316952-the-imperial-address-phase-4-by-address-maker-life-spaces-pvt-ltd-in-anekal
r308091,Suncity Platinum Towers,Gurgaon,https://housing.com/in/buy/projects/page/107154-suncity-platinum-towers-by-suncity-projects-in-sushant-lok-phase-1
r428701,Satyamev Vista 2,Ahmedabad North,https://housing.com/buy-satyamev-vista-two-by-satyamev-developers-in-ognaj-ahmedabad-pid-303259
r268971,Puraniks City Reserva,Thane,https://housing.com/in/buy/projects/page/34984-puraniks-city-reserva-phase-1-by-puraniks-builders-pvt-ltd-in-kasarvadavali-thane-west
r278783,La Mer Residency,Navi Mumbai,https://housing.com/in/buy/projects/page/96447-la-mer-residency-by-la-mer-developers-pvt-ltd-in-panvel
r354208,Mahindra Alcove,Central Mumbai,https://housing.com/in/buy/projects/page/255246-mahindra-alcove-wing-d-and-e-by-mahindra-lifespaces-in-powai
r38794,Gaur Heights,Ghaziabad,https://housing.com/commercial/gaursons-gravity-at-gaur-heights-in-vaishali-1-ghaziabad-cpid-150289
r5746,M3M Woodshire,Gurgaon,https://housing.com/in/buy/projects/page/10407-m3m-woodshire-by-m3m-india-pvt-ltd-in-sector-107
r382172,Sukhwani Kingsley,Pune North,https://housing.com/in/buy/projects/page/267586-sukhwani-kingsley-by-sukhwani-chawla-constructions-in-thergaon
r432,Raheja Vistas,Western Mumbai,https://housing.com/in/buy/projects/page/7128-k-raheja-vistas-by-k-raheja-corp-in-powai
r336083,Godrej South Estate,South Delhi,https://housing.com/in/buy/projects/page/212731-godrej-south-estate-by-godrej-properties-ltd-in-okhla-industrial-area
r246665,Eco City,Chandigarh,https://housing.com/in/buy/chandigarh_india/plot-eco_city_1_1
