PRM/KA/RERA/1251/446/PR/240122/004654,ASSETZ MARQ PHASE 3A,Company,BENGALURU URBAN,ASSETZ WHITEFIELD HOMES PRIVATE LIMITED,Residential/Group Housing,28-02-2026,APPROVED,"SyNo: 159/1, 159/2, 160/1, 167/1, 167/2, 167/3, 167/4, 168, 169/1, 169/2, 169/3, 169/4, 171, Kannamangala Village, Whitefield - Hoskote Road Bangalor , Kannamangala Village,Whitefield- Hoskote Road , Bengaluru East , Bengaluru Urban, Karnataka - 560067",,,,,,,,,
PRM/KA/RERA/1251/446/PR/221123/006419,AIIKYA VILLAGE SARJAPUR,Partnership Firm,BENGALURU URBAN,AIIKYA VILLAGE SARAJAPUR LLP,Residential/Group Housing,26-11-2026,APPROVED,"No.397/2, Sarjapura Hobli , Bengaluru , Bengaluru East , Bengaluru Urban, Karnataka - 562125",,,,,,,,,
PRM/KA/RERA/1251/446/PR/221024/007164,COURTYARD OF LIFE,Company,BENGALURU URBAN,NAVANAAMI PROJECTS PRIVATE LIMITED,Residential/Group Housing,15-06-2029,APPROVED,"Residential Apartment Building in SY No. 25/4, 25/8, 25/18, 25/9, 25/10, 25/16, 25/19 and 25/11 Kodathi Village, Varthur Hobli, Bangalore East Taluk, , Bangalore Urban District , Bengaluru East , Bengaluru Urban, Karnataka - 560099",,,,,,,,,
PRM/KA/RERA/1251/446/PR/220923/006283,"SOBHA NEOPOLIS PHASE 4 - 3, 4, 8 & 9",Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,31-12-2031,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/220923/006282,"SOBHA NEOPOLIS PHASE 3 - W 1, 2, 10 & 11",Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,31-12-2029,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/220922/005261,PURSUIT OF A RADICAL RHAPSODY- TOWER 8,Company,BENGALURU URBAN,TOTAL ENVIRONMENT HABITAT PVT. LTD.,Residential/Group Housing,30-09-2029,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/220823/006195,BRIGADE CALISTA - PHASE 2,Company,BENGALURU URBAN,BRIGADE ENTERPRISES LTD,Residential/Group Housing,31-12-2027,APPROVED,"Sy No. 163(p), 165(p), 166/1 (p) & 170/1(p) , Bommenahalli Village, Bidarahalli Hobli, Hoskote Taluk (Now Bengaluru East Taluk) Bengaluru , Bengaluru East , Bengaluru Urban, Karnataka - 560049",,,,,,,,,
PRM/KA/RERA/1251/446/PR/220720/005090,THE WOODS OF EAST - PHASE -V,Partnership Firm,BENGALURU URBAN,ODION BUILDERS AND DEVELOPERS,Plotted Development,31-07-2025,APPROVED,"SY. NOS .32/1 & 37/1 OF CHIKKANAYAKANAHALLI VILLAGE, VARTHUR HOBLI, BANGALORE EAST TALUK",Residential Plots,7039SqMtr,7039SqMtr,52,7039SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/446/PR/220424/006831,GREEN EDGE SIGNATURE,Partnership Firm,BENGALURU URBAN,GREEN EDGE VENTURES,Residential/Group Housing,31-12-2026,APPROVED,"BBMP Katha No 1482 Sy No 58/2, 60/8, 60/9, 60/10, 60/19, 60/20, 60/21 , SORAHUNASE CROSS SORAHUNASE VARTHUR VILLAGE and HOBLI , Bengaluru East , Bengaluru Urban, Karnataka - 560087",,,,,,,,,
PRM/KA/RERA/1251/446/PR/211230/004615,VYSHNAVI BRUNDAVANAM,Partnership Firm,BENGALURU URBAN,SRI VYSHNAVI INFRA,Residential/Group Housing,01-12-2024,APPROVED,"SY.NO.110-5, Katha No-544/110/5, Amani Bellanduru, Khane Village, Varthur Hobli, Ward No-150, Bangalore",2BHK,1170SqMtr,0SqMtr,18,126SqMtr,,,,
PRM/KA/RERA/1251/446/PR/211206/004573,SHRIRAM WYT FIELD -2,Company,BENGALURU URBAN,SPL TOWERS PRIVATE LIMITED,Residential/Group Housing,05-08-2026,APPROVED,"Sy.No. 90/1, 90/2, 90/5, 90/6, 121/1, 121/2, 122/2, 123/2 & 126/1 of, Bommenahalli Village, Bidrahalli Hobli","Tower 6 , 7, 8 ,9 - Type 1",63SqMtr,0SqMtr,114,5SqMtr,,,,
PRM/KA/RERA/1251/446/PR/211005/004337,STERLING VILLA GRANDE PHASE II,Company,BENGALURU URBAN,STERLING URBAN DEVELOPMENTS PRIVATE LIMITED,Residential/Group Housing,31-03-2024,APPROVED,"Survey no. 104(P), 107(P), 108, 109, 110(P), 111(P), 112(P), 113, 114, 115 & 116, , Seegehalii Village, Bidarahalli Hobli, Bengaluru - 560067",TYPE A RADIAL,3708SqMtr,370SqMtr,12,601SqMtr,,,,
PRM/KA/RERA/1251/446/PR/210525/004163,ADARSH PARK HEIGHTS PHASE 1,Company,BENGALURU URBAN,AKARSHA REALTY PRIVATE LIMITED,Residential/Group Housing,31-05-2025,APPROVED,"KATHA NO 1778 , GUNJUR VILLAGE, VARTHUR HOBLI, BANGALORE EAST TALUK, WARD NO.149,, MAHADEVAPURA ZONE, BANGALORE",1 BR,28SqMtr,0SqMtr,130,2SqMtr,,,,
PRM/KA/RERA/1251/446/PR/210524/006932,SARANYA SWAROVSKI,Partnership Firm,BENGALURU URBAN,SARANYA BUILDERS,Residential/Group Housing,31-12-2027,APPROVED,"Sy No 77, Katha No-1200/77, Kumbena Agrahara Village, , Bidarahalli Hobli , Bengaluru East , Bengaluru Urban, Karnataka - 560049",,,,,,,,,
PRM/KA/RERA/1251/446/PR/210524/006924,VAISHNO SERENE,Partnership Firm,BENGALURU URBAN,VAISHNO BUILDERS,Residential/Group Housing,31-03-2028,APPROVED,"SY. NO. 17/2, 17/3, OF KODIGEHALLI VILLAGE & SY. NO. 24/2, 34/1, 34/2, 34/3, 34/4, 35 & 36, OF SADARAMANGALA VILLAGE` , KR Pura Hobli, Bangalore East, Bangalore Urban, Karnataka- 560067 , Bengaluru East , Bengaluru Urban, Karnataka - 560067",,,,,,,,,
PRM/KA/RERA/1251/446/PR/210312/004002,DS MAX SKY SHUBHAM,Company,BENGALURU URBAN,DS MAX PROPERTIES PRIVATE LIMITED,Residential/Group Housing,31-03-2027,APPROVED,"SY NO: 118/1,118/2, situated at Kithaganur village, Kithaganur grama panchayath, Bidarahalli, Hobli, Bangalore East Taluk",,,,,,,,,
PRM/KA/RERA/1251/446/PR/210302/003980,KUMAR PROSPERA,Company,BENGALURU URBAN,KUMAR PROPERTIES PVT LTD,Residential/Group Housing,30-06-2025,APPROVED,"Khata No 34 & 35, Sy No 15/2 & 16/2,Geddalahalli Village, Horamavu, KR Puram Hobli, Bangalore",Apartment,17989SqMtr,0SqMtr,229,9704SqMtr,,,,
PRM/KA/RERA/1251/446/PR/210222/004725,HEAVIE EDEN,Company,BENGALURU URBAN,SENTIENT DEVELOPERS PRIVATE LIMITED,Residential/Group Housing,31-12-2025,APPROVED,"Sy no. 6/7,Kasavanahalli Village , Varthur Hobli , Bengaluru East , Bengaluru Urban, Karnataka - 560035",,,,,,,,,
PRM/KA/RERA/1251/446/PR/210219/003942,"SOBHA WINDSOR PHASE 2 WING 3, 4 AND 5",Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,30-04-2026,APPROVED,"Phase 2 at Sy.Nos.115/4(p) and 115/5(p), in the composite project Sobha Windsor situated at , Sy.Nos. 107, 115/2, 115/3, 115/4(p), 115/5(p), 116/3 of Nagondanahalli Village and Sy.No.30/1 and 30/6 of Hagadur Village",Flats,21312SqMtr,104SqMtr,197,1176SqMtr,,,,
PRM/KA/RERA/1251/446/PR/210219/003939,SOBHA WINDSOR PHASE 1 WING 1 AND 2,Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,30-11-2025,APPROVED,"Phase1 at Sy.No.115/2(p), in composite project Sobha Windsor situated at Sy.Nos. 107, 115/2(p), 115/3, 115/4,, 115/5, 116/3 of Nagondanahalli Village and Sy.No.30/1 and 30/6 of Hagadur Village",Flats,17643SqMtr,102SqMtr,140,1298SqMtr,,,,
PRM/KA/RERA/1251/446/PR/210219/003938,"SOBHA WINDSOR PHASE 4 WING 9, 10 AND 11",Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,31-03-2028,APPROVED,"Phase 4 at Sy.Nos.115/2(p) and 116/3 (p), in the composite project Sobha Windsor situated at, Sy.Nos. 107, 115/2(p), 115/3, 115/4, 115/5(p), 116/3(p) of Nagondanahalli Village and Sy.No.30/1 and 30/6 of Hagadur Village.",Flats,24522SqMtr,160SqMtr,210,1809SqMtr,,,,
PRM/KA/RERA/1251/446/PR/210219/003937,"SOBHA WINDSOR PHASE 3 WING 6, 7 AND 8",Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,30-09-2027,APPROVED,"Phase 3 at Sy.Nos.115/3(p), 115/4(p), 115/5(p) and 116/3(p), in the composite project Sobha Windsor situated at, Sy.Nos. 107, 115/2, 115/3(p), 115/4(p), 115/5(p), 116/3(p) of Nagondanahalli Village and Sy.No.30/1 and 30/6 of Hagadur Village",Flats,20798SqMtr,104SqMtr,192,1150SqMtr,,,,
PRM/KA/RERA/1251/446/PR/210219/003926  ,PARADISE AT BRIGADE CORNERSTONE UTOPIA,Company,BENGALURU URBAN,MYSORE PROJECTS PRIVATE LIMITED,Mixed Development,14-01-2026,APPROVED,"Sy No's. 172 (P), 183/6A (P), 183/6B (P), 183/7 (P), 183/8 (P), 183/9 (P) & 183/11 (P) , Varthur Village, Varthur Hobli,",Studio Unit +Toilet,31SqMtr,0SqMtr,9,0SqMtr,,,,
PRM/KA/RERA/1251/446/PR/210219/003912,DSR ELIXIR (PHASE I),Company,BENGALURU URBAN,DSR INFRASTRUCTURE PVT LTD,Plotted Development,15-03-2023,APPROVED,"Sy No 64/1 64/2 65/1 65/2 65/3 65/4 69/3 70/1 and Sy.No 70/2 of Bidare Agrahara Village Bidarahalli Hobli, BETQ Bengaluru and Sy No101/1 of, BIDARAHALLI HOBLI BENGALURU EAST TALUK BENGALURU",10.70m*18.29m,2740SqMtr,0SqMtr,14,0SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/446/PR/201222/005546,63 DEGREE EAST - TOWER E,Company,BENGALURU URBAN,APG INTELLI HOMES PRIVATE LIMITED,Residential/Group Housing,31-12-2026,APPROVED,"Survey No. 69/1, 69/2, 69/3, 69/4 and 171 at Near Bangalore Technological Institute (BTI), Off Sarjapur Road , Kodathi Village, Varthur Hobli , Bengaluru East , Bengaluru Urban, Karnataka - 560035",,,,,,,,,
PRM/KA/RERA/1251/446/PR/201222/005545,ASSETZ BLOOM & DELL,Company,BENGALURU URBAN,APG PREMIUM RESIDENTIAL PRIVATE LIMITED,Residential/Group Housing,30-06-2027,APPROVED,"Sy.No. 109/1, 109/2,109/10 & 110 , Doddabanahalli Village, Bidarahalli Hobli, Bengaluru East Taluk, , Bengaluru East , Bengaluru Urban, Karnataka - 560067",,,,,,,,,
PRM/KA/RERA/1251/446/PR/201001/003630,IN THAT QUIET EARTH PHASE-2A,Company,BENGALURU URBAN,TOTAL ENVIRONMENT CONSTRUCTIONS PRIVATE LIMITED,Residential/Group Housing,31-12-2025,APPROVED,"Property Katha No. 28 , 46, 110,111 situated at Bileshivale Village, Bidarahalli Hobli, Bengaluru East Taluk, Bengaluru",Residential Villas,14143SqMtr,6177SqMtr,55,1420SqMtr,,,,
PRM/KA/RERA/1251/446/PR/201001/003629,CASAGRAND BOULEVARD,Company,BENGALURU URBAN,GAZY MAG PVT LTD,Residential/Group Housing,31-12-2024,APPROVED,"Sy no 45,46 and 47 of Chikkagubbi village, Bidarahalli Hobli, Bengaluru, Bengaluru East Taluk, Bangalore District 560077",Residential apartments,41917SqMtr,1426SqMtr,528,0SqMtr,,,,
PRM/KA/RERA/1251/446/PR/201001/003629,CASAGRAND BOULEVARD,Company,BENGALURU URBAN,GAZY MAG PVT LTD,Residential/Group Housing,31-12-2024,APPROVED,"Sy no 45,46 and 47 of Chikkagubbi village, Bidarahalli Hobli, Bengaluru, Bengaluru East Taluk, Bangalore District 560077",Residential apartments,41917SqMtr,1426SqMtr,528,0SqMtr,,,,
PRM/KA/RERA/1251/446/PR/201001/003626,ASSETZ MARQ BUILDING 3 - TOWER 6,Company,BENGALURU URBAN,ASSETZ WHITEFIELD HOMES PRIVATE LIMITED,Residential/Group Housing,30-09-2024,APPROVED,"Sy No 159/1 159/2 160/1 167/1167/2 167/3 167/4 168/1 168/2 169/1 169/2 169/3 169/4 171 Kannamangala Village Whitefield Hoskote Road, Kannamangala Village,Whitefield Hoskote Road",Studio 1BHK 2BHK 3BHK 4BHK,33530SqMtr,494SqMtr,345,2368SqMtr,,,,
PRM/KA/RERA/1251/446/PR/200924/007055,PURVI ARVINDAM,Partnership Firm,BENGALURU URBAN,SAI PURVI INFRASTRUCTURES,Residential/Group Housing,16-05-2027,APPROVED,"BBMP KATHA No. 393, Municipal No. 44, , Sy No. 11/3, Balagere Village, , Bengaluru East , Bengaluru Urban, Karnataka - 560087",,,,,,,,,
PRM/KA/RERA/1251/446/PR/200923/006275,ADARSH PARK HEIGHTS PHASE-2,Company,BENGALURU URBAN,AKARSHA REALTY PRIVATE LIMITED,Residential/Group Housing,31-05-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/200923/006271,"SOBHA NEOPOLIS PHASE 5 - W 5, 6 & 7",Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,31-12-2031,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/200923/006270,SOBHA NEOPOLIS PHASE 2 - W 12 & 13,Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,31-12-2030,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/200923/006269,"SOBHA NEOPOLIS PHASE 1 - W 14, 15, 16, 17, 18 &19",Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,31-12-2028,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/200811/003535,THE WOODS OF EAST PHASE -4,Partnership Firm,BENGALURU URBAN,ODION BUILDERS AND DEVELOPERS,Plotted Development,30-11-2023,APPROVED,"Sy Nos 6,7/3, 7/5,7/6 66/1 , 66/2 Chikkanayakanahalli Village, Varthur Hobli, Bangalore East Taluk",,,,,,,,Not found,Not found
PRM/KA/RERA/1251/446/PR/200811/003528,PRESTIGE WATERFORD,Company,BENGALURU URBAN,PRESTIGE ESTATES PROJECTS LIMITED,Residential/Group Housing,15-09-2024,APPROVED,"Khata No. 1386, Sy. No. 123,127 & 128, Pattandura Agrahara Village. K. R. Puram Hobli",Apartments,85935SqMtr,0SqMtr,689,7271SqMtr,,,,
PRM/KA/RERA/1251/446/PR/200622/005013,DREAMVILLE HOME,Proprietorship Firm,BENGALURU URBAN,PROMAX PROPERTIES,Residential/Group Housing,22-12-2026,APPROVED,"SITE NO:37, KATHA NO:198/37/8/1, SY NO:8/1, KOTHANUR VILLAGE , K R PURAM HOBLI, WARD NO:25 , Bengaluru East , Bengaluru Urban, Karnataka - 560077",,,,,,,,,
PRM/KA/RERA/1251/446/PR/200323/003382,ADARSH LAKEFRONT RESIDENTIAL PHASE 2,Company,BENGALURU URBAN,M/S ALEKHYA PROPERTY DEVELOPMENTS PVT LTD,Residential/Group Housing,30-09-2025,APPROVED,"SY.NOS.64/1, 64/2, 64/3 & 64/4 AT KHATA NO.1871 OF KAIKONDRAHALLI VILLAGE, VARTHUR HOBLI,, BANGALORE",,,,,,,,,
PRM/KA/RERA/1251/446/PR/200323/003368,SHRIRAM WYT FIELD,Company,BENGALURU URBAN,SPL TOWERS PRIVATE LIMITED,Residential/Group Housing,26-11-2025,APPROVED,"SY.NO. 90/1, 90/2, 90/5, 90/6, 121/1, 121/2, 122/2, 123/2 & 126/1 OF BOMMENAHALLI VILLAGE, BIDRAHALLI HOBLI",APARTMENTS,35250SqMtr,0SqMtr,680,2396SqMtr,,,,
PRM/KA/RERA/1251/446/PR/200224/006641,PAVANI MIRABILIA PHASE-II,Company,BENGALURU URBAN,SAI SRAVANTHI INFRA PROJECTS PVT LTD,Residential/Group Housing,22-12-2026,APPROVED,"Sy no.23,22,21/1, 21/2, 21/3 & 125 Situated at Seegehalli Village, , Bidarahalli Hobli, Bangalore East Taluk. , Bengaluru East , Bengaluru Urban, Karnataka - 560066",,,,,,,,,
PRM/KA/RERA/1251/446/PR/200121/003218,"SOBHA DREAM ACRES - OASIS PHASE 27 WING 55, 56, 57 AND 58",Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,30-09-2026,APPROVED,"Balegere, Varthur Hobli",Flats,23536SqMtr,0SqMtr,356,1189SqMtr,,,,
PRM/KA/RERA/1251/446/PR/200121/003217,CANDEUR SIGNATURE,Partnership Firm,BENGALURU URBAN,M/S.CANDEUR CONSTRUCTIONS,Residential/Group Housing,30-09-2027,APPROVED,"BBMP Katha No.1736, Municipal No.307,Sy.No.219/1(P), 219/6A, 219/6B, 224/2, 226/1(P), 227/1(P), OF GUNJUR VILLAGE, VARTHUR HOBLI, Ward No.149",1232,8679SqMtr,0SqMtr,1232,0SqMtr,,,,
PRM/KA/RERA/1251/446/PR/200121/003206,SJR PRIMECORPOATION PVT LTD BLUE WATER PH2,Company,BENGALURU URBAN,SJR PRIMECORPORATION PVT LTD,Residential/Group Housing,21-09-2019,APPROVED,"Khatha No.71/149 , Sy 149 of Kudlu village, Begur Hobli, Sy.No.78 of Parapana Agrahara Village, Begur Hobli",,,,,,,,Not found,Not found
PRM/KA/RERA/1251/446/PR/200113/003154,"MANA CAPITOL TOWER 3,4 & 5",Individual,BENGALURU URBAN,D KISHORE REDDY,Mixed Development,30-03-2027,APPROVED,"Sy. No. 31/1, Chikkakannalli, , Varthur Hobli, Bangalore East Taluk, Sarjapur Main road",RESIDENTIAL APARTMENTS,6376SqMtr,0SqMtr,96,2670SqMtr,,,,
PRM/KA/RERA/1251/446/PR/200109/003144,MANA CAPITOL TOWER 1 & 2,Individual,BENGALURU URBAN,D KISHORE REDDY,Mixed Development,30-09-2026,APPROVED,"Sy. No. 31/1, Chikkannelli, Varthur Hobli, , Sarjapura Main Road, Bangalore East",Residential/Apartments,20843SqMtr,220SqMtr,300,1856SqMtr,,,,
PRM/KA/RERA/1251/446/PR/200103/003096,SJR PRIME CORPORATION PVT LTD BLUE WATER PH 3,Company,BENGALURU URBAN,SJR PRIME CORPORATION PRIVATE LIMITED,Residential/Group Housing,21-12-2019,APPROVED,"No.71/149,Sy.No.149, Kudlu village, Anekal Taluk,, Sy.No.78,Parappana agrahara village, Begur Hobli",,,,,,,,Not found,Not found
PRM/KA/RERA/1251/446/PR/191213/003067,ELEMENTS OF NATURE - AKASH BLOCK,Partnership Firm,BENGALURU URBAN,ECO LIFE DEVELOPERS,Residential/Group Housing,29-07-2025,APPROVED,"Sy No.20, Balagere Village, Varthur Hobli,Bangalore East",0,0SqMtr,0SqMtr,0,0SqMtr,,,,
PRM/KA/RERA/1251/446/PR/191130/003052,SHRIRAM CHIRPING WOODS (TOWER-5),Company,BENGALURU URBAN,SHRIVISION HOMES PRIVATE LIMITED,Residential/Group Housing,30-03-2024,APPROVED,"Sy.No- 35/2p,43,44,46/3p,58,59,60,61/1,, Kasavanahalli Village,Varthur Hobli,",APARTMENTS,14855SqMtr,115SqMtr,148,1443SqMtr,,,,
PRM/KA/RERA/1251/446/PR/191024/007155,SAKURA BLOSSOM,Proprietorship,BENGALURU URBAN,SAKURA BLOSSOM (PROP : MADHU KUMAR B S),Residential/Group Housing,31-07-2027,APPROVED,"Sy no 99/6, Cheemansandra Village , Bidarahalli Hobli , Bengaluru East , Bengaluru Urban, Karnataka - 560049",,,,,,,,,
PRM/KA/RERA/1251/446/PR/191022/005340,MATHAPATHI GRAND FIELD,Company,BENGALURU URBAN,MATHAPATHI CONSTRUCTIONS PRIVATE LIMITED,Residential/Group Housing,31-12-2025,APPROVED,"Survey No.76/3, BBMP Khatha Sl No. 596 Municipal No. 35 , Gunjur Village Varthur Hobli, Ward No.149 , Bengaluru East , Bengaluru Urban, Karnataka - 560087",,,,,,,,,
PRM/KA/RERA/1251/446/PR/190924/007049,INNOVATIVE PALACIA,Partnership Firm,BENGALURU URBAN,SHUBANKARA DEVELOPERS,Residential/Group Housing,30-09-2027,APPROVED,"SY.144,145,146,Ward No.85,JDTP-North Zone,Munnekolala , Varthur Hobli,Bengaluru East Taluk , Bengaluru East , Bengaluru Urban, Karnataka - 560037",,,,,,,,,
PRM/KA/RERA/1251/446/PR/190924/007048,PRESTIGE PINE FOREST,Company,BENGALURU URBAN,PRESTIGE ESTATES PROJECTS LTD,Residential/Group Housing,31-12-2028,APPROVED,"BUILDING ON KATHA NO. 142, MUNCIPAL NO. 120, SY NO. 62/2, 61/2, 63/2, 62/1, 61/3, 62/3, 61/1, , PATTANDURAGRAHARA VILLAGE, K R PURAM, WARD NO. 83, BENGALURU EAST TALUK, BENGALURU , Bengaluru East , Bengaluru Urban, Karnataka - 560066",,,,,,,,,
PRM/KA/RERA/1251/446/PR/190924/007044,SUMADHURA EPITOME-I,Partnership Firm,BENGALURU URBAN,SUMADHURA HOMES LLP,Residential/Group Housing,31-12-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190913/002845,SOBHA DREAM ACRES - PALM SPRINGS PHASE 16 WING 50,Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,30-03-2023,APPROVED,"Sy nos 47/2,3; 49/1,2,5; 50/1B,2,3,4,5,6; 51/1,2B1,2C1,2B2,2C2,3,4; 53/1,2; 58/1,2; 59/1,3,4,5; 60/1,3; 61/1,2A,2B,03; 62/4B; 63/1,2,3,4,5; 66/1,2; 67/1,2; 75/1; 76/1,2/3; 77/3,4,5,7,8,9,10, Balegere, Varthur Hobli",Flats,3919SqMtr,0SqMtr,59,198SqMtr,,,,
PRM/KA/RERA/1251/446/PR/190809/002801,DSR PARKWAY (PHASE 2),Company,BENGALURU URBAN,DSR INFRASTRUCTURE PVT LTD,Residential/Group Housing,30-10-2025,APPROVED,"BBMP KHATHA NO 796 OLD SY NO 98, GUNJUR",1BHK,2722SqMtr,0SqMtr,70,299SqMtr,,,,
PRM/KA/RERA/1251/446/PR/190809/002793,DSR PARKWAY (PHASE-1),Company,BENGALURU URBAN,DSR INFRASTRUCTURE PVT LTD,Residential/Group Housing,30-07-2024,APPROVED,"BBMP NO SY NO 98 (P) GUNJUUR VILLAGE VARTHUR HOBVLI , SARJAPUR GUNJUR ROAD",3BHK,31377SqMtr,0SqMtr,328,4083SqMtr,,,,
PRM/KA/RERA/1251/446/PR/190722/002710,DS MAX SOVEREIGN,Company,BENGALURU URBAN,DS MAX PROPERTIES PRIVATE LIMITED,Residential/Group Housing,30-03-2024,APPROVED,"SY No, 53, HALEHALLI Village,Kithaganur,, BIDARA HALLI Hobli",,,,,,,,,
PRM/KA/RERA/1251/446/PR/190704/002647,CONCORDE AURIGA,Company,BENGALURU URBAN,CONCORDE HOUSING CORPORATION PVT LTD,Residential/Group Housing,30-06-2025,APPROVED,"SyNo 31/2b, 34/1 & 35 , Medihalli Village, Bidarahalli Hobli",Residential Apartment,39095SqMtr,0SqMtr,501,2701SqMtr,,,,
PRM/KA/RERA/1251/446/PR/190704/002647,CONCORDE AURIGA,Company,BENGALURU URBAN,CONCORDE HOUSING CORPORATION PVT LTD,,30-06-2025,APPROVED,"SyNo 31/2b, 34/1 & 35 , Medihalli Village, Bidarahalli Hobli",Residential Apartment,39095SqMtr,0SqMtr,501,2701SqMtr,,,,
PRM/KA/RERA/1251/446/PR/190506/002549,PRESTIGE NORTH POINT,,BENGALURU URBAN,PRESTIGE KAMMANAHALLI INVESTMENTS,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190504/002547,63 DEGREE EAST - TOWER B,,BENGALURU URBAN,APG INTELLI HOMES PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190504/002541,THE WOODS OF EAST PHASE 3,,BENGALURU URBAN,ODION BUILDERS & DEVELOPERS,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190424/006813,TRIFECTA VANTO PHASE-1,,BENGALURU URBAN,TRIFECTA PROJECTS PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190330/002517,GODREJ AIR NXT,Other,BENGALURU URBAN,"GODREJ HOUSING PROJECTS LLP.,",Residential/Group Housing,30-04-2024,APPROVED,"Sy.No. 15/2, Hoodi Village, K.R. Puram Hobli, , Bangalore East Taluk, Bangalore",,,,,,,,,
PRM/KA/RERA/1251/446/PR/190223/002449,"SOBHA DREAM ACRES - TROPICAL GREENS PHASE 25 WING 32, 33 AND 34",Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,30-03-2025,APPROVED,"Panathur Main Road, Off ORR Balagere, Varthur Hobli",Flats,27725SqMtr,0SqMtr,354,1589SqMtr,,,,
PRM/KA/RERA/1251/446/PR/190223/002448,"SOBHA DREAM ACRES - TROPICAL GREENS PHASE 26 WING 35, 36, 37 AND 38",Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,30-09-2024,APPROVED,"Panathur Main Road, Off ORR Balagere, Varthur Hobli",Flats,32607SqMtr,0SqMtr,416,1868SqMtr,,,,
PRM/KA/RERA/1251/446/PR/190207/002363,SOBHA ROYAL PAVILION PHASE 3 - WING 16,,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190207/002362,"SOBHA ROYAL PAVILION PHASE 7 - WING 12, 13 AND 14",,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190205/002357,SOBHA ROYAL PAVILION PHASE 6 - WING 10 AND 11,,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190205/002356,"SOBHA ROYAL PAVILION PHASE 4 - WING 1, 2 AND 3",,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190204/002341,SOBHA ROYAL PAVILION PHASE 5 - WING 8 AND 9,,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190204/002340,SOBHA ROYAL PAVILION PHASE 2 - WING 4 AND 5,,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190204/002339,SOBHA ROYAL PAVILION PHASE 8 - WING 15,,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190204/002338,SOBHA ROYAL PAVILION PHASE 1 - WING 6 AND 7,,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/190102/002271,PURSUIT OF A RADICAL RHAPSODY PHASE 2,,BENGALURU URBAN,TOTAL ENVIRONMENT HABITAT PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/181210/002206,ASSETZ MARQ BUILDING 2 - TOWER 5,,BENGALURU URBAN,ASSETZ WHITEFIELD HOMES PRIVATE LIMITED,,,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/181010/002039,SOBHA DREAM ACRES - TROPICAL GREENS PHASE 24 WING 29 AND 30,,BENGALURU URBAN,SOBHA LIMITED,,,APPROVED,,,,,,,,,,
