XID,Project Name,City,Builder website,Project Page (Not CP),magicbricks.com link,Magic Bricks Phase 2,Magic Bricks Phase 3,Magic Bricks Phase 4,housing.com link,Housing Phase 2,Housing Phase 3,Housing Phase 4,squareyards.com link,Square Yards  Phase 2,Square Yards  Phase 3,Square Yards  Phase 4,Other phase XID on 99acres
376104,Modi Serene Park,Hyderabad,https://www.modibuilders.com/current-projects-modi-builders/serene-park/,NA,https://www.magicbricks.com/modi-serene-park-ghatkesar-hyderabad-pdpid-4d4235313835303937?source=newhomes&section=image&position=mainsrp,,,,https://housing.com/in/buy/projects/page/256019-modi-serene-park-by-modi-builders-in-ghatkesar,,,,https://www.squareyards.com/hyderabad-residential-property/modi-serene-park/113601/project,,,,
407338,Levonor Egeira,Hyderabad,https://www.levonor.com/egeira/,NA,https://www.magicbricks.com/levonor-egeira-edulnagulapally-hyderabad-pdpid-4d4235343134373135,,,,https://housing.com/in/buy/projects/page/299072-levonor-egeira-by-levonor-lifespaces-in-nagulapalli,,,,https://www.squareyards.com/hyderabad-residential-property/levonor-egeira/221759/project,,,,
405172,Jains Fairmount Sri Ram Garden 2,Hyderabad,https://jainconstructions.com/project-details.php?n=8,NA,https://www.magicbricks.com/jains-fairmount-sri-ram-garden-2-kompally-hyderabad-pdpid-4d4235343230383835,https://www.magicbricks.com/sri-ram-garden-by-jains-suchitra-circle-hyderabad-pdpid-4d4235313236353133,,,https://housing.com/in/buy/projects/page/295248-jains-fairmount-sri-ram-garden-2-by-jain-constructions-in-kompally,https://housing.com/in/buy/projects/page/102320-sri-ram-garden-by-jains-by-jain-constructions-in-jeedimetla,,,https://www.squareyards.com/hyderabad-residential-property/jain-sri-ram-garden/29913/project,,,,
402370,Vasavi Crown East,Hyderabad,https://thevasavigroup.com/projects/crown-east-sky-villas-in-hyderabad/,NA,https://www.magicbricks.com/vasavi-crown-east-uppal-hyderabad-pdpid-4d4235333930323333,,,,https://housing.com/in/buy/projects/page/290639-vasavi-crown-east-by-vasavi-group-in-gaddi-annaram,,,,https://www.squareyards.com/hyderabad-residential-property/vasavi-crown-east/217337/project,,,,
375399,Ira Miracle,Hyderabad,https://irarealty.in/project/miracle,NA,https://www.magicbricks.com/ira-miracle-kollur-hyderabad-pdpid-4d4235323135373731,,,,https://housing.com/in/buy/projects/page/260276-ira-miracle-by-ira-realty-in-kollur,,,,https://www.squareyards.com/hyderabad-residential-property/ira-miracle/112056/project,,,,
370626,Risinia Skyon,Hyderabad,https://www.risinia.com/projects/current-projects/skyon-2-3bhk-flats-bachupally-hyderabad.html,NA,https://www.magicbricks.com/risinia-skyon-bachupally-hyderabad-pdpid-4d4235313838383636,,,,https://housing.com/in/buy/projects/page/252043-risinia-skyon-phase-1-by-risinia-builders-in-bachupally,,,,https://www.squareyards.com/hyderabad-residential-property/risinia-skyon/101796/project,,,,
378617,Suchirindia The Tales of Greek,Hyderabad,https://suchirindia.in/the-tales-of-greek/#,NA,https://www.magicbricks.com/suchirindia-the-tales-of-greek-satamrai-hyderabad-pdpid-4d4235323136373837,,,,https://housing.com/in/buy/projects/page/259987-suchirindia-the-tales-of-greek-by-suchirindia-constructions-pvt-ltd-in-sathamrai-village,,,,https://www.squareyards.com/hyderabad-residential-property/suchirindia-the-tales-of-greek/109005/project,,,,
410741,Sattva Lake Ridge,Hyderabad,https://sattvagroup.com/residential/sattva-lake-ridge/,NA,https://www.magicbricks.com/sattva-lake-ridge-kokapet-hyderabad-pdpid-4d4235343131373439,,,,https://housing.com/in/buy/projects/page/300489-sattva-lake-ridge-by-sattva-group-in-khanapur,,,,https://www.squareyards.com/hyderabad-residential-property/sattva-lakeridge/224841/project,,,,
387488,Radhey Raaga,Hyderabad,https://radheyconstructions.com/raaga/,NA,https://www.magicbricks.com/radhey-raaga-kollur-hyderabad-pdpid-4d4235333330333335,,,,https://housing.com/in/buy/projects/page/274889-radhey-raaga-by-radhey-constructions-pvt-ltd-in-kollur,,,,https://www.squareyards.com/hyderabad-residential-property/radhey-raaga/129796/project,,,,
367139,Hallmark Sunnyside,Hyderabad,https://www.hallmarkbuilders.in/sunnyside,NA,https://www.magicbricks.com/hallmark-sunnyside-manchirevula-hyderabad-pdpid-4d4235313837323036,,,,https://housing.com/in/buy/projects/page/236727-hallmark-sunnyside-by-hallmark-builders-in-manchirevula,,,,https://www.squareyards.com/hyderabad-residential-property/hallmark-sunnyside/101296/project,,,,
390062,JB Galaxy Fountain Park,Hyderabad,NA,NA,https://www.magicbricks.com/jb-galaxy-fountain-park-serilingampally-hyderabad-pdpid-4d4235333332373633,,,,https://housing.com/in/buy/projects/page/282664-fountain-park-by-jb-galaxy-in-chandanagar,,,,https://www.squareyards.com/hyderabad-residential-property/jb-galaxy-fountain-park/177291/project,,,,
372203,Sanarelli Apartment by Speed Housing LLP,Hyderabad,https://speedhousing.co.in/projects/speed-sanarelli/best-gated-community-apartments-in-hyderabad,NA,https://www.magicbricks.com/speed-sanarelli-bachupally-hyderabad-pdpid-4d4235323939363435,,,,https://housing.com/in/buy/projects/page/253997-sanarelli-by-speed-housing-llp-in-bachupally,,,,https://www.squareyards.com/hyderabad-residential-property/sanarelli-apartment-of-contentment/108813/project,,,,
395313,GK Triad,Hyderabad,https://gkdevelopers.in/project,https://gktriad.in/,https://www.magicbricks.com/gks-triad-yapral-hyderabad-pdpid-4d4235333333353537,,,,https://housing.com/in/buy/projects/page/293029-gk-traid-by-gk-builders-developers-in-sainikpuri,https://housing.com/in/buy/projects/page/283391-gk-gk-triad-block-a-by-gk-builders-developers-in-sainikpuri,,,https://www.squareyards.com/hyderabad-residential-property/gk-triad/224382/project,,,,
413358,Urbanrise The World of Joy,Hyderabad,https://www.urbanrise.in/project/the-world-of-joy-miyapur/?utm_source=Urbanrise&utm_medium=hyderabad-Project-Page&utm_campaign=hyderabad-Project-Page,https://theworldofjoy.com/,https://www.magicbricks.com/urbanrise-the-world-of-joy-miyapur-miyapur-hyderabad-pdpid-4d4235343133333135,,,,https://housing.com/in/buy/projects/page/301554-urbanrise-the-world-of-joy-by-urbanrise-in-miyapur,,,,https://www.squareyards.com/hyderabad-residential-property/urbanrise-the-world-of-joy/229567/project,,,,
422319,Gamut Saraa City,Hyderabad,NA,NA,https://www.magicbricks.com/gamut-saraa-city-attapur-hyderabad-pdpid-4d4235343238343931,,,,https://housing.com/in/buy/projects/page/310509-gamut-saraa-city-by-gamut-india-projects-in-attapur,,,,https://www.squareyards.com/hyderabad-residential-property/gamut-saraa-city/235065/project,,,,
393052,DSR Skymarq,Hyderabad,https://dsrbuilders.in/skymarqbydsr.php,NA,https://www.magicbricks.com/skymarq-by-dsr-puppalaguda-hyderabad-pdpid-4d4235333838343433,,,,https://housing.com/in/buy/projects/page/328751-dsr-skymarq-by-dsr-builders-developers-in-puppalaguda,,,,https://www.squareyards.com/hyderabad-residential-property/dsr-sky-marq/218582/project,,,,
383398,Praneeth Kkrs Pranav Jaitra,Hyderabad,https://praneeth.com/praneethpranavjaitra/,NA,https://www.magicbricks.com/praneeth-kkrs-pranav-jaitra-hyder-nagar-hyderabad-pdpid-4d4235333234383533,,,,https://housing.com/in/buy/projects/page/269816-praneeth-kkrs-pranav-jaitra-by-praneeth-group-in-hyder-nagar,,,,https://www.squareyards.com/hyderabad-residential-property/praneeth-pranav-jaitra/112983/project,,,,
422115,Vaibhavis Vihaan Shikhara,Hyderabad,https://www.vaibhavigroup.com/vihaan-shikara.html,NA,https://www.magicbricks.com/vaibhavis-vihaan-shikhara-tellapur-hyderabad-pdpid-4d4235343139373735,,,,https://housing.com/in/buy/projects/page/312688-vaibhavi-vihaan-shikhara-by-vaibhavi-infraa-projects-in-tellapur,,,,https://www.squareyards.com/resale-3-bhk-pooja-room-1450-sq-ft-apartment-in-vaibhavi-vihaan-shikhara/7809871,,,,
400934,Visions Arsha,Hyderabad,https://vidipl.com/about-visions-arsha/,NA,https://www.magicbricks.com/visions-arsha-tellapur-hyderabad-pdpid-4d4235333535343737,,,,https://housing.com/in/buy/projects/page/287201-visions-arsha-by-vision-infra-developers-india-private-limited-in-osman-nagar,,,,https://www.squareyards.com/hyderabad-residential-property/vision-arsha/220707/project,,,,
69896,Madhu Park Ville,Hyderabad,https://madhuinfra.in/projects/parkville/,NA,https://www.magicbricks.com/madhu-park-ville-tellapur-hyderabad-pdpid-4d4235313839383339,,,,https://housing.com/in/buy/projects/page/239886-madhu-parkville-by-madhu-infrastructures-in-tellapur,,,,https://www.squareyards.com/hyderabad-residential-property/madhu-park-ville/70345/project,,,,
379727,Gothic Pentagon Clouds,Hyderabad,https://gothichomes.in/portfolio/gothic-pentagon-clouds/,NA,https://www.magicbricks.com/gothic-pentagon-clouds-bachupally-hyderabad-pdpid-4d4235323933343135,,,,https://housing.com/in/buy/projects/page/260344-gothic-pentagon-clouds-by-gothic-homes-in-bachupally,,,,https://www.squareyards.com/hyderabad-residential-property/gothic-pentagon-clouds/111125/project,,,,
375918,Aparna Sarovar Zicon,Hyderabad,https://www.aparnaconstructions.com/project/apartments/aparna-sarovar-zicon/,NA,https://www.magicbricks.com/aparna-sarovar-zicon-nallagandla-hyderabad-pdpid-4d4235323530393533,,,,https://housing.com/in/buy/projects/page/256121-aparna-sarovar-zicon-by-aparna-in-serilingampally,,,,https://www.squareyards.com/hyderabad-residential-property/aparna-sarovar-zicon/103915/project,,,,
413683,Honer Signatis,Hyderabad,NA,NA,https://www.magicbricks.com/honer-signatis-kukatpally-hyderabad-pdpid-4d4235343136363637,,,,https://housing.com/in/buy/projects/page/301592-honer-homes-signatis-by-honer-homes-in-kukatpally,,,,https://www.squareyards.com/hyderabad-residential-property/honer-signatis/223408/project,,,,
337581,Praneeth Pranav Townsquare,Hyderabad,https://praneeth.com/praneethpranavtownsquare/,NA,https://www.magicbricks.com/praneeth-pranav-town-square-bachupally-hyderabad-pdpid-4d4235313838393432,,,,https://housing.com/in/buy/projects/page/202645-praneeth-apr-pranav-townsquare-by-praneeth-group-in-bachupally,,,,https://www.squareyards.com/hyderabad-residential-property/praneeth-apr-pranav-townsquare/13674/project,,,,
376373,Vertex Viraat,Hyderabad,https://vertexhomes.com/vertex-projects/vertex-viraat,NA,https://www.magicbricks.com/vertex-viraat-miyapur-hyderabad-pdpid-4d4235333830363935?source=newhomes&section=image&position=mainsrp,,,,https://housing.com/in/buy/projects/page/254090-vertex-viraat-by-vertex-homes-in-miyapur,,,,https://www.squareyards.com/hyderabad-residential-property/vertex-viraat/212676/project,,,,
334013,Modi Sterling Heights,Hyderabad,https://www.modibuilders.com/current-projects-modi-builders/sterling-heights/,NA,https://www.magicbricks.com/modi-sterling-heights-gundlapochampally-hyderabad-pdpid-4d4235313234363033?source=newhomes&section=image&position=mainsrp,,,,https://housing.com/in/buy/projects/page/226113-sterling-heights-by-modi-builders-in-gundlapochampalli,,,,https://www.squareyards.com/hyderabad-residential-property/modi-sterling-heights/112394/project,,,,
374996,Vertex Kingston Park,Hyderabad,https://vertexhomes.com/vertex-projects/vertex-kingston-park,NA,https://www.magicbricks.com/vertex-kingston-park-nallagandla-hyderabad-pdpid-4d4235333234333433,,,,https://housing.com/in/buy/projects/page/235816-vertex-kingston-park-by-vertex-homes-in-gopanapalli,,,,https://www.squareyards.com/hyderabad-residential-property/vertex-kingston-park/111838/project,,,,
415216,Sampada Central Residency,Hyderabad,https://www.sampadaprojects.com/project/details,NA,https://www.magicbricks.com/sampada-central-residency-ibrahimpatnam-hyderabad-pdpid-4d4235343231343139,,,,https://housing.com/in/buy/projects/page/317395-sampada-central-residency-by-sampada-projects-in-ibrahimpatnam,,,,https://www.squareyards.com/hyderabad-residential-property/sampada-central-residency/231032/project,,,,
67272,Modi Elegance,Hyderabad,https://www.modibuilders.com/current-projects-modi-builders/elegance/,NA,https://www.magicbricks.com/modi-elegance-gajularamaram-hyderabad-pdpid-4d4235303538323236,,,,https://housing.com/in/buy/projects/page/43487-elegance-by-modi-builders-in-mettakanigudem,,,,https://www.squareyards.com/hyderabad-residential-property/modi-elegance/70679/project,,,,
115417,Modi Paradise,Hyderabad,https://www.modibuilders.com/current-projects-modi-builders/paradise/,NA,https://www.magicbricks.com/modi-paradise-homes-hayathnagar-hyderabad-pdpid-4d4235313838303536,,,,https://housing.com/in/buy/projects/page/202067-paradise-by-modi-builders-in-hayathnagar,,,,https://www.squareyards.com/hyderabad-residential-property/modi-paradise-apartment/30162/project,,,,
369336,Om Sree Brilliance,Hyderabad,https://www.omsree.com/project/omsree-brilliance/,NA,https://www.magicbricks.com/om-sree-brilliance-as-rao-nagar-hyderabad-pdpid-4d4235313838353232,,,,https://housing.com/in/buy/projects/page/251817-omsree-brilliance-by-om-sree-builders-developers-in-dr-a-s-rao-nagar-colony,,,,https://www.squareyards.com/hyderabad-residential-property/om-sree-brilliance/104017/project,,,,
390105,Riverscape,Hyderabad,NA,https://riverscape.in/,https://www.magicbricks.com/urrban-riverscape-bandlaguda-jagir-hyderabad-pdpid-4d4235333333313931,,,,http://housing.com/in/buy/projects/page/283156-urrban-league-riverscape-by-urrban-league-in-bandlaguda-jagir,,,,https://www.squareyards.com/hyderabad-residential-property/urrban-riverscape/161111/project,,,,
368086,GKs Zenith,Hyderabad,NA,https://gkzenith.in/,https://www.magicbricks.com/gks-zenith-yapral-hyderabad-pdpid-4d4235313930383835,,,,https://housing.com/in/buy/projects/page/250865-gk-zenith-by-gk-builders-developers-in-yapral,,,,https://www.squareyards.com/hyderabad-residential-property/gks-zenith/113581/project,,,,
405003,Radhey Skye,Hyderabad,https://radheyconstructions.com/skye/,NA,https://www.magicbricks.com/cloudswood-radhey-skye-kollur-hyderabad-pdpid-4d4235333934353735,,,,https://housing.com/in/buy/projects/page/296835-radhey-skye-by-radhey-constructions-pvt-ltd-in-pati,,,,https://www.squareyards.com/hyderabad-residential-property/radhey-skye/225598/project,,,,
347961,Pallavi Gardenia,Hyderabad,NA,NA,https://www.magicbricks.com/pallavi-gardenia-nagole-hyderabad-pdpid-4d4235323831383033,,,,https://housing.com/in/buy/projects/page/286448-pallavi-gardenia-by-pallavi-developers-in-nagole,,,,https://www.squareyards.com/hyderabad-residential-property/pallavi-gardenia/103955/project,,,,
411745,Anuhar Gautami Heights,Hyderabad,https://www.anuhar.com/gautami-heights/,,https://www.magicbricks.com/anuhar-gautami-heights-miyapur-hyderabad-pdpid-4d4235333333303339,,,,https://housing.com/in/buy/projects/page/301811-anuhar-gautami-heights-by-anuhar-homes-pvt-ltd-in-miyapur,,,,https://www.squareyards.com/hyderabad-residential-property/anuhar-gautami-heights/227790/project,,,,
334009,Modi Lake View,Hyderabad,https://www.modibuilders.com/current-projects-modi-builders/lake-view/,NA,https://www.magicbricks.com/modi-lake-view-lakshmiguda-hyderabad-pdpid-4d4235313938313731,,,,https://housing.com/in/buy/projects/page/282301-modi-lakeview-by-modi-builders-in-laxmiguda,,,,https://www.squareyards.com/hyderabad-residential-property/modi-lakeview/226455/project,,,,
378115,Hallmark Skyrena,Hyderabad,https://www.hallmarkbuilders.in/skyrena,NA,https://www.magicbricks.com/hallmark-skyrena-narsingi-hyderabad-pdpid-4d4235333030323439,,,,https://housing.com/in/buy/projects/page/263433-hallmark-skyrena-by-hallmark-builders-in-narsingi,,,,https://www.squareyards.com/hyderabad-residential-property/hallmark-skyrena/111070/project,,,,
75215,Vayun Meadows Block C,Hyderabad,https://www.ananthainfra.com/vayun-meadows/index.html,NA,https://www.magicbricks.com/anantha-vayun-meadows-block-c-kapra-hyderabad-pdpid-4d4235303732323639,,,,https://housing.com/in/buy/projects/page/14250-anantha-vayun-meadows-by-anantha-infra-builders-developers-in-sainikpuri,,,,https://www.squareyards.com/hyderabad-residential-property/anantha-vayun-meadows/68430/project,,,,
426003,Kesineni Northscape,Hyderabad,https://kesinenidevelopers.com/premium-villa-plots/,NA,https://www.magicbricks.com/kesineni-northscape-dundigal-hyderabad-pdpid-4d4235343233393739,,,,https://housing.com/in/buy/projects/page/331029-kesineni-northscape-by-kesineni-developers-in-dundigal,,,,https://www.squareyards.com/hyderabad-residential-property/kesineni-northscape/247170/project,,,,
343921,Pranavas One Hyderabad,Hyderabad,https://pranavagroup.com/onehyderabad-residential.php,NA,https://www.magicbricks.com/pranava-one-hyderabad-somajiguda-hyderabad-pdpid-4d4235313838363730,,,,https://housing.com/in/buy/projects/page/228327-one-hyderabad-residential-by-pranava-group-in-somajiguda,,,,https://www.squareyards.com/hyderabad-residential-property/pranava-one-hyderabad/154000/project,,,,
434519,Ananda The Legacey,Hyderabad,https://anandahomes.co.in/portfolio/the-legacey/,NA,https://www.magicbricks.com/the-legacey-by-ananda-homes-manikonda-hyderabad-pdpid-4d4235343233303435,,,,https://housing.com/in/buy/projects/page/328426-the-legacey-by-ananda-homes-by-ananda-homes-in-puppalaguda,,,,https://www.squareyards.com/hyderabad-residential-property/ananda-the-legacey/307555/project,,,,
435892,Vertex Florenza,Hyderabad,https://vertexviva.com/vertex-florenza.php,NA,https://www.magicbricks.com/vertex-florenza-tukkuguda-hyderabad-pdpid-4d4235343235373039,,,,https://housing.com/in/buy/projects/page/334721-vertex-florenza-by-vertex-west-kedar-homes-lip-in-mankhal,,,,https://www.squareyards.com/hyderabad-residential-property/vertex-florenza/181593/project,,,,
65394,Modi Lotus Homes,Hyderabad,https://www.modibuilders.com/current-projects-modi-builders/lotus/,NA,https://www.magicbricks.com/modi-lotus-homes-ahmedguda-hyderabad-pdpid-4d4235303337393336,,,,https://housing.com/in/buy/projects/page/5940-lotus-homes-by-modi-builders-in-kundanpally,,,,https://www.squareyards.com/hyderabad-residential-property/modi-lotus-homes/12157/project,,,,
427298,Aura Vidha,Hyderabad,NA,NA,https://www.magicbricks.com/aura-vidha-kondapur-hyderabad-pdpid-4d4235343232373439,,,,https://housing.com/in/buy/projects/page/327945-aura-vidha-by-aura-homes-and-constructions-pvt-ltd-in-serilingampally,,,,https://www.squareyards.com/hyderabad-residential-property/aura-vidha/306803/project,,,,
388670,Kalyans Skyway 9,Hyderabad,https://kalyaninfraprojects.com/ongoing-projects.php,NA,https://www.magicbricks.com/kalyan-skyway-9-narsingi-hyderabad-pdpid-4d4235333932313339,,,,https://housing.com/in/buy/projects/page/272048-kalyan-skyway-9-by-kalyan-infra-projects-in-manchirevula,,,,https://www.squareyards.com/hyderabad-residential-property/kalyan-skyway-9/177303/project,,,,
383708,Aparna Zenon,Hyderabad,https://www.aparnaconstructions.com/project/apartments/aparna-zenon/,NA,https://www.magicbricks.com/aparna-zenon-puppalaguda-hyderabad-pdpid-4d4235333234393831,,,,https://housing.com/in/buy/projects/page/269673-aparna-zenon-by-aparna-in-manikonda,,,,https://www.squareyards.com/hyderabad-residential-property/aparna-zenon/128842/project,,,,
125349,Modi Golden County Annexe,Hyderabad,https://www.modibuilders.com/current-projects-modi-builders/golden_county/,NA,https://www.magicbricks.com/modi-golden-county-rampally-hyderabad-pdpid-4d4235303732383434,,,,https://housing.com/in/buy/projects/page/45372-golden-county-villa-by-modi-builders-in-rampally,,,,https://www.squareyards.com/hyderabad-residential-property/modi-golden-county/13018/project,,,,
370278,Twin Towers by Namishree,Hyderabad,https://namishree.com/projects/bps-twin-towers/,NA,https://www.magicbricks.com/namishree-bps-twin-towers-saidabad-hyderabad-pdpid-4d4235313839323430,,,,https://housing.com/in/buy/projects/page/236637-bps-twin-towers-by-namishree-infrastructure-and-project-pvt-ltd-in-santosh-nagar,,,,https://www.squareyards.com/hyderabad-residential-property/namishree-bps-twin-towers/112437/project,,,,
419028,Goldenkey Meraki,Hyderabad,https://goldenkey.in/portfolio/goldenkey-meraki/,NA,https://www.magicbricks.com/goldenkey-meraki-ameenpur-hyderabad-pdpid-4d4235333333303035,,,,https://housing.com/in/buy/projects/page/283003-goldenkey-meraki-by-goldenkey-ventures-private-limited-in-ameenpur,,,,https://www.squareyards.com/hyderabad-residential-property/goldenkey-meraki/195445/project,,,,
385666,SSI Som Boulevard,Hyderabad,NA,NA,https://www.magicbricks.com/ssi-kc-som-boulevard-mokila-hyderabad-pdpid-4d4235333734343539?source=newhomes&section=image&position=mainsrp,,,,https://housing.com/in/buy/projects/page/269455-som-boulevard-by-ssi-kc-developers-in-kondakal,,,,https://www.squareyards.com/hyderabad-residential-property/ssi-som-boulevard/226648/project,,,,
65774,Modi Edifice,Hyderabad,https://www.modibuilders.com/current-projects-modi-builders/edifice/,NA,https://www.magicbricks.com/modi-edifice-bachupally-hyderabad-pdpid-4d4235313832353633,,,,https://housing.com/in/buy/projects/page/47301-edifice-by-modi-builders-in-bowrampet,,,,https://www.squareyards.com/hyderabad-residential-property/modi-edifice/112413/project,,,,
380922,Silpas Kalpavriksha,Hyderabad,https://www.shantasriram.com/kalpavriksha.php,NA,https://www.magicbricks.com/shanta-silpas-kalpavriksha-bahadurpally-hyderabad-pdpid-4d4235333234343239,,,,https://housing.com/in/buy/projects/page/264809-silpas-kalpavriksha-by-shantasriram-constructions-pvt-ltd-in-bahadurpally,,,,https://www.squareyards.com/hyderabad-residential-property/golden-kalpavriksha/113760/project,,,,
374132,Cybercity Westbrook,Hyderabad,https://cybercity.in/westbrook/,NA,https://www.magicbricks.com/cybercity-westbrook-kokapet-hyderabad-pdpid-4d4235303539333037,,,,https://housing.com/in/buy/projects/page/265154-cybercity-westbrook-by-cybercity-builders-developers-in-kokapet,,,,https://www.squareyards.com/hyderabad-residential-property/cybercity-west-brook/113503/project,,,,
391991,Theme Imperial,Hyderabad,https://www.themeambience.com/project,NA,https://www.magicbricks.com/theme-imperial-attapur-hyderabad-pdpid-4d4235333334313337,,,,https://housing.com/in/buy/projects/page/282555-theme-imperial-by-theme-ambience-infrastructures-in-attapur,,,,https://www.squareyards.com/hyderabad-residential-property/theme-imperial/182464/project,,,,
398215,EIPL Corner Stone,Hyderabad,https://eiplgroup.com/cornerstone-project/,NA,https://www.magicbricks.com/eipl-cornerstone-puppalaguda-hyderabad-pdpid-4d4235333932313831,,,,https://housing.com/in/buy/projects/page/284760-eipl-cornerstone-by-eipl-in-puppalaguda,,,,https://www.squareyards.com/hyderabad-residential-property/eipl-corner-stone/188610/project,,,,
418966,NSL East Luxoria,Hyderabad,https://nslinfratech.com/hyderabad/uppal/3-bhk-apartments/nsl-east-luxoria/,NA,https://www.magicbricks.com/nsl-east-luxoria-uppal-hyderabad-pdpid-4d4235343138323039,,,,https://housing.com/in/buy/projects/page/310032-nsl-luxoria-by-nsl-sez-private-limited-in-uppal,,,,https://www.squareyards.com/hyderabad-residential-property/nsl-east-luxoria/237202/project,,,,
384074,Surabhis Signature Villas,Hyderabad,https://www.surabhiestates.com/surabhi-signature-villas-phase-1/,NA,https://www.magicbricks.com/surabhis-signature-villas-tellapur-hyderabad-pdpid-4d4235323235333433,,,,https://housing.com/in/buy/projects/page/317692-surabhis-signature-villas-extension-by-surabhi-estates-private-limited-in-osman-nagar,,,,https://www.squareyards.com/hyderabad-residential-property/surabhis-signature-villas/105735/project,,,,
397582,Om Sree Gallaxy,Hyderabad,https://www.omsree.com/project/omsree-gallaxy/,NA,https://www.magicbricks.com/om-sree-gallaxy-kompally-hyderabad-pdpid-4d4235333335333835,,,,https://housing.com/in/buy/projects/page/284453-omsree-gallaxy-by-om-sree-builders-developers-in-kompally,,,,https://www.squareyards.com/hyderabad-residential-property/om-sree-gallaxy/180582/project,,,,
405130,Pranathis Kiara,Hyderabad,https://www.pranathiconstructions.com/,NA,https://www.magicbricks.com/pranathi-kiara-tellapur-hyderabad-pdpid-4d4235333934343135,,,,https://housing.com/in/buy/projects/page/284804-pranathi-kiara-by-pranathi-constructions-in-tellapur,,,,https://www.squareyards.com/hyderabad-residential-property/pranathi-kiara/220340/project,,,,
383662,Primark Eco Nest,Hyderabad,https://primarkprojects.in/econest/,NA,https://www.magicbricks.com/primarks-eco-nest-kompally-hyderabad-pdpid-4d4235333332373533,,,,https://housing.com/in/buy/projects/page/269502-primark-eco-nest-by-primark-developers-in-bhadurpalle,,,,https://www.squareyards.com/hyderabad-residential-property/primark-eco-nest/114071/project,,,,
398773,Risinia Scintilla,Hyderabad,NA,NA,https://www.magicbricks.com/risinia-scintilla-bachupally-hyderabad-pdpid-4d4235333336303433,,,,https://housing.com/in/buy/projects/page/284052-risinia-scintilla-by-risinia-builders-in-bachupally,,,,https://www.squareyards.com/hyderabad-residential-property/risinia-scintilla/246636/project,,,,
351831,Lakshmi Cadillac,Hyderabad,https://www.lakshmiinfra.com/laksmi-emperia-main/laksmiecadillac,NA,https://www.magicbricks.com/lakshmi-cadillac-kondapur-hyderabad-pdpid-4d4235313839313230,,,,https://housing.com/in/buy/projects/page/238415-lakshmi-cadillac-by-lakshmi-infratech-india-pvt-ltd-in-kondapur,,,,https://www.squareyards.com/hyderabad-residential-property/lakshmi-cadillac/114532/project,,,,
403576,Yuva Park,Hyderabad,https://sanjeevaniprojects.in/portfolio-items/yuva-park-shadnagar/,NA,https://www.magicbricks.com/yuvalan-yuva-park-shadnagar-hyderabad-pdpid-4d4235343234363937,,,,https://housing.com/in/buy/projects/page/291555-yuva-park-by-ganddu-anjaneyulu-in-shadnagar,,,,https://www.squareyards.com/hyderabad-residential-property/yuva-park/216290/project,,,,
375577,IRA Aspiration,Hyderabad,https://irarealty.in/project/aspiration,NA,https://www.magicbricks.com/ira-aspirations-kollur-hyderabad-pdpid-4d4235323135373635,,,,https://housing.com/in/buy/projects/page/260277-ira-aspiration-by-ira-realty-in-kollur,,,,https://www.squareyards.com/hyderabad-residential-property/ira-aspiration/112045/project,,,,
389311,Sumadhuras Gardens By The Brook,Hyderabad,https://gardensbythebrook.com/,NA,https://www.magicbricks.com/sumadhuras-gardens-by-the-brook-shamshabad-hyderabad-pdpid-4d4235333335363437,,,,https://housing.com/in/buy/projects/page/333412-sumadhura-gardens-by-the-brook-by-sumadhura-infracon-pvt-ltd-in-shamshabad,,,,https://www.squareyards.com/hyderabad-residential-property/sumadhuras-gardens-by-the-brook/159121/project,,,,
404811,APR Praveens Eterno,Hyderabad,https://aprinfra.com/eterno-project/,NA,https://www.magicbricks.com/apr-praveens-eterno-patighanpur-hyderabad-pdpid-4d4235343038373231,,,,https://housing.com/in/buy/projects/page/312307-apr-praveens-eterno-by-apr-group-in-patighanpur,,,,https://www.squareyards.com/hyderabad-residential-property/apr-praveens-eterno/223469/project,,,,
1498,Modi Emerald Heights Hyderabad,Hyderabad,https://www.modibuilders.com/current-projects-modi-builders/emeraldheights/,NA,https://www.magicbricks.com/modi-emerald-heights-pocharam-hyderabad-pdpid-4d4235303236393239,,,,https://housing.com/in/buy/projects/page/6087-emerald-heights-by-modi-builders-in-badesahebguda,,,,https://www.squareyards.com/hyderabad-residential-property/modi-emerald-heights/12244/project,,,,
379760,Hallmark Treasor,Hyderabad,https://www.hallmarkbuilders.in/treasor,NA,https://www.magicbricks.com/hallmark-treasor-narsingi-hyderabad-pdpid-4d4235333030363431,,,,https://housing.com/in/buy/projects/page/264986-hallmark-treasor-by-hallmark-builders-in-gandipet,,,,https://www.squareyards.com/hyderabad-residential-property/hallmark-treasor/111746/project,,,,
420326,Rajapushpa Casa Luxura,Hyderabad,https://www.rajapushpa.in/projects/residential/rajapushpa-casa-luxura,NA,https://www.magicbricks.com/rajapushpa-casa-luxura-kokapet-hyderabad-pdpid-4d4235343139313331,,,,https://housing.com/in/buy/projects/page/311866-rajapushpa-casa-luxuria-by-rajapushpa-properties-pvt-ltd-in-khanapur,,,,https://www.squareyards.com/hyderabad-residential-property/rajapushpa-casa-luxura/236900/project,,,,
