XID,Configuration,List Item,Price,Area
R435497,Plot,951 SQ.FT,Price on Request,Plot Area: 951 sq.ft
R435497,Plot,972 SQ.FT,Price on Request,Plot Area: 972 sq.ft
R435497,Plot,1074 SQ.FT,Price on Request,Plot Area: 1074 sq.ft
R435497,Plot,1084 SQ.FT,Price on Request,Plot Area: 1084 sq.ft
R435497,Plot,1292 SQ.FT,Price on Request,Plot Area: 1292 sq.ft
R435497,Plot,1310 SQ.FT,Price on Request,Plot Area: 1310 sq.ft
R435497,Plot,1318 SQ.FT,Price on Request,Plot Area: 1318 sq.ft
R435497,Plot,1348 SQ.FT,Price on Request,Plot Area: 1348 sq.ft
R435497,Plot,1364 SQ.FT,Price on Request,Plot Area: 1364 sq.ft
R435497,Plot,1415 SQ.FT,Price on Request,Plot Area: 1415 sq.ft
R435497,Plot,1478 SQ.FT,Price on Request,Plot Area: 1478 sq.ft
R435497,Plot,1531 SQ.FT,Price on Request,Plot Area: 1531 sq.ft
R435497,Plot,1635 SQ.FT,Price on Request,Plot Area: 1635 sq.ft
R435497,Plot,2099 SQ.FT,Price on Request,Plot Area: 2099 sq.ft
R435497,Plot,2613 SQ.FT,Price on Request,Plot Area: 2613 sq.ft
R435497,Plot,2734 SQ.FT,Price on Request,Plot Area: 2734 sq.ft
R435497,Plot,3175 SQ.FT,Price on Request,Plot Area: 3175 sq.ft
R61931,"Plot
3.22 Cr - 4.24 Cr",4200 SQ.FT,₹ 3.22 Cr,Plot Area: 4200 sq.ft
R61931,"Plot
3.22 Cr - 4.24 Cr",5525 SQ.FT,₹ 4.24 Cr,Plot Area: 5525 sq.ft
R321227,2 BHK Apartment,610 SQ.FT,Price on Request,Carpet Area: 610 sq.ft
R321227,2 BHK Apartment,677 SQ.FT,Price on Request,Carpet Area: 677 sq.ft
R321227,2.5 BHK Apartment,780 SQ.FT,Price on Request,Carpet Area: 780 sq.ft
R321227,2.5 BHK Apartment,785 SQ.FT,Price on Request,Carpet Area: 785 sq.ft
R321227,"3 BHK Apartment
1.15 Cr - 1.18 Cr",998 SQ.FT,₹ 1.15 Cr,Carpet Area: 998 sq.ft
R321227,"3 BHK Apartment
1.15 Cr - 1.18 Cr",1004 SQ.FT,₹ 1.16 Cr,Carpet Area: 1004 sq.ft
R321227,"3 BHK Apartment
1.15 Cr - 1.18 Cr",1022 SQ.FT,₹ 1.18 Cr,Carpet Area: 1022 sq.ft
R321227,"3 BHK Apartment
1.15 Cr - 1.18 Cr",1028 SQ.FT,₹ 1.18 Cr,Carpet Area: 1028 sq.ft
R321227,4 BHK Apartment,1483 SQ.FT,Price on Request,Carpet Area: 1483 sq.ft
R334699,"1 BHK Apartment
43.99 L",323 SQ.FT,₹ 43.99 L,Carpet Area: 323 sq.ft
R334699,"2 BHK Apartment
64.99 L",537 SQ.FT,₹ 64.99 L,Carpet Area: 537 sq.ft
R437790,"3 BHK Villa
1.25 Cr - 1.45 Cr",1800 SQ.FT,"₹ 1.25 Cr
i",Builtup Area: 1800 sq.ft
R437790,"3 BHK Villa
1.25 Cr - 1.45 Cr",2150 SQ.FT,"₹ 1.45 Cr
i",Builtup Area: 2150 sq.ft
R208341,"2 BHK Apartment
1.34 Cr",930 SQ.FT,₹ 1.34 Cr,Builtup Area: 930 sq.ft
R208341,"3 BHK Apartment
2.05 Cr",1421 SQ.FT,₹ 2.05 Cr,Builtup Area: 1421 sq.ft
R158097,"2 BHK Apartment
1.52 Cr - 1.77 Cr",1330 SQ.FT,₹ 1.52 Cr,Super Builtup Area: 1330 sq.ft
R158097,"2 BHK Apartment
1.52 Cr - 1.77 Cr",1550 SQ.FT,₹ 1.77 Cr,Super Builtup Area: 1550 sq.ft
R158097,3 BHK Apartment,1630 SQ.FT,Price on Request,Super Builtup Area: 1630 sq.ft
R158097,3 BHK Apartment,1655 SQ.FT,₹ 1.89 Cr,Super Builtup Area: 1655 sq.ft
R402451,"Studio Apartment
38 L - 39 L",324 SQ.FT,₹ 38.0 L,Carpet Area: 231 sq.ft
R402451,"Studio Apartment
38 L - 39 L",334 SQ.FT,₹ 39.0 L,Carpet Area: 237 sq.ft
R402451,"3 BHK Apartment
1.81 Cr - 2.01 Cr",1839 SQ.FT,₹ 1.81 Cr,Carpet Area: 1292 sq.ft
R402451,"3 BHK Apartment
1.81 Cr - 2.01 Cr",2062 SQ.FT,₹ 1.91 Cr,Carpet Area: 1354 sq.ft
R402451,"3 BHK Apartment
1.81 Cr - 2.01 Cr",2039 SQ.FT,₹ 2.01 Cr,Carpet Area: 1356 sq.ft
R10168,"2 BHK Apartment
4.2 Cr - 4.37 Cr",894 SQ.FT,₹ 4.2 Cr,Carpet Area: 894 sq.ft
R10168,"2 BHK Apartment
4.2 Cr - 4.37 Cr",932 SQ.FT,₹ 4.37 Cr,Carpet Area: 932 sq.ft
R10168,"3 BHK Apartment
5.19 Cr - 6.65 Cr",1105 SQ.FT,₹ 5.19 Cr,Carpet Area: 1105 sq.ft
R10168,"3 BHK Apartment
5.19 Cr - 6.65 Cr",1142 SQ.FT,₹ 5.36 Cr,Carpet Area: 1142 sq.ft
R10168,"3 BHK Apartment
5.19 Cr - 6.65 Cr",1174 SQ.FT,₹ 5.51 Cr,Carpet Area: 1174 sq.ft
R10168,"3 BHK Apartment
5.19 Cr - 6.65 Cr",1179 SQ.FT,₹ 5.53 Cr,Carpet Area: 1179 sq.ft
R10168,"3 BHK Apartment
5.19 Cr - 6.65 Cr",1181 SQ.FT,₹ 5.54 Cr,Carpet Area: 1181 sq.ft
R10168,"3 BHK Apartment
5.19 Cr - 6.65 Cr",1344 SQ.FT,₹ 6.31 Cr,Carpet Area: 1344 sq.ft
R10168,"3 BHK Apartment
5.19 Cr - 6.65 Cr",1357 SQ.FT,₹ 6.37 Cr,Carpet Area: 1357 sq.ft
R10168,"3 BHK Apartment
5.19 Cr - 6.65 Cr",1418 SQ.FT,₹ 6.65 Cr,Carpet Area: 1418 sq.ft
R10168,"3.5 BHK Apartment
5.68 Cr - 6.94 Cr",1210 SQ.FT,₹ 5.68 Cr,Carpet Area: 1210 sq.ft
R10168,"3.5 BHK Apartment
5.68 Cr - 6.94 Cr",1234 SQ.FT,₹ 5.79 Cr,Carpet Area: 1234 sq.ft
R10168,"3.5 BHK Apartment
5.68 Cr - 6.94 Cr",1305 SQ.FT,₹ 6.12 Cr,Carpet Area: 1305 sq.ft
R10168,"3.5 BHK Apartment
5.68 Cr - 6.94 Cr",1335 SQ.FT,₹ 6.26 Cr,Carpet Area: 1335 sq.ft
R10168,"3.5 BHK Apartment
5.68 Cr - 6.94 Cr",1478 SQ.FT,₹ 6.94 Cr,Carpet Area: 1478 sq.ft
R10168,"4 BHK Apartment
7.73 Cr - 8 Cr",1648 SQ.FT,₹ 7.73 Cr,Carpet Area: 1648 sq.ft
R10168,"4 BHK Apartment
7.73 Cr - 8 Cr",1705 SQ.FT,₹ 8.0 Cr,Carpet Area: 1705 sq.ft
R2750,1 BHK Apartment,400 SQ.FT,Price on Request,Carpet Area: 400 sq.ft
R2750,"1.5 BHK Apartment
37.64 L",530 SQ.FT,₹ 37.64 L,Carpet Area: 530 sq.ft
R2750,2 BHK Apartment,492 SQ.FT,Price on Request,Carpet Area: 492 sq.ft
R2782,3 BHK Apartment,942 SQ.FT,Price on Request,Saleable Area: 942 sq.ft
R2782,3 BHK Apartment,945 SQ.FT,Price on Request,Saleable Area: 945 sq.ft
R91807,"1 BHK Apartment
85 L",342 SQ.FT,"₹ 85.0 L
i",Carpet Area: 342 sq.ft
R91807,"2 BHK Apartment
1.25 Cr",497 SQ.FT,"₹ 1.25 Cr
i",Carpet Area: 497 sq.ft
R137243,4 BHK Apartment,2750 SQ.FT,Price on Request,Saleable Area: 2750 sq.ft
R137243,4 BHK Apartment,2885 SQ.FT,Price on Request,Saleable Area: 2885 sq.ft
R137243,4 BHK Apartment,2940 SQ.FT,Price on Request,Saleable Area: 2940 sq.ft
R61483,"1 BHK Apartment
35 L - 37.93 L",430 SQ.FT,₹ 35.0 L,Carpet Area: 430 sq.ft
R61483,"1 BHK Apartment
35 L - 37.93 L",466 SQ.FT,₹ 37.93 L,Carpet Area: 466 sq.ft
R61483,"2 BHK Apartment
46.4 L - 53.81 L",570 SQ.FT,₹ 46.4 L,Carpet Area: 570 sq.ft
R61483,"2 BHK Apartment
46.4 L - 53.81 L",661 SQ.FT,₹ 53.81 L,Carpet Area: 661 sq.ft
R354276,1 BHK Apartment,530 SQ.FT,Price on Request,Builtup Area: 530 sq.ft
R20542,2 BHK Apartment,1100 SQ.FT,₹ 3.27 Cr,Builtup Area: 1100 sq.ft
R20542,2 BHK Apartment,1215 SQ.FT,Price on Request,Builtup Area: 1215 sq.ft
R20542,3 BHK Apartment,1400 SQ.FT,₹ 4.16 Cr,Builtup Area: 1400 sq.ft
R20542,3 BHK Apartment,1450 SQ.FT,Price on Request,Builtup Area: 1450 sq.ft
R20542,3 BHK Apartment,1749 SQ.FT,Price on Request,Builtup Area: 1749 sq.ft
R20588,"4 BHK Apartment
10 Cr - 10.51 Cr",2790 SQ.FT,₹ 10.0 Cr,Super Builtup Area: 2790 sq.ft
R20588,"4 BHK Apartment
10 Cr - 10.51 Cr",2790 SQ.FT,₹ 10.51 Cr,Super Builtup Area: 2790 sq.ft
R12524,"2 BHK Apartment
1.11 Cr - 1.29 Cr",1064 SQ.FT,₹ 1.11 Cr,Builtup Area: 1064 sq.ft
R12524,"2 BHK Apartment
1.11 Cr - 1.29 Cr",1245 SQ.FT,₹ 1.29 Cr,Builtup Area: 1245 sq.ft
R12524,"3 BHK Apartment
1.5 Cr - 1.75 Cr",1440 SQ.FT,₹ 1.5 Cr,Builtup Area: 1440 sq.ft
R12524,"3 BHK Apartment
1.5 Cr - 1.75 Cr",1450 SQ.FT,₹ 1.51 Cr,Builtup Area: 1450 sq.ft
R12524,"3 BHK Apartment
1.5 Cr - 1.75 Cr",1685 SQ.FT,₹ 1.75 Cr,Builtup Area: 1685 sq.ft
R379596,2 BHK Apartment,815 SQ.FT,₹ 3.75 Cr,Carpet Area: 815 sq.ft
R379596,2 BHK Apartment,825 SQ.FT,₹ 3.79 Cr,Carpet Area: 825 sq.ft
R379596,2 BHK Apartment,831 SQ.FT,Price on Request,Carpet Area: 831 sq.ft
R379596,2 BHK Apartment,840 SQ.FT,Price on Request,Carpet Area: 840 sq.ft
R379596,3 BHK Apartment,912 SQ.FT,₹ 4.2 Cr,Carpet Area: 912 sq.ft
R379596,3 BHK Apartment,936 SQ.FT,Price on Request,Carpet Area: 936 sq.ft
R379596,3 BHK Apartment,945 SQ.FT,₹ 4.35 Cr,Carpet Area: 945 sq.ft
R90617,1 BHK Apartment,412 SQ.FT,₹ 99.93 L,Carpet Area: 412 sq.ft
R90617,1 BHK Apartment,412 SQ.FT,Price on Request,Carpet Area: 412 sq.ft
R90617,1 BHK Apartment,421 SQ.FT,₹ 1.02 Cr,Carpet Area: 421 sq.ft
R90617,"2 BHK Apartment
1.45 Cr - 1.53 Cr",599 SQ.FT,₹ 1.45 Cr,Carpet Area: 599 sq.ft
R90617,"2 BHK Apartment
1.45 Cr - 1.53 Cr",612 SQ.FT,₹ 1.48 Cr,Carpet Area: 612 sq.ft
R90617,"2 BHK Apartment
1.45 Cr - 1.53 Cr",615 SQ.FT,₹ 1.49 Cr,Carpet Area: 615 sq.ft
R90617,"2 BHK Apartment
1.45 Cr - 1.53 Cr",618 SQ.FT,₹ 1.5 Cr,Carpet Area: 618 sq.ft
R90617,"2 BHK Apartment
1.45 Cr - 1.53 Cr",628 SQ.FT,₹ 1.52 Cr,Carpet Area: 628 sq.ft
R90617,"2 BHK Apartment
1.45 Cr - 1.53 Cr",631 SQ.FT,₹ 1.53 Cr,Carpet Area: 631 sq.ft
R437334,"3 BHK Apartment
1.65 Cr",2344 SQ.FT,"₹ 1.65 Cr
i",Super Builtup Area: 2344 sq.ft
R437334,"4 BHK Apartment
1.97 Cr - 2.02 Cr",2827 SQ.FT,"₹ 1.97 Cr
i",Super Builtup Area: 2827 sq.ft
R437334,"4 BHK Apartment
1.97 Cr - 2.02 Cr",2913 SQ.FT,"₹ 2.02 Cr
i",Super Builtup Area: 2913 sq.ft
R437334,"4 BHK Villa
4.4 Cr",3751 SQ.FT,"₹ 4.4 Cr
i",Super Builtup Area: 3751 sq.ft
R27100,"4 BHK Apartment
4.26 Cr",2290 SQ.FT,₹ 4.26 Cr,Builtup Area: 2290 sq.ft
R2032,"1 BHK Apartment
59.59 L",600 SQ.FT,₹ 59.59 L,Super Builtup Area: 600 sq.ft
R2032,"2 BHK Apartment
1.16 Cr - 1.49 Cr",1166 SQ.FT,₹ 1.16 Cr,Super Builtup Area: 1166 sq.ft
R2032,"2 BHK Apartment
1.16 Cr - 1.49 Cr",1196 SQ.FT,₹ 1.19 Cr,Super Builtup Area: 1196 sq.ft
R2032,"2 BHK Apartment
1.16 Cr - 1.49 Cr",1340 SQ.FT,₹ 1.33 Cr,Super Builtup Area: 1340 sq.ft
R2032,"2 BHK Apartment
1.16 Cr - 1.49 Cr",1494 SQ.FT,₹ 1.48 Cr,Super Builtup Area: 1494 sq.ft
R2032,"2 BHK Apartment
1.16 Cr - 1.49 Cr",1505 SQ.FT,₹ 1.49 Cr,Super Builtup Area: 1505 sq.ft
R2032,"3 BHK Apartment
1.78 Cr - 2.03 Cr",1791 SQ.FT,₹ 1.78 Cr,Super Builtup Area: 1791 sq.ft
R2032,"3 BHK Apartment
1.78 Cr - 2.03 Cr",1800 SQ.FT,₹ 1.79 Cr,Super Builtup Area: 1800 sq.ft
R2032,"3 BHK Apartment
1.78 Cr - 2.03 Cr",1804 SQ.FT,₹ 1.79 Cr,Super Builtup Area: 1804 sq.ft
R2032,"3 BHK Apartment
1.78 Cr - 2.03 Cr",1825 SQ.FT,₹ 1.81 Cr,Super Builtup Area: 1825 sq.ft
R2032,"3 BHK Apartment
1.78 Cr - 2.03 Cr",1831 SQ.FT,₹ 1.82 Cr,Super Builtup Area: 1831 sq.ft
R2032,"3 BHK Apartment
1.78 Cr - 2.03 Cr",1892 SQ.FT,₹ 1.88 Cr,Super Builtup Area: 1892 sq.ft
R2032,"3 BHK Apartment
1.78 Cr - 2.03 Cr",1938 SQ.FT,₹ 1.92 Cr,Super Builtup Area: 1938 sq.ft
R2032,"3 BHK Apartment
1.78 Cr - 2.03 Cr",1990 SQ.FT,₹ 1.98 Cr,Super Builtup Area: 1990 sq.ft
R2032,"3 BHK Apartment
1.78 Cr - 2.03 Cr",2047 SQ.FT,₹ 2.03 Cr,Super Builtup Area: 2047 sq.ft
R2032,"4 BHK Apartment
2.24 Cr - 2.6 Cr",2256 SQ.FT,₹ 2.24 Cr,Super Builtup Area: 2256 sq.ft
R2032,"4 BHK Apartment
2.24 Cr - 2.6 Cr",2277 SQ.FT,₹ 2.26 Cr,Super Builtup Area: 2277 sq.ft
R2032,"4 BHK Apartment
2.24 Cr - 2.6 Cr",2474 SQ.FT,₹ 2.46 Cr,Super Builtup Area: 2474 sq.ft
R2032,"4 BHK Apartment
2.24 Cr - 2.6 Cr",2533 SQ.FT,₹ 2.52 Cr,Super Builtup Area: 2533 sq.ft
R2032,"4 BHK Apartment
2.24 Cr - 2.6 Cr",2621 SQ.FT,₹ 2.6 Cr,Super Builtup Area: 2621 sq.ft
R11048,"2 BHK Apartment
94.78 L - 1.37 Cr",724 SQ.FT,₹ 94.78 L,Super Builtup Area: 724 sq.ft
R11048,"2 BHK Apartment
94.78 L - 1.37 Cr",1050 SQ.FT,₹ 1.37 Cr,Super Builtup Area: 1050 sq.ft
R11048,"3 BHK Apartment
1.77 Cr - 1.92 Cr",1350 SQ.FT,₹ 1.77 Cr,Super Builtup Area: 1350 sq.ft
R11048,"3 BHK Apartment
1.77 Cr - 1.92 Cr",1470 SQ.FT,₹ 1.92 Cr,Super Builtup Area: 1470 sq.ft
R8784,"2 BHK Apartment
97.48 L",1075 SQ.FT,₹ 97.48 L,Builtup Area: 1075 sq.ft
R8784,3 BHK Apartment,1390 SQ.FT,Price on Request,Builtup Area: 1390 sq.ft
R8784,3 BHK Apartment,1400 SQ.FT,₹ 1.27 Cr,Carpet Area: 1000 sq.ft
R8784,3 BHK Apartment,1410 SQ.FT,Price on Request,Builtup Area: 1410 sq.ft
R409718,"4 BHK Apartment
4 Cr - 4 Cr",2966 SQ.FT,₹ 4.0 Cr,Carpet Area: 2966 sq.ft
R409718,"4 BHK Apartment
4 Cr - 4 Cr",3029 SQ.FT,₹ 4.0 Cr,Carpet Area: 3029 sq.ft
R409718,"5 BHK Apartment
5.5 Cr - 10.54 Cr",3316 SQ.FT,₹ 5.5 Cr,Carpet Area: 3316 sq.ft
R409718,"5 BHK Apartment
5.5 Cr - 10.54 Cr",3329 SQ.FT,₹ 5.5 Cr,Carpet Area: 3329 sq.ft
R409718,"5 BHK Apartment
5.5 Cr - 10.54 Cr",5665 SQ.FT,₹ 9.36 Cr,Carpet Area: 5665 sq.ft
R409718,"5 BHK Apartment
5.5 Cr - 10.54 Cr",5791 SQ.FT,₹ 9.57 Cr,Carpet Area: 5791 sq.ft
R409718,"5 BHK Apartment
5.5 Cr - 10.54 Cr",6288 SQ.FT,₹ 10.39 Cr,Carpet Area: 6288 sq.ft
R409718,"5 BHK Apartment
5.5 Cr - 10.54 Cr",6383 SQ.FT,₹ 10.54 Cr,Carpet Area: 6383 sq.ft
R275839,"1 BHK Apartment
19.99 L",331 SQ.FT,₹ 19.99 L,Carpet Area: 331 sq.ft
R275839,"2 BHK Apartment
39.27 L",556 SQ.FT,₹ 39.27 L,Carpet Area: 556 sq.ft
R385301,"3 BHK Apartment
1.6 Cr",1865 SQ.FT,₹ 1.6 Cr,Super Builtup Area: 1865 sq.ft
R385301,"4 BHK Apartment
2.1 Cr",2402 SQ.FT,₹ 2.1 Cr,Super Builtup Area: 2402 sq.ft
R43298,2 BHK Apartment,909 SQ.FT,₹ 4.2 Cr,Carpet Area: 909 sq.ft
R43298,2 BHK Apartment,913 SQ.FT,₹ 4.22 Cr,Carpet Area: 913 sq.ft
R43298,2 BHK Apartment,917 SQ.FT,₹ 4.24 Cr,Carpet Area: 917 sq.ft
R43298,2 BHK Apartment,923 SQ.FT,Price on Request,Carpet Area: 923 sq.ft
R43298,3 BHK Apartment,926 SQ.FT,₹ 4.28 Cr,Carpet Area: 926 sq.ft
R43298,3 BHK Apartment,927 SQ.FT,₹ 4.28 Cr,Carpet Area: 927 sq.ft
R43298,3 BHK Apartment,928 SQ.FT,₹ 4.29 Cr,Carpet Area: 928 sq.ft
R43298,3 BHK Apartment,937 SQ.FT,Price on Request,Carpet Area: 937 sq.ft
R43298,3 BHK Apartment,970 SQ.FT,Price on Request,Carpet Area: 970 sq.ft
R43298,3 BHK Apartment,1273 SQ.FT,₹ 5.88 Cr,Carpet Area: 1273 sq.ft
R43298,3 BHK Apartment,1276 SQ.FT,₹ 5.89 Cr,Carpet Area: 1276 sq.ft
R43298,3 BHK Apartment,1334 SQ.FT,₹ 6.17 Cr,Carpet Area: 1334 sq.ft
R43298,3 BHK Apartment,1357 SQ.FT,₹ 6.27 Cr,Carpet Area: 1357 sq.ft
R43298,4 BHK Apartment,1569 SQ.FT,₹ 7.25 Cr,Carpet Area: 1569 sq.ft
R43298,4 BHK Apartment,1573 SQ.FT,₹ 7.27 Cr,Carpet Area: 1573 sq.ft
R43298,4 BHK Apartment,1598 SQ.FT,Price on Request,Carpet Area: 1598 sq.ft
R43298,4 BHK Apartment,1659 SQ.FT,Price on Request,Carpet Area: 1659 sq.ft
R43298,4 BHK Apartment,2030 SQ.FT,₹ 9.38 Cr,Carpet Area: 2030 sq.ft
R23834,2 BHK Apartment,1365 SQ.FT,Price on Request,Builtup Area: 1365 sq.ft
R23834,2 BHK Apartment,1369 SQ.FT,Price on Request,Builtup Area: 1369 sq.ft
R23834,2 BHK Apartment,1417 SQ.FT,Price on Request,Builtup Area: 1417 sq.ft
R23834,2 BHK Apartment,1420 SQ.FT,Price on Request,Builtup Area: 1420 sq.ft
R23834,2 BHK Apartment,1431 SQ.FT,Price on Request,Builtup Area: 1431 sq.ft
R23834,3 BHK Apartment,1505 SQ.FT,Price on Request,Builtup Area: 1505 sq.ft
R23834,3 BHK Apartment,1514 SQ.FT,Price on Request,Builtup Area: 1514 sq.ft
R23834,3 BHK Apartment,1516 SQ.FT,Price on Request,Builtup Area: 1516 sq.ft
R23834,3 BHK Apartment,1535 SQ.FT,Price on Request,Builtup Area: 1535 sq.ft
R23834,3 BHK Apartment,1537 SQ.FT,Price on Request,Builtup Area: 1537 sq.ft
R23834,3 BHK Apartment,1566 SQ.FT,Price on Request,Builtup Area: 1566 sq.ft
R23834,3 BHK Apartment,1595 SQ.FT,Price on Request,Builtup Area: 1595 sq.ft
R23834,3 BHK Apartment,1597 SQ.FT,Price on Request,Builtup Area: 1597 sq.ft
R23834,3 BHK Apartment,1800 SQ.FT,Price on Request,Builtup Area: 1800 sq.ft
R23834,3 BHK Apartment,1850 SQ.FT,Price on Request,Builtup Area: 1850 sq.ft
R23834,3 BHK Apartment,1935 SQ.FT,Price on Request,Builtup Area: 1935 sq.ft
R39186,2 BHK Apartment,393 SQ.FT,Price on Request,Carpet Area: 393 sq.ft
R39186,2 BHK Apartment,394 SQ.FT,Price on Request,Carpet Area: 394 sq.ft
R39186,2 BHK Apartment,396 SQ.FT,Price on Request,Carpet Area: 396 sq.ft
R39186,2 BHK Apartment,396 SQ.FT,Price on Request,Carpet Area: 396 sq.ft
R39186,2 BHK Apartment,398 SQ.FT,Price on Request,Carpet Area: 398 sq.ft
R39186,2 BHK Apartment,398 SQ.FT,Price on Request,Carpet Area: 398 sq.ft
R39186,2 BHK Apartment,400 SQ.FT,Price on Request,Carpet Area: 400 sq.ft
R39186,2 BHK Apartment,407 SQ.FT,Price on Request,Carpet Area: 407 sq.ft
R39186,2 BHK Apartment,411 SQ.FT,Price on Request,Carpet Area: 411 sq.ft
R39186,2 BHK Apartment,412 SQ.FT,Price on Request,Carpet Area: 412 sq.ft
R39186,2 BHK Apartment,412 SQ.FT,Price on Request,Carpet Area: 412 sq.ft
R39186,2 BHK Apartment,416 SQ.FT,Price on Request,Carpet Area: 416 sq.ft
R39186,2 BHK Apartment,417 SQ.FT,Price on Request,Carpet Area: 417 sq.ft
R39186,2 BHK Apartment,428 SQ.FT,Price on Request,Carpet Area: 428 sq.ft
R39186,2 BHK Apartment,430 SQ.FT,Price on Request,Carpet Area: 430 sq.ft
R39186,2 BHK Apartment,432 SQ.FT,Price on Request,Carpet Area: 432 sq.ft
R39186,2 BHK Apartment,433 SQ.FT,Price on Request,Carpet Area: 433 sq.ft
R39186,2 BHK Apartment,458 SQ.FT,Price on Request,Carpet Area: 458 sq.ft
R39186,2 BHK Apartment,460 SQ.FT,Price on Request,Carpet Area: 460 sq.ft
R39186,2 BHK Apartment,477 SQ.FT,Price on Request,Carpet Area: 477 sq.ft
R39186,2 BHK Apartment,505 SQ.FT,Price on Request,Carpet Area: 505 sq.ft
R39186,2 BHK Apartment,511 SQ.FT,Price on Request,Carpet Area: 511 sq.ft
R39186,2 BHK Apartment,513 SQ.FT,Price on Request,Carpet Area: 513 sq.ft
R39186,2 BHK Apartment,514 SQ.FT,Price on Request,Carpet Area: 514 sq.ft
R39186,2 BHK Apartment,515 SQ.FT,Price on Request,Carpet Area: 515 sq.ft
R39186,2 BHK Apartment,516 SQ.FT,Price on Request,Carpet Area: 516 sq.ft
R39186,3 BHK Apartment,520 SQ.FT,Price on Request,Carpet Area: 520 sq.ft
R39186,3 BHK Apartment,525 SQ.FT,Price on Request,Carpet Area: 525 sq.ft
R39186,3 BHK Apartment,534 SQ.FT,Price on Request,Carpet Area: 534 sq.ft
R39186,3 BHK Apartment,538 SQ.FT,Price on Request,Carpet Area: 538 sq.ft
R39186,3 BHK Apartment,541 SQ.FT,Price on Request,Carpet Area: 541 sq.ft
R39186,3 BHK Apartment,552 SQ.FT,Price on Request,Carpet Area: 552 sq.ft
R39186,3 BHK Apartment,554 SQ.FT,Price on Request,Carpet Area: 554 sq.ft
R39186,3 BHK Apartment,555 SQ.FT,Price on Request,Carpet Area: 555 sq.ft
R39186,3 BHK Apartment,597 SQ.FT,Price on Request,Carpet Area: 597 sq.ft
R39186,3 BHK Apartment,603 SQ.FT,Price on Request,Carpet Area: 603 sq.ft
R39186,3 BHK Apartment,617 SQ.FT,Price on Request,Carpet Area: 617 sq.ft
R39186,3 BHK Apartment,632 SQ.FT,Price on Request,Carpet Area: 632 sq.ft
R39186,3 BHK Apartment,638 SQ.FT,Price on Request,Carpet Area: 638 sq.ft
R39186,3 BHK Apartment,781 SQ.FT,Price on Request,Carpet Area: 781 sq.ft
R254971,2 BHK Apartment,476 SQ.FT,Price on Request,Carpet Area: 476 sq.ft
R45994,"2 BHK Apartment
2.03 Cr - 2.36 Cr",1200 SQ.FT,₹ 2.03 Cr,Super Builtup Area: 1200 sq.ft
R45994,"2 BHK Apartment
2.03 Cr - 2.36 Cr",1300 SQ.FT,₹ 2.19 Cr,Super Builtup Area: 1300 sq.ft
R45994,"2 BHK Apartment
2.03 Cr - 2.36 Cr",1400 SQ.FT,₹ 2.36 Cr,Super Builtup Area: 1400 sq.ft
R45994,"3 BHK Apartment
2.67 Cr - 3.8 Cr",1580 SQ.FT,₹ 2.67 Cr,Super Builtup Area: 1580 sq.ft
R45994,"3 BHK Apartment
2.67 Cr - 3.8 Cr",1700 SQ.FT,₹ 2.87 Cr,Super Builtup Area: 1700 sq.ft
R45994,"3 BHK Apartment
2.67 Cr - 3.8 Cr",1950 SQ.FT,₹ 3.29 Cr,Super Builtup Area: 1950 sq.ft
R45994,"3 BHK Apartment
2.67 Cr - 3.8 Cr",2060 SQ.FT,₹ 3.48 Cr,Super Builtup Area: 2060 sq.ft
R45994,"3 BHK Apartment
2.67 Cr - 3.8 Cr",2250 SQ.FT,₹ 3.8 Cr,Super Builtup Area: 2250 sq.ft
R45994,"4 BHK Apartment
4.11 Cr - 4.3 Cr",2438 SQ.FT,₹ 4.11 Cr,Super Builtup Area: 2438 sq.ft
R45994,"4 BHK Apartment
4.11 Cr - 4.3 Cr",2550 SQ.FT,₹ 4.3 Cr,Super Builtup Area: 2550 sq.ft
R86837,"2 BHK Apartment
1.83 Cr",965 SQ.FT,₹ 1.83 Cr,Builtup Area: 965 sq.ft
R424384,"Plot
40.24 L - 61.71 L",988 SQ.FT,₹ 40.24 L,Plot Area: 988 sq.ft
R424384,"Plot
40.24 L - 61.71 L",997 SQ.FT,₹ 40.63 L,Plot Area: 997 sq.ft
R424384,"Plot
40.24 L - 61.71 L",1000 SQ.FT,₹ 40.75 L,Plot Area: 1000 sq.ft
R424384,"Plot
40.24 L - 61.71 L",1054 SQ.FT,₹ 42.94 L,Plot Area: 1054 sq.ft
R424384,"Plot
40.24 L - 61.71 L",1190 SQ.FT,₹ 48.5 L,Plot Area: 1190 sq.ft
R424384,"Plot
40.24 L - 61.71 L",1232 SQ.FT,₹ 50.19 L,Plot Area: 1232 sq.ft
R424384,"Plot
40.24 L - 61.71 L",1251 SQ.FT,₹ 50.98 L,Plot Area: 1251 sq.ft
R424384,"Plot
40.24 L - 61.71 L",1281 SQ.FT,₹ 52.2 L,Plot Area: 1281 sq.ft
R424384,"Plot
40.24 L - 61.71 L",1324 SQ.FT,₹ 53.95 L,Plot Area: 1324 sq.ft
R424384,"Plot
40.24 L - 61.71 L",1338 SQ.FT,₹ 54.53 L,Plot Area: 1338 sq.ft
R424384,"Plot
40.24 L - 61.71 L",1360 SQ.FT,₹ 55.43 L,Plot Area: 1360 sq.ft
