XID,Project Name,City,Housing.com Link
r425209,Mangalmurti Jogeshwari Prime City,Pune East,https://housing.com/in/buy/projects/page/318758-mangalmurti-jogeshwari-prime-city-by-mangalmurti-developers-pune-in-kesnand
R425244,Bhoomi Serenity,Navi Mumbai,https://housing.com/in/buy/projects/page/318339-gajra-bhoomi-serenity-phase-1-by-gajra-group-in-kharghar
R425713,Primera at Kalpataru Parkcity,Thane,https://housing.com/in/buy/projects/page/319288-kalpataru-primera-by-kalpataru-group-in-thane-west
R425739,EV 9 Square,Navi Mumbai,https://housing.com/in/buy/projects/page/319361-ev-9-square-by-ev-homes-in-vashi
R425779,AK Hitech Sapphire,Navi Mumbai,https://housing.com/in/buy/projects/page/317518-ak-hitech-sapphire-by-ak-hitech-associates-in-kharghar
R425818,CCI Rivali Park Moonrise,Western Mumbai,https://housing.com/in/buy/projects/page/319087-rivali-park-moonrise-by-cci-projects-in-borivali-east
R425823,Anchor Point,Western Mumbai,https://housing.com/in/buy/projects/page/319219-anchorpoint-aviara-by-yukti-infraprojects-llp-in-malad-west
r425958,Krisala 41 Luxovert,Pune West,https://housing.com/in/buy/projects/page/319335-krisala-41-luxovert-by-krisala-developers-in-tathawade
R426079,Darsshan Promesa Fremont,Mumbai South,https://housing.com/in/buy/resale/page/14063931-3-bhk-apartment-in-chinchpokli-for-rs-36000000
R426534,Mount Brook And Lake,Ahmedabad North,https://housing.com/buy-mount-brook-and-lake-by-mount-group-in-vaishno-devi-circle-ahmedabad-pid-320459
R426539,Aristo The Regal,Ahmedabad North,https://housing.com/buy-aristo-anantam-by-aristolifespaces-realty-llp-in-vaishno-devi-circle-ahmedabad-pid-343075
R426589,DLF Privana West,Gurgaon,https://housing.com/in/buy/projects/page/320938-dlf-privana-west-by-dlf-real-estate-builders-limited-in-sector-76
r426644,BPTP The Amaario,Gurgaon,https://housing.com/in/buy/projects/page/321027-bptp-the-amaario-by-bptp-limited-in-sector-37d
R426743,Kamdhenu Grandeur,Navi Mumbai,https://housing.com/in/buy/projects/page/319364-kamdhenu-grandeur-by-kamdhenu-devkrupa-realtors-llp-in-sanpada
R426755,Millennium Celesta,Navi Mumbai,https://housing.com/in/buy/projects/page/319567-millennium-celesta-by-millennium-group-in-kharghar
R426787,Ruchi One Victoria,Kolkata East,https://housing.com/buy-one-victoria-by-ruchi-realty-holdings-limited-in-new-town-kolkata-pid-316790
R427056,M3M Altitude,Gurgaon,https://housing.com/in/buy/projects/page/321022-m3m-altitude-by-m3m-india-pvt-ltd-in-sector-65
R427295,MP Kumudham Enclave Yamuna,Chennai South,https://housing.com/in/buy/projects/page/334625-mp-kumudham-enclave-by-mp-developers-in-kundrathur
R427386,Saamarth Twinland,Gandhinagar,https://housing.com/buy-saamarth-twinland-by-saamarth-group-in-koba-gandhinagar-gujarat-pid-324160
r427647,Kohinoor Riverdale,Pune East,https://housing.com/in/buy/resale/page/14863356-2-bhk-apartment-in-kharadi-for-rs-8500000
R427903,Nitara One Good Earth,Gurgaon,https://housing.com/in/buy/projects/page/322085-nitara-one-good-earth-by-nitara-projects-limited-in-sector-71/brochure
R428050,L And T Seawoods West Manor,Navi Mumbai,https://housing.com/in/buy/projects/page/322572-l-and-t-seawoods-west-manor-tower-a-and-b-by-lt-realty-in-nerul
r428188,F Premium by Aishwaryam,Pune West,https://housing.com/in/buy/projects/page/323422-f-premium-by-aishwaryam-group-in-tathawade
R428221,Kabra Embraze,Central Mumbai,https://housing.com/in/buy/projects/page/323295-kabra-embraze-redevelopment-of-shree-sahawas-chsl-by-kabra-group-in-ghatkopar-east
R428235,Kohinoor Central Park,Pune West,https://housing.com/in/buy/kohinoor-central-park-phase-1-for-resale-in-maan-pune-AG6xbpAH0
R428409,SP Luxurious Homes,West Delhi,https://housing.com/
R428412,Signature Global Titanium SPR,Gurgaon,https://housing.com/in/buy/projects/page/321322-signature-global-titanium-spr-by-signature-global-builders-pvt-ltd-in-sector-71
R428449,Sun Siri The Capital,Guntur,https://housing.com/in/buy/projects/page/334514-the-lotus-sunsiri-projects-by-sun-siri-projects-pvt-ltd-in-amaravati
R428544,TS Tremont Adleap,Ahmedabad North,https://housing.com/buy-tremont-adleap-by-tremont-infrastructure-in-chharodi-ahmedabad-pid-321761
R428701,Satyamev Vista 2,Ahmedabad North,https://housing.com/buy-satyamev-vista-two-by-satyamev-developers-in-ognaj-ahmedabad-pid-303259
R428714,Kalpataru Amare,Western Mumbai,https://housing.com/in/buy/projects/page/321173-kalpataru-amare-by-kalpataru-group-in-andheri-west
R428721,Adore The Legend 3,Faridabad,https://housing.com/in/buy/projects/page/324996-adore-the-legend-3-by-adore-propbuild-llp-in-sector-104
R428734,Majestique New Friends,Pune Central,https://housing.com/in/buy/projects/page/320609-majestique-new-friends-by-majestique-landmarks-in-kothrud
R429173,Alora Woods and Himagiri Arcadia,Bangalore East,https://housing.com/in/buy/projects/page/325149-alora-woods-and-himagiri-arcadia-by-kv-homes-in-yattakodi
R429175,Capital Ultra Luxury Floors,Noida,https://housing.com/in/buy/projects/page/311645-capital-ultra-luxury-floors-by-capital-propmart-in-vasundhara
R429179,Brigade Icon,Chennai Central,https://housing.com/in/buy/projects/page/327214-brigade-icon-by-brigade-enterprises-ltd-in-royapettah
R429439,Juhi Empressa,Navi Mumbai,https://housing.com/in/buy/projects/page/325244-juhi-habitat-empressa-by-juhi-habitat-pvt-ltd-in-sanpada
R429441,Rameshwar Luxuriom Elite,Ahmedabad South,https://housing.com/buy-luxuriom-independent-villa-by-rameshwar-developers-in-kasindra-ahmedabad-pid-319525
R429638,Godrej Vrikshya,Gurgaon,https://housing.com/in/buy/projects/page/329150-godrej-vrikshya-by-godrej-properties-ltd-in-sector-103
R429647,Gem Silver Residency,South Delhi,https://housing.com/news/vastu-shastra-tips-main-door/
R430086,Kohinoor Satori,Pune West,https://housing.com/in/buy/projects/page/324444-kohinoor-satori-mahalunge-by-kohinoor-group-in-mahalunge
R430190,Rustomjee Verdant Vistas,Thane,https://housing.com/in/buy/projects/page/327503-rustomjee-verdant-vistas-by-rustomjee-builders-in-thane-west
R430246,Avianna Invicta,Navi Mumbai,https://housing.com/in/buy/projects/page/287448-avianna-invicta-by-avianna-infra-llp-in-ulwe
R430268,Raheja Lunaris,Navi Mumbai,https://housing.com/in/buy/projects/page/326293-raheja-lunaris-1-callisto-by-raheja-universal-in-juinagar
R430588,CRC Maesta,Greater Noida,https://housing.com/in/buy/projects/page/326906-crc-maesta-by-crc-group-in-noida-extension
R430897,Satra Nexus,Western Mumbai,https://housing.com/in/buy/projects/page/328245-satra-nexus-by-satra-corp-in-jogeshwari-east
R430976,Rewild Doddaballapura,Bangalore North,https://housing.com/in/buy/projects/page/321655-rewild-doddaballapura-by-rewild-retreats-llp-in-dargajogihalli
R430998,Surdhara96,Ahmedabad South,https://housing.com/buy-surdhara-96-by-shaily-suvas-infra-in-bhat-ahmedabad-pid-328557
R431012,Samatva Magnolia,Ahmedabad West,https://housing.com/buy-samatva-magnolia-by-samatva-group-in-ognaj-ahmedabad-pid-329123
R431064,Forest Hills at The Prestige City,Central Mumbai,https://housing.com/in/buy/projects/page/329343-forest-hills-ph-1-at-the-prestige-city-by-prestige-estates-projects-ltd-in-mulund-west
R431493,Lodha Altus,Western Mumbai,https://housing.com/in/buy/projects/page/329874-lodha-altus-by-lodha-group-in-borivali-west
R431532,Kalpataru Advay,Western Mumbai,https://housing.com/in/buy/resale/page/15311672-4-bhk-apartment-in-borivali-west-for-rs-47000000
R431957,Raheja Antares,Central Mumbai,https://housing.com/in/buy/projects/page/329272-k-raheja-antares-tower-a-by-k-raheja-corp-in-kanjurmarg-west
R432446,Deep Indraprasth Abode,Ahmedabad West,https://housing.com/buy-deep-indraprasth-abode-by-deep-group-of-companies-in-bopal-ahmedabad-pid-324454
R432449,RRR West Fields by J Group,Hyderabad,https://housing.com/in/buy/projects/page/328255-rrr-west-fields-by-j-group-in-sadasivpet
R432975,Buildwell Yash Homes Luxury Builder Floors,Faridabad,https://housing.com/in/buy/projects/page/331467-pitrachaya-dev-luxury-floors-by-pitrachaya-buildwell-developers-pvt-ltd-in-sector-70
R432981,KTGS Elite Residio,South Delhi,Not Found
R433166,Century Liva,Bangalore North,https://housing.com/in/buy/projects/page/332443-century-liva-codename-unbelievable-by-century-real-estate-holdings-in-muddanahalli
R433269,Capital Hometech Homes,Noida,https://housing.com/in/buy/projects/page/305806-capital-hometech-homes-by-capital-infra-noida-in-sector-73
R43398,Bengal Shelter Sisirkunja,Kolkata North,https://housing.com/buy-bengal-sisirkunja-by-bengal-shelter-housing-development-in-madhyamgram-kolkata-pid-73675
R43818,Vistara Township,Indore,https://housing.com/buy-suncity-vistara-township-by-suncity-dhoot-colonizers-pvt-ltd-in-arandia-indore-pid-297450
R43934,Signature Island,Western Mumbai,https://housing.com/in/buy/projects/page/47315-sunteck-signature-island-by-sunteck-realty-limited-in-bandra-east
R43936,Signia Pearl,Western Mumbai,https://housing.com/in/buy/projects/page/117599-sunteck-signia-pearl-phase-2-by-sunteck-realty-limited-in-bandra-east/photos
R4506,Mayfair Virar Garden,Beyond Mira Road,https://housing.com/in/buy/projects/page/51843-mayfair-virar-gardens-building-no-23-24-and-25-by-mayfair-housing-in-virar-west
R46652,Panchshil Eon Waterfront,Pune East,https://housing.com/in/buy/resale/page/16675625-4-bhk-apartment-in-kharadi-for-rs-39900000
R4734,Paradise Sai Mannat,Navi Mumbai,https://housing.com/in/buy/paradise-sai-mannat-for-resale-in-kharghar-navi-mumbai-AG2t6yAH0
R4738,Paradise Sai Crystals,Navi Mumbai,https://housing.com/in/buy/projects/page/3049-paradise-sai-crystals-by-paradise-group-in-kharghar
R474,Marvel Zephyr,Pune East,https://housing.com/in/buy/resale/page/16262903-4-bhk-apartment-in-kharadi-for-rs-47500000
R4780,Mahavir Kalpavruksha,Thane,https://housing.com/in/buy/projects/page/229692-dss-mahavir-kalpavruksha-by-damji-shamji-shah-group-in-kasarvadavali-thane-west
R50148,Shaligram Lakeview,Ahmedabad North,https://housing.com/buy-sangani-shaligram-lakeview-by-sangani-infrastructure-pvt-ltd-in-vaishno-devi-circle-ahmedabad-pid-24158/brochure
R51436,Sankalp Grace 3,Ahmedabad West,https://housing.com/buy-sankalp-grace-3-by-sankalp-organisers-pvt-ltd-in-thaltej-ahmedabad-pid-262113
R5198,Parinee Essence,Western Mumbai,https://housing.com/in/buy/projects/page/3688-parinee-essence-by-parinee-realty-pvt-ltd-in-kandivali-west
R53384,Suramya Seven,Ahmedabad West,https://housing.com/buy-synthesis-suramya-seven-by-synthesis-spacelinks-in-nandoli-ahmedabad-pid-55469
R55044,Delta Tower,Navi Mumbai,https://housing.com/in/buy/projects/page/11168-rehab-balaji-delta-tower-1-by-shreenathji-organisers-in-ulwe
R57726,GeeCee Cloud 36,Navi Mumbai,https://housing.com/in/buy/geecee-ventures-gee-cee-cloud-36-phase-i-for-resale-in-ghansoli-navi-mumbai-AG2q3AH0
R58734,Green View Apartments,Delhi South West,https://housing.com/in/buy/projects/page/131544-green-view-apartments-by-reputed-builder-in-sector-19-dwarka
R5916,Paradise Sai Symphony,Navi Mumbai,https://housing.com/in/buy/projects/page/33733-paradise-sai-symphony-by-paradise-group-in-kharghar
r5924,Lodha Belmondo,Pune North,https://housing.com/in/buy/projects/page/51230-lodha-belmondo-pebble-beach-e-estancia-a-by-lodha-group-in-gahunje
R60177,Lodha Trump Tower,Mumbai South,https://housing.com/in/buy/projects/page/287206-lodha-trump-tower-mumbai-by-lodha-group-in-lower-parel
r6136,DLF The Skycourt,Gurgaon,https://housing.com/in/buy/dlf-the-skycourt-for-resale-in-sector-86-gurgaon-AG2syAH0
R6188,Ashford Royale,Central Mumbai,https://housing.com/in/buy/projects/page/43494-ashford-royale-by-ashford-group-builders-in-bhandup-west
R61891,Poornaprajna Housing Society,Bangalore South,https://housing.com/in/buy/projects/page/237340-poornaprajna-housing-society-by-poornaprajna-house-building-cooperative-society-in-kodipur
r62353,Venkatesh Graffiti,Pune East,https://housing.com/in/buy/projects/page/251825-shree-venkatesh-graffiti-by-shree-venkatesh-buildcon-in-mundhwa
R63175,GDA Media Enclave,Ghaziabad,https://housing.com/in/buy/projects/page/91251-swaraj-homes-media-enclave-by-swaraj-homes-builders-developer-in-vaishali
R63219,Safal Parisar 2,Ahmedabad West,https://housing.com/buy-safal-parisar-ii-by-safal-realty-in-south-bopal-ahmedabad-pid-48171/floor-plan
R63465,Sanskriti Apartment,North Delhi,https://housing.com/in/buy/resale/page/14680164-2-bhk-apartment-in-burari-for-rs-3800000
R63529,White Rose CGHS,Delhi South West,https://housing.com/in/buy/projects/page/152546-cghs-white-house-residency-by-cghs-group-in-sector-19-dwarka
R63549,Young Aheria CGHS,Delhi South West,https://housing.com/in/buy/new_delhi/flat-sector_7_dwarka
R63711,Supriya Apartments,Delhi South West,https://housing.com/in/buy/resale/page/14828211-3-bhk-apartment-in-sector-5-dwarka-for-rs-27500000
R63753,CGHS Bank Apartments,Delhi South West,https://housing.com/in/buy/projects/page/78501-cghs-bank-vihar-apartments-by-cghs-group-in-sector-22-dwarka
R63843,Cghs Shivam Apartments,Delhi South West,https://housing.com/in/buy/projects/page/151267-cghs-guru-apartments-by-cghs-group-in-sector-6-dwarka
R64061,Best Residency CGHS,Delhi South West,https://housing.com/in/buy/projects/page/151282-cghs-best-residency-by-cghs-group-in-sector-19-dwarka
R64153,Krishna Residency CGHS,Delhi South West,https://housing.com/in/buy/projects/page/247292-krishna-kunj-by-reputed-builder-in-palam
R64206,Dharam CGHS,Delhi South West,https://housing.com/in/buy/projects/page/154396-cghs-dharam-vihar-apartment-by-cghs-group-in-sector-10-dwarka
R64232,Narmada Apartment,South Delhi,https://housing.com/in/buy/projects/page/149967-narmada-apartments-by-reputed-builder-in-alaknanda
R64284,The Delhi State CGHS,Delhi South West,https://housing.com/in/buy/projects/page/144119-delhi-state-housing-by-delhi-height-multistate-cghs-ltd-in-chhawla
R64310,DDA Rainbow Apartment,Delhi South West,https://housing.com/in/buy/projects/page/73938-dda-rambow-apartment-by-dda-in-sector-12-dwarka
R64346,Bank Vihar Apartments,Delhi South West,https://housing.com/in/buy/projects/page/78501-cghs-bank-vihar-apartments-by-cghs-group-in-sector-22-dwarka
R65210,Janaksar CGHS,Delhi South West,Not Found
R65214,Earth Umiya Sadan,Delhi South West,https://housing.com/in/buy/projects/page/73441-earth-umiya-sadan-by-earth-infrastructure-in-sector-4-dwarka
R65226,Shyam Apartments,Delhi South West,https://housing.com/in/buy/projects/page/341552-shree-shyam-affordable-homes-by-shree-shyam-properties-in-mahavir-enclave
R65558,Abhiyan Apartments,Delhi South West,https://housing.com/pocket-6-sector-12-dwarka-new-delhi-overview-P6k636y0h5n8eysq7
r693,Ireo Uptown,Gurgaon,https://housing.com/in/buy/ireo-uptown-for-resale-in-sector-66-gurgaon-AGpe3AH0
r70450,M3M The Marina,Gurgaon,https://housing.com/in/buy/projects/page/38687-m3m-marina-by-m3m-india-pvt-ltd-in-sector-68
r7182,DLF The Ultima,Gurgaon,https://housing.com/in/buy/projects/page/305972-dlf-the-ultima-phase-ii-by-dlf-in-sector-81
R721,Godrej Avenue Eleven,Mumbai South,https://housing.com/in/buy/projects/page/80752-godrej-avenue-eleven-tower-a-by-godrej-properties-ltd-in-agripada
r722,Mahindra Aura,Gurgaon,https://housing.com/in/buy/projects/page/131561-mahindra-aura-by-mahindra-lifespaces-in-sector-110a
R72527,Godrej Vihaa,Thane Outskirts,https://housing.com/in/buy/projects/page/52521-godrej-vihaa-phase-1-by-godrej-properties-ltd-in-badlapur-east
R7334,SNN Raj Serenity,Bangalore South,https://housing.com/in/buy/projects/page/617-snn-raj-serenity-phase-2-by-snn-builders-in-akshayanagar
R74173,Sky City by Oberoi Realty,Western Mumbai,https://housing.com/in/buy/projects/page/325530-oberoi-sky-city-by-oberoi-realty-limited-in-borivali-east
R754,Jaypee Greens Kensington Park Apartments,Noida,https://housing.com/in/buy/jaypee-kensington-park-apartments-for-resale-in-sector-133-noida-AGpufAH0
R766,K Raheja Vivarea,Bangalore South,https://housing.com/in/buy/projects/page/33306-k-raheja-vivarea-by-k-raheja-corp-in-koramangala
R77485,Raj Heritage,Mira Bhayandar,https://housing.com/in/buy/projects/page/273038-raj-heritage-2-by-raj-realty-in-mira-road-east
R78455,DDA C8 Vasant Kunj,South Delhi,https://housing.com/in/buy/resale/page/17036394-3-bhk-apartment-in-vasant-kunj-for-rs-41000000
