XID,Unit Type,Unit Size,Area Type,Price,Possession Date
R418941,3 BHK,1198 sq.ft,Super Area,49.1 Lac,Possession by Nov'26
R418941,3 BHK,1283 sq.ft,Super Area,52.6 Lac,Possession by Nov'26
R418941,3 BHK,1285 sq.ft,Super Area,52.7 Lac,Possession by Nov'26
R418941,3 BHK,1327 sq.ft,Super Area,54.4 Lac,Possession by Nov'26
R418941,3 BHK,1335 sq.ft,Super Area,54.7 Lac,Possession by Nov'26
R418941,3 BHK,1336 sq.ft,Super Area,54.8 Lac,Possession by Nov'26
R418941,2 BHK,858 sq.ft,Super Area,35.2 Lac,Possession by Nov'26
R418941,2 BHK,873 sq.ft,Super Area,35.8 Lac,Possession by Nov'26
R418941,2 BHK,876 sq.ft,Super Area,35.9 Lac,Possession by Nov'26
R418941,2 BHK,901 sq.ft,Super Area,36.9 Lac,Possession by Nov'26
R418941,2 BHK,904 sq.ft,Super Area,37.1 Lac,Possession by Nov'26
R418941,2 BHK,906 sq.ft,Super Area,37.1 Lac,Possession by Nov'26
R418941,2 BHK,915 sq.ft,Super Area,37.5 Lac,Possession by Nov'26
R418941,2 BHK,917 sq.ft,Super Area,37.6 Lac,Possession by Nov'26
R418941,2 BHK,919 sq.ft,Super Area,37.7 Lac,Possession by Nov'26
R418941,2 BHK,941 sq.ft,Super Area,38.6 Lac,Possession by Nov'26
R418941,2 BHK,967 sq.ft,Super Area,39.6 Lac,Possession by Nov'26
R419462,3 BHK,2040 sq.ft,Super Area,1.46 Cr,Possession by Dec'28
R419462,3 BHK,2044 sq.ft,Super Area,1.53 Cr,Possession by Dec'28
R419462,3 BHK,2045 sq.ft,Super Area,1.47 Cr,Possession by Dec'28
R419462,3 BHK,2050 sq.ft,Super Area,1.47 Cr,Possession by Dec'28
R419462,2 BHK,1442 sq.ft,Super Area,1.08 Cr,Possession by Dec'28
R419462,4 BHK,2360 sq.ft,Super Area,1.77 Cr,Possession by Dec'28
R419462,4 BHK,2362 sq.ft,Super Area,1.70 Cr,Possession by Dec'28
R419462,4 BHK,2365 sq.ft,Super Area,1.70 Cr,Possession by Dec'28
R419816,3 BHK,1133 sq.ft,Super Area,1.11 Cr,Possession by Nov'27
R419816,3 BHK,1148 sq.ft,Super Area,1.12 Cr,Possession by Nov'27
R419816,3 BHK,2313 sq.ft,Super Area,1.10 Cr,Possession by Nov'27
R419816,3 BHK,2367 sq.ft,Super Area,1.13 Cr,Possession by Nov'27
R419816,4 BHK,1574 sq.ft,Super Area,1.55 Cr,Possession by Nov'27
R419816,4 BHK,3232 sq.ft,Super Area,1.54 Cr,Possession by Nov'27
R419816,4 BHK,3240 sq.ft,Super Area,1.54 Cr,Possession by Nov'27
R420000,3 BHK,1540 sq.ft,Super Area,50.2 Lac,Possession by Oct'28
R420000,3 BHK,1608 sq.ft,Super Area,52.4 Lac,Possession by Oct'28
R420000,2 BHK,1236 sq.ft,Super Area,40.3 Lac,Possession by Oct'28
R420162,3 BHK,1161 sq.ft,Super Area,45.3 Lac,Possession by Oct'28
R420162,3 BHK,1184 sq.ft,Super Area,46.2 Lac,Possession by Oct'28
R420162,3 BHK,1190 sq.ft,Super Area,46.4 Lac,Possession by Oct'28
R420162,3 BHK,1422 sq.ft,Super Area,55.5 Lac,Possession by Oct'28
R420162,3 BHK,1471 sq.ft,Super Area,57.4 Lac,Possession by Oct'28
R420162,3 BHK,1473 sq.ft,Super Area,57.4 Lac,Possession by Oct'28
R420162,3 BHK,1568 sq.ft,Super Area,61.2 Lac,Possession by Oct'28
R420678,3 BHK,2322 sq.ft,Super Area,1.13 Cr,Possession by Oct'28
R420678,3 BHK,2541 sq.ft,Super Area,1.19 Cr,Possession by Oct'28
R420678,2 BHK,1873 sq.ft,Super Area,88 Lac,Possession by Oct'28
R420711,3 BHK,1046 sq.ft,Super Area,45 Lac,Possession by Dec'26
R420711,3 BHK,1261 sq.ft,Super Area,54.2 Lac,Possession by Dec'26
R420711,2 BHK,833 sq.ft,Super Area,35.8 Lac,Possession by Dec'26
R420711,2 BHK,930 sq.ft,Super Area,40 Lac,Possession by Dec'26
R420711,2 BHK,1079 sq.ft,Super Area,46.4 Lac,Possession by Dec'26
R420746,3 BHK,2258 sq.ft,Super Area,1.94 Cr,Possession by Oct'28
R420746,3 BHK,2277 sq.ft,Super Area,1.95 Cr,Possession by Oct'28
R420746,3 BHK,2288 sq.ft,Super Area,1.96 Cr,Possession by Oct'28
R420746,3 BHK,2326 sq.ft,Super Area,2 Cr,Possession by Oct'28
R420746,3 BHK,2345 sq.ft,Super Area,2.01 Cr,Possession by Oct'28
R420746,3 BHK,2356 sq.ft,Super Area,2.02 Cr,Possession by Oct'28
R420746,3 BHK,2638 sq.ft,Super Area,2.26 Cr,Possession by Oct'28
R420746,3 BHK,2653 sq.ft,Super Area,2.28 Cr,Possession by Oct'28
R420746,3 BHK,2664 sq.ft,Super Area,2.29 Cr,Possession by Oct'28
R420746,3 BHK,2686 sq.ft,Super Area,2.31 Cr,Possession by Oct'28
R420746,3 BHK,2694 sq.ft,Super Area,2.31 Cr,Possession by Oct'28
R420746,4 BHK,4332 sq.ft,Super Area,3.72 Cr,Possession by Oct'28
R420746,4 BHK,4336 sq.ft,Super Area,3.72 Cr,Possession by Oct'28
R420746,4 BHK,4433 sq.ft,Super Area,3.81 Cr,Possession by Oct'28
R420746,4 BHK,4435 sq.ft,Super Area,3.81 Cr,Possession by Oct'28
R420746,4 BHK,4436 sq.ft,Super Area,3.81 Cr,Possession by Oct'28
R420746,4 BHK,4744 sq.ft,Super Area,4.07 Cr,Possession by Oct'28
R420746,4 BHK,4747 sq.ft,Super Area,4.08 Cr,Possession by Oct'28
R420746,4 BHK,4750 sq.ft,Super Area,4.08 Cr,Possession by Oct'28
R421539,3 BHK,2160 sq.ft,Super Area,1.40 Cr,Possession by Dec'28
R421539,3 BHK,2190 sq.ft,Super Area,1.53 Cr,Possession by Dec'28
R421539,3 BHK,2430 sq.ft,Super Area,1.59 Cr,Possession by Dec'28
R421539,4 BHK,3190 sq.ft,Super Area,2.09 Cr,Possession by Dec'28
R422307,3 BHK,1400 sq.ft,Super Area,45.5 Lac,Possession by Dec'25
R422307,3 BHK,1430 sq.ft,Super Area,46.5 Lac,Possession by Dec'25
R422307,3 BHK,1480 sq.ft,Super Area,48.1 Lac,Possession by Dec'25
R422307,2 BHK,1025 sq.ft,Super Area,33.3 Lac,Possession by Dec'25
R422307,2 BHK,1035 sq.ft,Super Area,33.6 Lac,Possession by Dec'25
R422307,2 BHK,1045 sq.ft,Super Area,34 Lac,Possession by Dec'25
R422307,2 BHK,1075 sq.ft,Super Area,34.9 Lac,Possession by Dec'25
R422307,2 BHK,1100 sq.ft,Super Area,35.8 Lac,Possession by Dec'25
R422382,3 BHK,1677 sq.ft,Super Area,49.5 Lac,Possession by Dec'29
R422382,3 BHK,1688 sq.ft,Super Area,49.5 Lac,Possession by Dec'29
R422382,3 BHK,1699 sq.ft,Super Area,49.5 Lac,Possession by Dec'29
R423722,3 BHK,867 sq.ft,Super Area,71.3 Lac,Possession by Oct'28
R423722,3 BHK,980 sq.ft,Super Area,78 Lac,Possession by Oct'28
R423722,3 BHK,1489 sq.ft,Super Area,72.8 Lac,Possession by Oct'28
R423722,3 BHK,1638 sq.ft,Super Area,79.7 Lac,Possession by Oct'28
R423722,2 BHK,660 sq.ft,Super Area,56.8 Lac,Possession by Oct'28
R423722,2 BHK,1175 sq.ft,Super Area,57.9 Lac,Possession by Oct'28
R424349,2 BHK,867 sq.ft,Super Area,61 Lac,Possession by Jun'25
R424349,2 BHK,897 sq.ft,Super Area,64.2 Lac,Possession by Jun'25
R424349,2 BHK,899 sq.ft,Super Area,64.3 Lac,Possession by Jun'25
R427156,3 BHK,1054 sq.ft,Super Area,85 Lac,Possession by Jun'27
R427156,3 BHK,1126 sq.ft,Super Area,90.8 Lac,Possession by Jun'27
R427156,2 BHK,781 sq.ft,Super Area,63 Lac,Possession by Jun'27
R427156,2 BHK,840 sq.ft,Super Area,67.7 Lac,Possession by Jun'27
R418975,3 BHK,1290 sq.ft,Super Area,71 Lac,Possession by Oct'26
R418975,3 BHK,1360 sq.ft,Super Area,74.8 Lac,Possession by Oct'26
R418975,3 BHK,1380 sq.ft,Super Area,75.9 Lac,Possession by Oct'26
R418975,3 BHK,1510 sq.ft,Super Area,83.1 Lac,Possession by Oct'26
R418975,3 BHK,1580 sq.ft,Super Area,86.9 Lac,Possession by Oct'26
R418975,3 BHK,1610 sq.ft,Super Area,88.6 Lac,Possession by Oct'26
R418975,3 BHK,1650 sq.ft,Super Area,90.8 Lac,Possession by Oct'26
R418975,3 BHK,1730 sq.ft,Super Area,95.2 Lac,Possession by Oct'26
R420991,Residential plot,1487 sq.ft,Super Area,17.1 Lac,Possession by Mar'25
R420991,Residential plot,1500 sq.ft,Super Area,17.2 Lac,Possession by Mar'25
R420991,Residential plot,1560 sq.ft,Super Area,17.9 Lac,Possession by Mar'25
R420991,Residential plot,1586 sq.ft,Super Area,22.8 Lac,Possession by Mar'25
R420991,Residential plot,1637 sq.ft,Super Area,18.8 Lac,Possession by Mar'25
R420991,Residential plot,2150 sq.ft,Super Area,24.7 Lac,Possession by Mar'25
R420991,Residential plot,2400 sq.ft,Super Area,27.6 Lac,Possession by Mar'25
R420991,Residential plot,2706 sq.ft,Super Area,31.1 Lac,Possession by Mar'25
R420991,Residential plot,3126 sq.ft,Super Area,35.9 Lac,Possession by Mar'25
R421218,Penthouse,2528 sq.ft,Super Area,1.20 Cr,Possession by Dec'25
R421218,Penthouse,3005 sq.ft,Super Area,1.42 Cr,Possession by Dec'25
R421218,Penthouse,3060 sq.ft,Super Area,1.45 Cr,Possession by Dec'25
R421218,Penthouse,3851 sq.ft,Super Area,1.82 Cr,Possession by Dec'25
R421218,3 BHK,1475 sq.ft,Super Area,88 Lac,Possession by Dec'25
R421218,3 BHK,1670 sq.ft,Super Area,1 Cr,Possession by Dec'25
R421218,3 BHK,1695 sq.ft,Super Area,1.01 Cr,Possession by Dec'25
R421218,3 BHK,1770 sq.ft,Super Area,1.06 Cr,Possession by Dec'25
R421218,3 BHK,1785 sq.ft,Super Area,1.08 Cr,Possession by Dec'25
R421218,3 BHK,1810 sq.ft,Super Area,1.09 Cr,Possession by Dec'25
R421218,3 BHK,1825 sq.ft,Super Area,1.11 Cr,Possession by Dec'25
R421218,3 BHK,1855 sq.ft,Super Area,1.21 Cr,Possession by Dec'25
R421218,4 BHK,2140 sq.ft,Super Area,1.35 Cr,Possession by Dec'25
R421218,4 BHK,2250 sq.ft,Super Area,1.35 Cr,Possession by Dec'25
R421218,4 BHK,2530 sq.ft,Super Area,1.51 Cr,Possession by Dec'25
R421404,3 BHK,2000 sq.ft,Super Area,1.34 Cr,Possession by Mar'27
R421404,3 BHK,2095 sq.ft,Super Area,1.40 Cr,Possession by Mar'27
R421404,4 BHK,2650 sq.ft,Super Area,1.77 Cr,Possession by Mar'27
R421404,4 BHK,2895 sq.ft,Super Area,1.93 Cr,Possession by Mar'27
R421461,Studio apartment,436 sq.ft,Super Area,38 Lac,Possession by Dec'26
R421461,Studio apartment,445 sq.ft,Super Area,38.5 Lac,Possession by Dec'26
R421461,Studio apartment,537 sq.ft,Super Area,46.5 Lac,Possession by Dec'26
R421461,Studio apartment,546 sq.ft,Super Area,47 Lac,Possession by Dec'26
R421461,Studio apartment,551 sq.ft,Super Area,47.5 Lac,Possession by Dec'26
R421468,3 BHK,2245 sq.ft,Super Area,2.24 Cr,Possession by Sep'28
R421468,3 BHK,2442 sq.ft,Super Area,2.44 Cr,Possession by Sep'28
R421468,3 BHK,2776 sq.ft,Super Area,2.77 Cr,Possession by Sep'28
R421468,4 BHK,3461 sq.ft,Super Area,3.46 Cr,Possession by Sep'28
R421503,2 BHK,570 sq.ft,Super Area,1.14 Cr,Possession by Dec'26
R421503,1 BHK,401 sq.ft,Super Area,83 Lac,Possession by Dec'26
R421503,1 BHK,406 sq.ft,Super Area,81.2 Lac,Possession by Dec'26
R421503,1 BHK,412 sq.ft,Super Area,83 Lac,Possession by Dec'26
R421503,1 BHK,422 sq.ft,Super Area,83 Lac,Possession by Dec'26
R421503,1 BHK,433 sq.ft,Super Area,83 Lac,Possession by Dec'26
R422569,3 BHK,1415 sq.ft,Super Area,84.9 Lac,Possession by Dec'27
R422569,3 BHK,1910 sq.ft,Super Area,1.05 Cr,Possession by Dec'27
R422569,3 BHK,1915 sq.ft,Super Area,1.05 Cr,Possession by Dec'27
R422569,3 BHK,2000 sq.ft,Super Area,1.09 Cr,Possession by Dec'27
R422569,3 BHK,2100 sq.ft,Super Area,1.15 Cr,Possession by Dec'27
R422569,3 BHK,2175 sq.ft,Super Area,1.19 Cr,Possession by Dec'27
R422569,3 BHK,2210 sq.ft,Super Area,1.21 Cr,Possession by Dec'27
R422569,3 BHK,2220 sq.ft,Super Area,1.22 Cr,Possession by Dec'27
R422569,2 BHK,1380 sq.ft,Super Area,75.9 Lac,Possession by Dec'27
R422569,2 BHK,1415 sq.ft,Super Area,77.8 Lac,Possession by Dec'27
R423644,3 BHK,2880 sq.ft,Super Area,1.31 Cr,Possession by Dec'28
R423644,3 BHK,3060 sq.ft,Super Area,1.39 Cr,Possession by Dec'28
R423644,4 BHK,3789 sq.ft,Super Area,1.72 Cr,Possession by Dec'28
R423644,4 BHK,3790 sq.ft,Super Area,1.72 Cr,Possession by Dec'28
R423644,4 BHK,4050 sq.ft,Super Area,1.84 Cr,Possession by Dec'28
R423644,4 BHK,4194 sq.ft,Super Area,1.91 Cr,Possession by Dec'28
R423644,4 BHK,4383 sq.ft,Super Area,1.99 Cr,Possession by Dec'28
R425378,3 BHK,1578 sq.ft,Super Area,1.02 Cr,Possession by Jun'24
R425378,3 BHK,1621 sq.ft,Super Area,1.05 Cr,Possession by Jun'24
R425378,3 BHK,1622 sq.ft,Super Area,1.05 Cr,Possession by Jun'24
R425378,3 BHK,1637 sq.ft,Super Area,1.06 Cr,Possession by Jun'24
R425378,3 BHK,1689 sq.ft,Super Area,1.09 Cr,Possession by Jun'24
R425378,3 BHK,1697 sq.ft,Super Area,1.10 Cr,Possession by Jun'24
R425957,3 BHK,1093 sq.ft,Super Area,1.40 Cr,Possession by Dec'27
R425957,3 BHK,1195 sq.ft,Super Area,1.53 Cr,Possession by Dec'27
R425957,4 BHK,1540 sq.ft,Super Area,1.95 Cr,Possession by Dec'27
R426081,Residential plot,1440 sq.ft,Super Area,49.9 Lac,Possession by Dec'26
R426081,Residential plot,1584 sq.ft,Super Area,55.3 Lac,Possession by Dec'26
R426081,Residential plot,1680 sq.ft,Super Area,57.9 Lac,Possession by Dec'26
R426081,Residential plot,1920 sq.ft,Super Area,67 Lac,Possession by Dec'26
R426081,Residential plot,2088 sq.ft,Super Area,79.1 Lac,Possession by Dec'26
R426081,Residential plot,2320 sq.ft,Super Area,87.9 Lac,Possession by Dec'26
R426081,Residential plot,2390 sq.ft,Super Area,80.9 Lac,Possession by Dec'26
R426093,3 BHK,2442 sq.ft,Super Area,2.30 Cr,Possession by Jun'26
R426093,4 BHK,2930 sq.ft,Super Area,2.57 Cr,Possession by Jun'26
R426093,4 BHK,3200 sq.ft,Super Area,2.49 Cr,Possession by Jun'26
R426093,4 BHK,3480 sq.ft,Super Area,2.78 Cr,Possession by Jun'26
R426520,3 BHK,1945 sq.ft,Super Area,3.01 Cr,Possession by Dec'28
R426520,3 BHK,2295 sq.ft,Super Area,3.55 Cr,Possession by Dec'28
R426520,3 BHK,2335 sq.ft,Super Area,3.61 Cr,Possession by Dec'28
R426520,3 BHK,2355 sq.ft,Super Area,3.65 Cr,Possession by Dec'28
R426520,3 BHK,2375 sq.ft,Super Area,3.68 Cr,Possession by Dec'28
R426520,4 BHK,2825 sq.ft,Super Area,4.37 Cr,Possession by Dec'28
R426545,3 BHK,1484 sq.ft,Super Area,72 Lac,Possession by Feb'27
R426545,3 BHK,1497 sq.ft,Super Area,73 Lac,Possession by Feb'27
R426545,3 BHK,1499 sq.ft,Super Area,75 Lac,Possession by Feb'27
R426545,3 BHK,1540 sq.ft,Super Area,75 Lac,Possession by Feb'27
R426545,3 BHK,1545 sq.ft,Super Area,75 Lac,Possession by Feb'27
R426545,2 BHK,984 sq.ft,Super Area,52 Lac,Possession by Feb'27
R426549,3 BHK,1250 sq.ft,Super Area,49.3 Lac,Possession by Mar'25
R426549,3 BHK,1260 sq.ft,Super Area,49.7 Lac,Possession by Mar'25
R426549,3 BHK,1280 sq.ft,Super Area,50.5 Lac,Possession by Mar'25
R426549,3 BHK,1300 sq.ft,Super Area,51.3 Lac,Possession by Mar'25
R426549,3 BHK,1400 sq.ft,Super Area,55.2 Lac,Possession by Mar'25
R426549,2 BHK,1000 sq.ft,Super Area,39.5 Lac,Possession by Mar'25
R426549,2 BHK,1020 sq.ft,Super Area,40.2 Lac,Possession by Mar'25
R426549,2 BHK,1330 sq.ft,Super Area,52.5 Lac,Possession by Mar'25
R426978,3 BHK,1745 sq.ft,Super Area,92.5 Lac,Possession by Mar'25
R426978,3 BHK,1822 sq.ft,Super Area,96.6 Lac,Possession by Mar'25
R426978,3 BHK,1895 sq.ft,Super Area,1 Cr,Possession by Mar'25
R427026,3 BHK,1277 sq.ft,Super Area,1.07 Cr,Possession by Mar'26
R427026,3 BHK,1413 sq.ft,Super Area,1.18 Cr,Possession by Mar'26
R427026,3 BHK,1418 sq.ft,Super Area,1.18 Cr,Possession by Mar'26
R427026,3 BHK,1475 sq.ft,Super Area,1.23 Cr,Possession by Mar'26
R427026,3 BHK,1494 sq.ft,Super Area,1.24 Cr,Possession by Mar'26
R427026,3 BHK,1502 sq.ft,Super Area,1.25 Cr,Possession by Mar'26
R427026,3 BHK,1504 sq.ft,Super Area,1.25 Cr,Possession by Mar'26
R427026,3 BHK,1551 sq.ft,Super Area,1.29 Cr,Possession by Mar'26
R427026,2 BHK,1157 sq.ft,Super Area,98.1 Lac,Possession by Mar'26
R427026,2 BHK,1190 sq.ft,Super Area,1 Cr,Possession by Mar'26
R427388,3 BHK,1340 sq.ft,Super Area,89.2 Lac,Possession by Feb'27
R427388,3 BHK,1577 sq.ft,Super Area,1.05 Cr,Possession by Feb'27
R427388,3 BHK,1650 sq.ft,Super Area,1.09 Cr,Possession by Feb'27
R427388,3 BHK,1761 sq.ft,Super Area,1.17 Cr,Possession by Feb'27
R427388,3 BHK,1980 sq.ft,Super Area,1.31 Cr,Possession by Feb'27
R427388,3 BHK,2211 sq.ft,Super Area,1.47 Cr,Possession by Feb'27
R427388,3 BHK,2250 sq.ft,Super Area,1.49 Cr,Possession by Feb'27
R427388,2 BHK,1154 sq.ft,Super Area,76.9 Lac,Possession by Feb'27
R427388,2 BHK,1434 sq.ft,Super Area,95.5 Lac,Possession by Feb'27
R427388,2 BHK,1450 sq.ft,Super Area,96.6 Lac,Possession by Feb'27
R428300,3 BHK,1833 sq.ft,Super Area,1.92 Cr,Possession by Feb'29
R428300,3 BHK,1864 sq.ft,Super Area,1.95 Cr,Possession by Feb'29
R428300,3 BHK,2105 sq.ft,Super Area,2.21 Cr,Possession by Feb'29
R428300,3 BHK,2115 sq.ft,Super Area,2.22 Cr,Possession by Feb'29
R428300,3 BHK,2231 sq.ft,Super Area,2.34 Cr,Possession by Feb'29
R428300,3 BHK,2329 sq.ft,Super Area,2.44 Cr,Possession by Feb'29
R428300,3 BHK,2384 sq.ft,Super Area,2.50 Cr,Possession by Feb'29
R428300,3 BHK,2676 sq.ft,Super Area,2.80 Cr,Possession by Feb'29
R428300,3 BHK,2711 sq.ft,Super Area,2.84 Cr,Possession by Feb'29
R428300,3 BHK,2813 sq.ft,Super Area,2.95 Cr,Possession by Feb'29
R428385,Residential plot,1449 sq.ft,Super Area,37 Lac,Possession by Apr'27
R428385,Residential plot,1485 sq.ft,Super Area,38 Lac,Possession by Apr'27
R428385,Residential plot,1647 sq.ft,Super Area,42.1 Lac,Possession by Apr'27
R428385,Residential plot,1800 sq.ft,Super Area,46 Lac,Possession by Apr'27
R428385,Residential plot,1899 sq.ft,Super Area,48.5 Lac,Possession by Apr'27
R428385,Residential plot,2250 sq.ft,Super Area,57.5 Lac,Possession by Apr'27
R428385,Residential plot,2700 sq.ft,Super Area,69 Lac,Possession by Apr'27
R428385,Residential plot,3096 sq.ft,Super Area,79.1 Lac,Possession by Apr'27
R428385,2 BHK villa,1252 sq.ft,Super Area,66 Lac,Possession by Apr'27
R428385,2 BHK villa,1302 sq.ft,Super Area,71 Lac,Possession by Apr'27
R428416,2 BHK,533 sq.ft,Super Area,1.33 Cr,Possession by Dec'29
R428416,2 BHK,561 sq.ft,Super Area,1.40 Cr,Possession by Dec'29
R428416,2 BHK,578 sq.ft,Super Area,1.44 Cr,Possession by Dec'29
R428416,2 BHK,595 sq.ft,Super Area,1.48 Cr,Possession by Dec'29
R428416,2 BHK,600 sq.ft,Super Area,1.50 Cr,Possession by Dec'29
R428416,2 BHK,635 sq.ft,Super Area,1.58 Cr,Possession by Dec'29
R428416,2 BHK,641 sq.ft,Super Area,1.60 Cr,Possession by Dec'29
R428416,2 BHK,643 sq.ft,Super Area,1.60 Cr,Possession by Dec'29
R428416,2 BHK,646 sq.ft,Super Area,1.61 Cr,Possession by Dec'29
R428416,2 BHK,653 sq.ft,Super Area,1.63 Cr,Possession by Dec'29
R428416,2 BHK,664 sq.ft,Super Area,1.66 Cr,Possession by Dec'29
R428416,2 BHK,690 sq.ft,Super Area,1.72 Cr,Possession by Dec'29
R428416,2 BHK,694 sq.ft,Super Area,1.73 Cr,Possession by Dec'29
R428416,2 BHK,700 sq.ft,Super Area,1.75 Cr,Possession by Dec'29
R428416,1 BHK,425 sq.ft,Super Area,1.06 Cr,Possession by Dec'29
R428416,1 BHK,428 sq.ft,Super Area,1.07 Cr,Possession by Dec'29
R428416,1 BHK,441 sq.ft,Super Area,1.10 Cr,Possession by Dec'29
R429111,3 BHK,1521 sq.ft,Super Area,2.22 Cr,Possession by Feb'29
R429111,3 BHK,1547 sq.ft,Super Area,2.33 Cr,Possession by Feb'29
R429111,3 BHK,2350 sq.ft,Super Area,2.01 Cr,Possession by Feb'29
R429111,3 BHK,2450 sq.ft,Super Area,2.09 Cr,Possession by Feb'29
R429430,3 BHK,1303 sq.ft,Super Area,44.3 Lac,Possession by Aug'26
R429430,3 BHK,1405 sq.ft,Super Area,47.8 Lac,Possession by Aug'26
R429430,3 BHK,1500 sq.ft,Super Area,51 Lac,Possession by Aug'26
R429430,2 BHK,1150 sq.ft,Super Area,39.1 Lac,Possession by Aug'26
R429474,Residential plot,1026 sq.ft,Super Area,85.5 Lac,Possession by Oct'24
R429474,Residential plot,1084 sq.ft,Super Area,90.3 Lac,Possession by Oct'24
R429474,Residential plot,1169 sq.ft,Super Area,97.4 Lac,Possession by Oct'24
R429474,Residential plot,1178 sq.ft,Super Area,98.2 Lac,Possession by Oct'24
R429474,Residential plot,1222 sq.ft,Super Area,1.01 Cr,Possession by Oct'24
R429474,Residential plot,1255 sq.ft,Super Area,1.04 Cr,Possession by Oct'24
R429474,Residential plot,1269 sq.ft,Super Area,1.05 Cr,Possession by Oct'24
R429474,Residential plot,1336 sq.ft,Super Area,1.11 Cr,Possession by Oct'24
R429474,Residential plot,1369 sq.ft,Super Area,1.14 Cr,Possession by Oct'24
R429474,Residential plot,1416 sq.ft,Super Area,1.17 Cr,Possession by Oct'24
R429474,Residential plot,1459 sq.ft,Super Area,1.21 Cr,Possession by Oct'24
R429474,Residential plot,1460 sq.ft,Super Area,1.21 Cr,Possession by Oct'24
R429474,Residential plot,1542 sq.ft,Super Area,1.28 Cr,Possession by Oct'24
R429474,Residential plot,1755 sq.ft,Super Area,1.46 Cr,Possession by Oct'24
R429474,Residential plot,1850 sq.ft,Super Area,1.54 Cr,Possession by Oct'24
R429474,Residential plot,2070 sq.ft,Super Area,1.72 Cr,Possession by Oct'24
R429474,Residential plot,2152 sq.ft,Super Area,1.79 Cr,Possession by Oct'24
R429474,Residential plot,2165 sq.ft,Super Area,1.80 Cr,Possession by Oct'24
R429474,Residential plot,2314 sq.ft,Super Area,1.92 Cr,Possession by Oct'24
R429474,Residential plot,2567 sq.ft,Super Area,2.13 Cr,Possession by Oct'24
R429483,Residential plot,179 sq.ft,Super Area,1.34 Cr,Possession by Nov'26
R429483,Residential plot,1062 sq.ft,Super Area,88.5 Lac,Possession by Nov'26
R429483,Residential plot,1197 sq.ft,Super Area,99.8 Lac,Possession by Nov'26
R429483,Residential plot,1287 sq.ft,Super Area,1.07 Cr,Possession by Nov'26
R429483,Residential plot,1350 sq.ft,Super Area,1.02 Cr,Possession by Nov'26
R429483,Residential plot,1413 sq.ft,Super Area,1.17 Cr,Possession by Nov'26
R429563,3 BHK,1895 sq.ft,Super Area,68 Lac,Possession by Dec'27
R429563,3 BHK,2392 sq.ft,Super Area,86 Lac,Possession by Dec'27
R429563,3 BHK,2538 sq.ft,Super Area,96 Lac,Possession by Dec'27
R429563,3 BHK,2810 sq.ft,Super Area,1.13 Cr,Possession by Dec'27
R429563,4 BHK,4500 sq.ft,Super Area,1.75 Cr,Possession by Dec'27
R430067,3 BHK,1754 sq.ft,Super Area,1.40 Cr,Possession by Jun'27
R430067,3 BHK,1823 sq.ft,Super Area,1.45 Cr,Possession by Jun'27
R430067,3 BHK,1833 sq.ft,Super Area,1.46 Cr,Possession by Jun'27
R430067,3 BHK,1842 sq.ft,Super Area,1.47 Cr,Possession by Jun'27
R430067,3 BHK,1977 sq.ft,Super Area,1.58 Cr,Possession by Jun'27
R430067,4 BHK,2300 sq.ft,Super Area,1.84 Cr,Possession by Jun'27
R430067,4 BHK,2315 sq.ft,Super Area,1.85 Cr,Possession by Jun'27
R430067,4 BHK,2345 sq.ft,Super Area,1.87 Cr,Possession by Jun'27
R430067,4 BHK,2631 sq.ft,Super Area,2.10 Cr,Possession by Jun'27
R430089,3 BHK,1583 sq.ft,Super Area,1.12 Cr,Possession by Oct'24
R430089,3 BHK,1601 sq.ft,Super Area,1.13 Cr,Possession by Oct'24
R430089,3 BHK,1606 sq.ft,Super Area,1.14 Cr,Possession by Oct'24
R430089,3 BHK,1717 sq.ft,Super Area,1.21 Cr,Possession by Oct'24
R430089,3 BHK,1767 sq.ft,Super Area,1.25 Cr,Possession by Oct'24
R430089,4 BHK,2090 sq.ft,Super Area,1.48 Cr,Possession by Oct'24
R430089,4 BHK,2160 sq.ft,Super Area,1.53 Cr,Possession by Oct'24
R430666,3 BHK,1274 sq.ft,Super Area,61.2 Lac,Possession by Sep'24
R430666,3 BHK,1337 sq.ft,Super Area,64.2 Lac,Possession by Sep'24
R430666,3 BHK,1439 sq.ft,Super Area,69.1 Lac,Possession by Sep'24
R430666,3 BHK,1701 sq.ft,Super Area,81.7 Lac,Possession by Sep'24
R430666,3 BHK,1771 sq.ft,Super Area,85 Lac,Possession by Sep'24
R430666,3 BHK,1850 sq.ft,Super Area,88.8 Lac,Possession by Sep'24
R430682,2 BHK,751 sq.ft,Super Area,1.23 Cr,Possession by Dec'28
R430682,2 BHK,772 sq.ft,Super Area,1.26 Cr,Possession by Dec'28
R430682,1 BHK,512 sq.ft,Super Area,84 Lac,Possession by Dec'28
R430682,1 BHK,515 sq.ft,Super Area,84.5 Lac,Possession by Dec'28
R430682,1 BHK,518 sq.ft,Super Area,85 Lac,Possession by Dec'28
R430937,3 BHK,1235 sq.ft,Super Area,62.5 Lac,Possession by Sep'24
R430937,3 BHK,1412 sq.ft,Super Area,71 Lac,Possession by Sep'24
R430937,3 BHK,1413 sq.ft,Super Area,71.4 Lac,Possession by Sep'24
R430937,3 BHK,1435 sq.ft,Super Area,72.5 Lac,Possession by Sep'24
