XID,Project Name,City,Magicbricks.com Link
R416455,Cordial Achutham,Trivandrum,https://www.magicbricks.com/project-cordial-achutham-2bhk-for-sale-in-trivandrum-pppfs
R416470,Ranjekar Dhanasampada,Pune Central,Not Found
R416658,Prarthana Uma Exotica,Ranchi,https://www.magicbricks.com/4-bhk-flats-in-bariatu-road-ranchi-for-sale-pppfs
R416689,Sorrento Rosette,Vadodara,https://www.magicbricks.com/project-avkar-sorrento-rosette-3bhk-for-sale-in-vadodara-pppfs
R416821,Skyline Elevate,Mohali,https://www.magicbricks.com/project-skyline-elevate-3bhk-for-sale-in-chandigarh-pppfs
R416824,Narayan Green Vistas,Vadodara,https://www.magicbricks.com/narayan-green-vistas-sama-savli-road-vadodara-pdpid-4d4235343137343133
R416927,Tulsi Paradise,Ahmedabad North,https://www.magicbricks.com/tulsi-paradise-motera-ahmedabad-pdpid-4d4235343230323435
R416951,Roongta Florenza,Nashik,https://www.magicbricks.com/roongta-florenza-apartment-govind-nagar-nashik-pdpid-4d4235343137353031
R417007,Visvas Aparna,Madurai,https://www.magicbricks.com/3-bhk-flats-in-bypass-road-madurai-for-sale-pppfs
R417015,La Montana by TATA Value Homes,Pune West,https://www.magicbricks.com/tata-la-montana-talegaon-dabhade-pune-pdpid-4d4235303032323136
R417061,Ssd Peace Residency,Nagpur,https://www.magicbricks.com/raahjesh-ssd-peace-residency-dabha-nagpur-pdpid-4d4235343234343537
R417112,Jambrung Valley,Karjat,https://www.magicbricks.com/property-for-sale-in-karjat-beyond-thane-pppfs
R417156,Urban Front,Pune North,https://www.magicbricks.com/one-north-magarpatta-city-pune-pdpid-4d4235303035353934
R417187,Akshar Amar Mansion,Central Mumbai,https://www.magicbricks.com/akshar-amar-mansion-govandi-east-mumbai-pdpid-4d4235313336303635
R417246,Shubh Mahadev Tower,Udaipur,https://www.magicbricks.com/mahadev-tower-titardi-udaipur-pdpid-4d4235343139373031
R417345,Shalimar Sky Garden,Lucknow,https://www.magicbricks.com/project-supreme-shalimar-sky-garden-for-sale-in-lucknow-pppfs
R417410,Aashirwad Vrindavan,Kota,https://www.magicbricks.com/aashirwad-gokul-mbs-road-kota-pdpid-4d4235323235313533
R417425,Rachana Purva,Nagpur,https://www.magicbricks.com/rachana-purva-friends-colony-nagpur-pdpid-4d4235343137363735
R417437,Brindavanam,Coimbatore,https://www.magicbricks.com/project-plots-akshaya-brindavanam-for-sale-in-chennai-pppfs
R417446,Maharshee Nakshatra Apartment,Nagpur,https://www.magicbricks.com/maharshee-nakshatra-apartment-manish-nagar-nagpur-pdpid-4d4235343137373731
R417467,Sattvam,Surat,https://www.magicbricks.com/project-sattvam-for-sale-in-surat-pppfs
R417500,Sia Prospera,Hyderabad,https://www.magicbricks.com/sia-prospera-madinaguda-hyderabad-pdpid-4d4235343234333431
R417507,Atharva Nagari 8,Nagpur,https://www.magicbricks.com/atharva-nagari-8-pipla-nagpur-pdpid-4d4235343137363935
R417583,Fortune Prestige,Vadodara,https://www.magicbricks.com/fortune-prestige-manjalpur-vadodara-pdpid-4d4235343139313239
R417602,Akshar Prime,Vadodara,https://www.magicbricks.com/akshar-prime-mavdi-rajkot-pdpid-4d4235333933343935
R417618,Mohtisham Lucent,Mangalore,https://www.magicbricks.com/mohtisham-lucent-kottara-chowk-mangalore-pdpid-4d4235343234333539
R417625,Zuari Garden City Plots,Mysore,https://www.magicbricks.com/zuari-garden-city-krs-road-mysore-pdpid-4d4235303730333732
R417658,Shubham Aditya Villa,Jaipur,https://www.magicbricks.com/aditya-villa-jagatpura-jaipur-pdpid-4d4235343231373635
R417734,Sukras Magizham,Coimbatore,https://www.magicbricks.com/3-bhk-flats-in-saibaba-colony-coimbatore-for-sale-pppfs
R417989,Shreeji Elevate,Nashik,https://www.magicbricks.com/shreeji-elevate-indira-nagar-nashik-pdpid-4d4235343233363739
R418104,Veer Swastik Hills,Surat,https://www.magicbricks.com/project-veer-swastik-hills-for-sale-in-surat-pppfs
R418223,Star Heritage,Coimbatore,https://www.magicbricks.com/star-heritage-podanur-shetty-palayam-coimbatore-pdpid-4d4235343139303831
R418241,Shikhar Parwati Park,Indore,https://www.magicbricks.com/riddhi-siddhi-parwati-park-magarkheda-indore-pdpid-4d4235343233383435
R418271,The Line,Hyderabad,https://www.magicbricks.com/
R418307,Nucleus,Kolkata East,https://www.magicbricks.com/nitin-the-nucleus-new-town-kolkata-pdpid-4d4235333238343737
R418325,Nakshatra Green,Lucknow,https://www.magicbricks.com/nakshatra-green-bijnor-road-lucknow-pdpid-4d4235343138313237
R418337,Shaligram Rudraksh Kingston,Bhopal,https://www.magicbricks.com/project-shaligram-rudraksh-kingston-phase-i-for-sale-in-bhopal-pppfs
R418367,Sahasra by J group,Hyderabad,https://www.magicbricks.com/sahasra-nawabpet-hyderabad-pdpid-4d4235343233323339
R418507,R K Highstreet,Rajkot,https://www.magicbricks.com/project-land-high-street-for-rent-in-rajkot-pppfr
R418569,Aadinath Sagar Heights,Thane Outskirts,https://www.magicbricks.com/rajmudra-rajlaxmi-heights-cooperative-housing-society-limited-borivali-mumbai-pdpid-4d4235333531393139
R418577,Superior Exotica,Navi Mumbai,https://www.magicbricks.com/superior-exotica-airoli-navi-mumbai-pdpid-4d4235343234393935
R418589,ESS Saha Elite 2,Mysore,https://www.magicbricks.com/saha-elite-phase-2-k-hemmanahalli-mysore-pdpid-4d4235343233363335
R418592,Saha Fortune,Mysore,https://www.magicbricks.com/saha-fortune-belavadi-mysore-pdpid-4d4235343233363437
R418691,Sigma Residency,Panchkula,https://www.magicbricks.com/project-sigma-residency-1bhk-for-rent-in-panchkula-pppfr
R418702,Gurudeep Apartment,Nashik,https://www.magicbricks.com/adimaa-boat-club-road-pune-pdpid-4d4235303137353033
R418866,Hill Crest Oaks,Western Mumbai,https://www.magicbricks.com/project-crest-oaks-2bhk-for-sale-in-mumbai-pppfs
R418902,TM Chintamani Residency,Bhubaneswar,https://www.magicbricks.com/tm-chintamani-residency-satyabhampur-bhubaneswar-pdpid-4d4235343234333433
R418941,GPS Meena Aurum phase 3,Kolkata East,https://www.magicbricks.com/astdurga-meena-aurum-phase-3-gouranganagar-kolkata-pdpid-4d4235343235323535
R419179,Venkatesh Palolem Pearl,South Goa,https://www.magicbricks.com/independent-house-for-sale-in-canconna-goa-pppfs
R419462,Laxmi Fresh Living,Bhubaneswar,https://www.magicbricks.com/laxmi-fresh-living-phulnakhara-bhubaneswar-pdpid-4d4235343138303335
R419479,Kanaklaxmi Leela Janak Apartment,Nashik,Not Found
R419486,Eeshanya Aadhya,Coimbatore,https://www.magicbricks.com/newyork-nagaram-saravanampatti-coimbatore-pdpid-4d4235313530303939
R419491,SG European Village and Resorts,Nainital,Not Found
R419714,Skandha Upresidence,Thiruvallur,https://www.magicbricks.com/swathi-residence-ikkadu-thiruvallur-pdpid-4d4235343230383333
R419735,Florenza By Devashri,North Goa,Not Found
R419768,Shantam Nest,Vadodara,https://www.magicbricks.com/shantam-tarsali-vadodara-pdpid-4d4235313233363437
R419772,Veera Eminence,North Goa,https://www.magicbricks.com/veera-vaddo-saligao-goa-pdpid-4d4235313233333339
R419816,Rajshree Regalia,Ahmedabad North,https://www.magicbricks.com/rajshree-regalia-gota-ahmedabad-pdpid-4d4235343137383931
R419968,Gurukrupa Alaknanda,Western Mumbai,https://www.magicbricks.com/project-gurukrupa-alaknanda-3bhk-for-sale-in-mumbai-pppfs
R420000,Ashiana Nitara,Jaipur,https://www.magicbricks.com/ashiana-nitara-bhankrota-jaipur-pdpid-4d4235343138393331
R420047,Devaloke Sonarcity,Kolkata South,https://www.magicbricks.com/project-devaloke-sonar-city-for-sale-in-kolkata-pppfs
R420085,Inclts Orchhid,Guwahati,https://www.magicbricks.com/project-tulsa-revanta-for-sale-in-guwahati-pppfs
R420162,Aastha The Watermark,Jamshedpur,https://www.magicbricks.com/kamini-kaushal-the-watermark-adityapur-jamshedpur-pdpid-4d4235343232303435
R420231,Pearl The Central Park,Ranchi,https://www.magicbricks.com/pearl-orchid-argora-ranchi-pdpid-4d4235313237313037
R420288,Suvik Aspire,Nasik,Not Found
R420320,VR Vivanta,Vadodara,https://www.magicbricks.com/blog/spencer-plaza/130021.html
R420338,Capital Royal Casa,Dehradun,https://www.magicbricks.com/project-doon-capital-royal-casa-for-sale-in-dehradun-pppfs
R420353,Shree Vishnudhara Essence,Ahmedabad West,https://www.magicbricks.com/project-shree-vishnudhara-essence-3bhk-for-sale-in-ahmedabad-pppfs
R420359,The Avenue Milestone,Nasik,https://www.magicbricks.com/ganesh-milestone-jail-road-nashik-pdpid-4d4235323632333331
R420375,Sri Sai Residency,Lucknow,https://www.magicbricks.com/sai-residency-faizabad-road-lucknow-pdpid-4d4235303330323630
R420379,Golden Glory 101,Nagpur,https://www.magicbricks.com/kanchan-ganga-hingna-nagpur-pdpid-4d4235303738313534
R420399,Trinity Bless Residency,Beyond Mira Road,https://www.magicbricks.com/Palava-City-in-Beyond-Thane-Overview
R420412,Palm Paradise,Vadodara,https://www.magicbricks.com/project-gajanand-palm-paradise-for-sale-in-vadodara-pppfs
R420447,Shalimar Altius,Mangalore,https://www.magicbricks.com/shriram-suvilas-palms-myadarahalli-bangalore-pdpid-4d4235313031393133
R420495,Ayushi Shivmalti Vihar Ayushi Dhara,Jabalpur,https://www.magicbricks.com/4-bhk-independent-house-for-sale-in-jabalpur-price-60-lakhs-to-70-lakhs-pppfs
R420532,Parth Enclave,Jaipur,https://www.magicbricks.com/guman-group-guman-parth-city-parth-nagar-jaipur-pdpid-4d4235323935353937
R420548,Fortune Imperia 2,Vadodara,https://www.magicbricks.com/project-fortune-imperia-ii-4bhk-for-sale-in-vadodara-pppfs
R420565,Silver Park,Jabalpur,https://www.magicbricks.com/project-plots-silver-park-for-sale-in-indore-pppfs
R420567,Kingmaker Universe,Indore,Not Found
R420678,Urban Sereno,Bhubaneswar,https://www.magicbricks.com/urban-sereno-gothapatna-bhubaneswar-pdpid-4d4235343138353735
R420711,Adross Radharani Housing Complex,Kolkata North,https://www.magicbricks.com/adross-radharani-housing-complex-madhyam-gram-kolkata-pdpid-4d4235343138323831
R420746,Evos Alchemy,Bhubaneswar,https://www.magicbricks.com/evos-alchemy-patia-bhubaneswar-pdpid-4d4235343139323337
R420796,Amardeep Harmony,Vadodara,https://www.magicbricks.com/project-siddheshwar-harmony-for-sale-in-vadodara-pppfs
R421333,Sankars Akilandeswari,Chennai South,https://www.magicbricks.com/4-bhk-independent-house-for-sale-in-velachery-chennai-pppfs
R421347,BCM Panache,Indore,https://www.magicbricks.com/project-plots-bcm-park-for-sale-in-indore-pppfs
R421515,SRV Amulyam,Mohali,https://www.magicbricks.com/residential-plots-land-for-sale-in-kurali-mohali-pppfs
R421539,Motwani Anantara,Bhubaneswar,https://www.magicbricks.com/anantara-jharapada-bhubaneswar-pdpid-4d4235343139333831
R421649,Green City Extension,Bhopal,https://www.magicbricks.com/project-krishna-green-city-extension-3bhk-for-sale-in-bhopal-pppfs
R421650,Tirupati Homes by RCL Buildcon,Bhopal,Not Found
R421654,Buildwell Eminence,Indore,https://www.magicbricks.com/project-dream-lake-view-city-nx-for-sale-in-indore-pppfs
R421825,Shanoor Embassy Square,Trivandrum,https://www.magicbricks.com/embassy-square-sreekaryam-trivandrum-pdpid-4d4235343234313937
R422102,Chetanya Grandeur Heights,Bhopal,https://www.magicbricks.com/unitech-fresco-rajarhat-kolkata-pdpid-4d4235303233313037
R422122,Shubhams Horizon Park,Kota,https://www.magicbricks.com/cosmos-gachibowli-hyderabad-pdpid-4d4235313731393339
R422151,Evolvus By Majestique,Pune East,https://www.magicbricks.com/project-majestique-evolvus-4bhk-for-sale-in-pune-pppfs
R422247,Winsome Icon,Patna,https://www.magicbricks.com/winsome-icon-danapur-patna-pdpid-4d4235343232373037
R422307,Aakar Park,Nagpur,https://www.magicbricks.com/aakar-park-besa-nagpur-pdpid-4d4235343139303335
R422312,Madhav Oeuvre Iconic,Ahmedabad West,https://www.magicbricks.com/project-oeuvre-iconic-4bhk-for-sale-in-ahmedabad-pppfs
R422382,Swastika Empire,Vadodara,https://www.magicbricks.com/trinetra-by-courtyard-bhayli-vadodara-pdpid-4d4235343239313035
R422389,PVR Vani Vihar,Visakhapatnam,https://www.magicbricks.com/flora-delight-madhurwada-visakhapatnam-pdpid-4d4235303933343839
R422450,Ashiana ONE44,Jaipur,https://www.magicbricks.com/one44-murlipura-jaipur-pdpid-4d4235343232353135
R422695,Vishwa The Butterfly,Pune North,https://www.magicbricks.com/pg-in-hinjewadi-rajiv-gandhi-infotech-park-pune-pppfr
R422802,Aarna Anantam,Vadodara,https://www.magicbricks.com/sequence-samanvay-anantam-akota-vadodara-pdpid-4d4235343137313531
R422988,VR Hillcrest,Vadodara,https://www.magicbricks.com/Pacifica-Companies-buid-4d423530323739
R423203,SWC Skylight,Vadodara,https://www.magicbricks.com/swc-hub-bhayli-vadodara-pdpid-4d4235313136393037
R423312,Kothari Aarambh Elite,Nashik,https://www.magicbricks.com/aarambh-elite-gangapur-road-nashik-pdpid-4d4235343139303537
R423386,Chitrapatjanak Dadasaheb Phalke Township Phase 1A,Raigad,Not Found
R423457,Shyama Icon,Vadodara,https://www.magicbricks.com/shyama-icon-sevasi-vadodara-pdpid-4d4235343139333937
R423459,Madhuvan The Rise,Vadodara,https://www.magicbricks.com/madhuvan-the-status-harni-vadodara-pdpid-4d4235323136343935
R423539,Ambuja Utalika Luxury Panchami,Kolkata South,https://www.magicbricks.com/project-ambuja-utalika-the-condoville-for-sale-in-kolkata-pppfs
R423543,Majestic Sky Bungalow,Nagpur,https://www.magicbricks.com/sky-homes-manakpura-nagpur-pdpid-4d4235323530313431
R423584,Nanis Vedant Aquamarine,Nagpur,https://www.magicbricks.com/vedant-aquamarine-sone-gaon-nagpur-pdpid-4d4235343139393733
R423636,Vandematram Sky 100,Ahmedabad West,https://www.magicbricks.com/project-sky-100-for-sale-in-ahmedabad-pppfs
R423722,Sahu City Phase 2,Lucknow,https://www.magicbricks.com/sahu-city-phase-2-sultanpur-road-lucknow-pdpid-4d4235343139333933
R423844,AA Kurinji,Chennai South,https://www.magicbricks.com/flats-in-perungudi-chennai-for-sale-price-50-lakhs-to-60-lakhs-pppfs
R424017,Protech Dharapur Phase 3,Guwahati,https://www.magicbricks.com/protech-dharapur-phase-3-dharapur-guwahati-pdpid-4d4235333236313231
R424094,Dragon Age Nottingham Homz,Lucknow,https://www.magicbricks.com/nottingham-homz-kishan-path-lucknow-pdpid-4d4235343139333439
R424127,Kirtisagar Mauli Town 21,Nagpur,https://www.magicbricks.com/mbutility/builders-in-Nagpur?page=6
R424349,Tannys Skanda Homes,Coimbatore,https://www.magicbricks.com/tannys-skanda-homes-saravanampatti-coimbatore-pdpid-4d4235313638373137
R424731,Reliance Elysium,Hyderabad,https://www.magicbricks.com/elysium-kothur-hyderabad-pdpid-4d4235313238343835
R424911,Shyaswa Sarovar,Ahmedabad West,https://www.magicbricks.com/project-shyaswa-sarovar-4bhk-for-sale-in-ahmedabad-pppfs
R424990,Eco City Hills,Panchkula,https://www.magicbricks.com/project-idyllic-panchkula-eco-city-for-sale-in-panchkula-pppfs
R425184,Munisuvrat Shankeshwar Sparsh,Pune North,https://www.magicbricks.com/shankeshwar-sparsh-moshi-pune-pdpid-4d4235343232333535
R425422,Alekhya Grand,Vijayawada,https://www.magicbricks.com/alekhya-adithya-enclave-sadashivpet-hyderabad-pdpid-4d4235343137323531
R425801,Advait,Nashik,https://www.magicbricks.com/advait-vaishnavi-apartment-sane-guruji-nagar-nashik-pdpid-4d4235323638393231
R425871,Renaissance The Baya Sunrise,Mumbai South,https://www.magicbricks.com/the-baya-sunrise-dadar-east-mumbai-pdpid-4d4235343233373635
R425978,The One,Gandhinagar,https://www.magicbricks.com/property-for-sale-in-gift-city-gandhinagar-pppfs
R426578,RD A M Pinnacle,Patna,https://www.magicbricks.com/sai-gold-nikol-ahmedabad-pdpid-4d4235333136323837
R427124,Harvi Helenium,Ahmedabad West,https://www.magicbricks.com/3-bhk-flats-in-south-bopal-ahmedabad-for-sale-pppfs/page-4
R427156,My Home Akurdi,Pune West,https://www.magicbricks.com/my-home-akurdi-akurdi-pune-pdpid-4d4235343231313431
R418975,V K Aurora,Visakhapatnam,https://www.magicbricks.com/v-k-aurora-madhurwada-visakhapatnam-pdpid-4d4235343234333031
R419091,Eldeco Amaya,Sonipat,https://www.magicbricks.com/eldeco-amaya-sector-33-sonipat-pdpid-4d4235343138363735
R419209,Nyati Esteban 2,Pune South,https://www.magicbricks.com/project-nyati-esteban-ii-for-sale-in-pune-pppfs
R419253,Aashray Eminent,Vadodara,https://www.magicbricks.com/aashray-eminent-vasna-bhayli-main-road-vadodara-pdpid-4d4235343139303735
R419326,Mighty Hills,Rajahmundry,https://www.magicbricks.com/residential-plots-land-for-sale-in-rajahmundry-pppfs
R420826,Iskcon Residency,Thane Outskirts,https://www.magicbricks.com/uday-hill-top-residency-ravet-pune-pdpid-4d4235303032313134
R420947,Haware My First Home,Navi Mumbai,https://www.magicbricks.com/haware-my-first-home-shilphata-shilphata-thane-pdpid-4d4235343232383431
R420991,Sree City Kubera,Vijayawada,https://www.magicbricks.com/kubera-sree-alagar-avenue-kinathukadavu-coimbatore-pdpid-4d4235343238353931
R421185,Raghuvir Spelito,Surat,https://www.magicbricks.com/raghuvir-spelito-vesu-surat-pdpid-4d4235343139343235
R421218,Bhavyaa Green Grandeur,Jaipur,https://www.magicbricks.com/bhavyaa-green-grandeur-jagatpura-jaipur-pdpid-4d4235343139373033
R421404,SG Vista,Ghaziabad,https://www.magicbricks.com/sg-vista-raj-nagar-extension-ghaziabad-pdpid-4d4235343138353033
R421436,Shivay Splendora,Vadodara,https://www.magicbricks.com/saakar-splendora-vemali-vadodara-pdpid-4d4235323635373839
R421461,Vanshdeep Vision 204,Jaipur,https://www.magicbricks.com/vanshdeep-vision-204-jagatpura-jaipur-pdpid-4d4235343138363537
R421468,Eldeco Trinity,Lucknow,https://www.magicbricks.com/eldeco-trinity-gomtinagar-extension-lucknow-pdpid-4d4235343139353033
R421475,Amore Breeze Heights,Navi Mumbai,https://www.magicbricks.com/amore-edge-khar-west-mumbai-pdpid-4d4235313531363531
R421503,Gurukrupa Sharanam,Western Mumbai,https://www.magicbricks.com/gurukrupa-sharanam-dahisar-east-mumbai-pdpid-4d4235343230383431
R421709,Vajra Aavaas Sahita,Hyderabad,https://www.magicbricks.com/vajra-aavaas-sahita-gagillapur-hyderabad-pdpid-4d4235343138383939
R421811,Srijan Heights,Jamshedpur,https://www.magicbricks.com/srijan-heights-dobo-jamshedpur-pdpid-4d4235343231303133
R422308,RR Oak Tree,Coimbatore,https://www.magicbricks.com/rr-prince-r-s-puram-coimbatore-pdpid-4d4235313639383833
R422569,Jains Central Park East,Hyderabad,https://www.magicbricks.com/jains-central-park-east-narapally-hyderabad-pdpid-4d4235343139343431
R422585,Ujwal Royal Residency,Hubli,https://www.magicbricks.com/Narhe-in-Pune-Overview
R422772,Nabhraj Kalpataru,Aurangabad,Not Found
R422787,Urban Tree Sunstone Gardens,Thiruvallur,https://www.magicbricks.com/urban-sunstone-gardens-avadi-chennai-pdpid-4d4235343233323831
R422994,Krishna Darshan Niwas,Vadodara,https://www.magicbricks.com/krishna-darshan-villa-waghodia-road-vadodara-pdpid-4d4235303937323831
R423230,Shalimar One World Pinnacle,Lucknow,https://www.magicbricks.com/project-shalimar-one-world-for-sale-in-lucknow-pppfs
R423240,PRS Windy Woods,Trivandrum,https://www.magicbricks.com/flats-in-trivandrum-for-sale-price-5-lakhs-to-15-lakhs-pppfs
R423561,Sigma Jade,Western Mumbai,https://www.magicbricks.com/project-sigma-jade-2bhk-for-sale-in-mumbai-pppfs
R423634,Shruti Apartment,Ahmedabad West,https://www.magicbricks.com/shree-ami-shruti-apartments-memnagar-ahmedabad-pdpid-4d4235333138363137
R423644,The Grasslands,Gandhinagar,https://www.magicbricks.com/the-grasslands-kudasan-gandhinagar-pdpid-4d4235343230383139
R423675,NM Pride,Indore,https://www.magicbricks.com/project-plots-nm-pride-for-sale-in-indore-pppfs
R423799,Gada Elina,Pune East,https://www.magicbricks.com/project-elina-lite-for-sale-in-pune-pppfs
R423858,Presidential Park,Pune West,https://www.magicbricks.com/presidential-tower-ghatkopar-west-mumbai-pdpid-4d4235303031353436
R424144,Rudra Avenue,Thane Outskirts,https://www.magicbricks.com/rudra-odc-1-goregaon-west-mumbai-pdpid-4d4235333334373333
R424266,Elite Vivanta,Navi Mumbai,https://www.magicbricks.com/vivanta-elite-vasna-road-vadodara-pdpid-4d4235313236373039
R424389,Sun Skyview,Ahmedabad West,https://www.magicbricks.com/project-sun-skyview-for-sale-in-ahmedabad-pppfs
R424471,RR Amman Nagar,Coimbatore,https://www.magicbricks.com/residential-plots-land-for-sale-in-ellappalayam-coimbatore-pppfs
R424564,Atithi Prime,Ahmedabad East,https://www.magicbricks.com/project-atithi-elegance-for-sale-in-ahmedabad-pppfs
R424578,The Wave Castle by BuildOwn,Kochi,Not Found
R424595,TB Sankalp Grande,Indore,https://www.magicbricks.com/property-for-sale-rent-in-Indore/residential-real-estate-Indore
R424615,AKR Garden City 2,Visakhapatnam,https://www.magicbricks.com/chitra-vilasa-garden-city-boyapalem-visakhapatnam-pdpid-4d4235343131383831
R424721,Kiwale Navyam,Pune West,https://www.magicbricks.com/navyam-ravet-pune-pdpid-4d4235343231323031
R424734,Meher Ganga,Nagpur,https://www.magicbricks.com/meher-ganga-badil-kheda-nagpur-pdpid-4d4235343233303533
R425079,Gajanana Park Street,Vadodara,https://www.magicbricks.com/gajanana-kumetha-vadodara-pdpid-4d4235303834363434
R425108,Cornerstone Haven,Margao,https://www.magicbricks.com/project-cornerstone-haven-for-sale-in-goa-pppfs
R425149,Panchnai Aura,Siliguri,https://www.magicbricks.com/project-panchnai-gokuldham-for-sale-in-siliguri-pppfs
R425378,Alora,Jaipur,https://www.magicbricks.com/kohinoor-alora-nirman-nagar-jaipur-pdpid-4d4235343231333633
R425718,Rachana Ekaa 2,Nagpur,https://www.magicbricks.com/rachana-ekaa-2-chinch-bhawan-nagpur-pdpid-4d4235343230383837
R425745,Vishal Eastern Front,Pune East,https://www.magicbricks.com/eastern-front-mundhwa-pune-pdpid-4d4235343234353733
R425775,Kripa Elysium,Central Mumbai,https://www.magicbricks.com/elysium-tilak-nagar-chembur-mumbai-pdpid-4d4235343230303431
R425957,Kings County,Pune West,https://www.magicbricks.com/kings-county-wakad-pune-pdpid-4d4235343232333835
R426003,Kesineni Northscape,Hyderabad,https://www.magicbricks.com/kesineni-northscape-dundigal-hyderabad-pdpid-4d4235343233393739
R426054,Kalasagar Skyline,Ahmedabad East,https://www.magicbricks.com/flats-near-kalasagar-shopping-hub-ghatlodiya-ahmedabad-pppfs
R426081,Agrawal Sage Sun Villas,Bhopal,https://www.magicbricks.com/sage-sun-villas-phase-i-katara-hills-bhopal-pdpid-4d4235343231393033
R426093,Sharanya Kadamb,Ahmedabad West,https://www.magicbricks.com/sharanya-skyvue-thaltej-ahmedabad-pdpid-4d4235313839393835
R426144,Sri Lakshmi Garden,Coimbatore,https://www.magicbricks.com/lakshmi-garden-saravanampatti-coimbatore-pdpid-4d4235313939393833
R426249,Jewel by Namishree,Hyderabad,https://www.magicbricks.com/mahalaxmi-jewel-old-bowenpally-hyderabad-pdpid-4d4235323736363537
R426299,Antariksh Alpha,Central Mumbai,https://www.magicbricks.com/project-antariksh-alpha-3bhk-for-sale-in-mumbai-pppfs
R426316,Dani Sky,Navi Mumbai,https://www.magicbricks.com/dani-sky-pushpak-nagar-navi-mumbai-pdpid-4d4235343233383235
R426470,Samarthya Excellence,Surat,https://www.magicbricks.com/project-samarthya-heights-for-sale-in-surat-pppfs
R426520,Conscient Parq,Gurgaon,https://www.magicbricks.com/parq-sector-80-gurgaon-pdpid-4d4235343230373839
R426545,Parth Sunrise,Jaipur,https://www.magicbricks.com/parth-sunrise-jagatpura-jaipur-pdpid-4d4235343238313933
R426549,Satyam Utopia,Jaipur,https://www.magicbricks.com/satyam-utopia-sirsi-road-jaipur-pdpid-4d4235343231333437
R426655,Pardos Okas Enclave,Dharuhera,Not Found
R426694,Grihpati Vistar,Lucknow,Not Found
R426757,Swamini Heights,Navi Mumbai,https://www.magicbricks.com/swami-narayan-heights-karanjade-navi-mumbai-pdpid-4d4235303731373532
R426788,Sage Bungalow,Bhopal,https://www.magicbricks.com/project-plots-sage-bungalow-by-sage-realty-for-sale-in-bhopal-pppfs
R426815,Pavitra Luxury Residences,Mohali,https://www.magicbricks.com/pavitra-luxury-residencies-nabha-zirakpur-pdpid-4d4235343233353031
R426818,The Grand Sky,Mohali,https://www.magicbricks.com/jlpl-sky-gardens-sector-66-mohali-pdpid-4d4235313135333837
R426894,Shantam Luxuria,Vadodara,https://www.magicbricks.com/shantam-residency-gotri-vadodara-pdpid-4d4235333035393735
R426978,The Suman Marvelous,Mohali,https://www.magicbricks.com/the-suman-marvelous-zirakpur-chandigarh-pdpid-4d4235343231303933
R427026,Axis Oaklyn,Bangalore North,https://www.magicbricks.com/axis-oaklyn-yelahanka-bangalore-pdpid-4d4235343233393531
R427054,Anjaneya Crest by Yash Infraventures,Nagpur,Not Found
R427388,Jashn Elevate,Lucknow,https://www.magicbricks.com/jashn-elevate-sushant-golf-city-lucknow-pdpid-4d4235343231323335
R427425,TLR Suvarna City,Hyderabad,https://www.magicbricks.com/suvarna-city-shadnagar-hyderabad-pdpid-4d4235313739343433
R427438,Jalandhar Heights 3,Jalandhar,https://www.magicbricks.com/3-bhk-apartments-for-sale-in-jalandhar-pppfs
R427471,DGS Sheetal Kiara,Western Mumbai,Not Found
R427562,Hill Crest Avenue,Thrissur,https://www.magicbricks.com/skyline-avenue-crest-avenue-road-thrissur-pdpid-4d4235323533393539
R427569,Abhinav,Nashik,https://www.magicbricks.com/abhinav-apartment-bhujbal-area-nashik-pdpid-4d4235313635323433
R427633,Pandit Nandvihar,Pune Central,https://www.magicbricks.com/hi-in/independent-house-for-sale-in-bhola-road-meerut-pppfs
R427706,Srinivasa City,Lucknow,https://www.magicbricks.com/
R427773,Sancture,North Goa,https://www.magicbricks.com/project-socorro-gardens-4bhk-for-sale-in-goa-pppfs
R427795,Sree Balajis Pearl,Visakhapatnam,https://www.magicbricks.com/sree-balaji-arcade-kurmannapalem-visakhapatnam-pdpid-4d4235333333323935
R427825,Trinity Heights,Vadodara,https://www.magicbricks.com/project-everest-trinity-for-rent-in-vadodara-pppfr
R427849,Radhekrishna Vrindavann 1,Udaipur,https://www.magicbricks.com/property-for-sale-rent-in-Vadodara/residential-real-estate-Vadodara
R428035,Onella Sai Kohinoor Grand,Lucknow,https://www.magicbricks.com/onella-sai-kohinoor-sanjay-gandhi-puram-lucknow-pdpid-4d4235313034313237
R428049,Shalimar One World Marbella,Lucknow,https://www.magicbricks.com/project-shalimar-one-world-for-sale-in-lucknow-pppfs
R428214,Runwal Lands End Breeze,Thane,https://www.magicbricks.com/project-runwal-lands-end-2bhk-for-sale-in-thane-pppfs
R428300,Adore The Select Premia,Gurgaon,https://www.magicbricks.com/the-select-premia-sector-77-gurgaon-pdpid-4d4235343231373933
R428329,Nyati Evoque,Pune East,https://www.magicbricks.com/nyati-evoque-wadgaon-sheri-pune-pdpid-4d4235343235373539
R428348,Shri Krishna Anandam,Vrindavan,https://www.magicbricks.com/shri-krishna-anandam-vrindavan-road-mathura-pdpid-4d4235343230313035
R428385,Himaja Elite Brundavan,Vijayawada,https://www.magicbricks.com/himaja-elite-brundavan-gannavaram-vijayawada-pdpid-4d4235343232363039
