XID,Unit Type,Unit Size,Area Type,Price,Possession Date
R16794,2 BHK,1430 sq.ft,Super Area,1.10 Cr,Possession by Aug'24
R376661,3 BHK,1480 sq.ft,Super Area,3.90 Cr,Possession by Jul'25
R376661,2 BHK,1185 sq.ft,Super Area,2.65 Cr,Possession by Jul'25
R376661,2 BHK,1200 sq.ft,Super Area,2.72 Cr,Possession by Jul'25
R1041,3 BHK,1185 sq.ft,Super Area,83 Lac,Possession by Dec'18
R1041,3 BHK,1400 sq.ft,Super Area,85 Lac,Possession by Dec'18
R1041,3 BHK,1600 sq.ft,Super Area,1 Cr,Possession by Dec'18
R1041,3 BHK,1700 sq.ft,Super Area,1.20 Cr,Possession by Dec'18
R1041,2 BHK,990 sq.ft,Super Area,64 Lac,Possession by Dec'18
R1041,4 BHK,2070 sq.ft,Super Area,1.44 Cr,Possession by Dec'18
R29854,3 BHK,1600 sq.ft,Super Area,2.45 Cr,Possession Not Available
R29854,3 BHK,1700 sq.ft,Super Area,2.45 Cr,Possession Not Available
R29854,3 BHK,1750 sq.ft,Super Area,2.45 Cr,Possession Not Available
R29854,3 BHK,1800 sq.ft,Super Area,2.72 Cr,Possession Not Available
R29854,3 BHK,1850 sq.ft,Super Area,2.42 Cr,Possession Not Available
R251,3 BHK,1730 sq.ft,Super Area,85 Lac,Possession by Feb'16
R251,2 BHK,1095 sq.ft,Super Area,54.9 Lac,Possession by Feb'16
R251,2 BHK,1099 sq.ft,Super Area,55.1 Lac,Possession by Feb'16
R251,2 BHK,1103 sq.ft,Super Area,55.3 Lac,Possession by Feb'16
R271843,4 BHK villa,2365 sq.ft,Super Area,2.85 Cr,Possession by Jun'23
R271843,4 BHK villa,2835 sq.ft,Super Area,5.93 Cr,Possession by Jun'23
R271843,4 BHK villa,3540 sq.ft,Super Area,4.80 Cr,Possession by Jun'23
R271843,4 BHK villa,4248 sq.ft,Super Area,6 Cr,Possession by Jun'23
R271843,4 BHK villa,5190 sq.ft,Super Area,8 Cr,Possession by Jun'23
R16108,3 BHK,2020 sq.ft,Super Area,2.15 Cr,Possession by May'10
R16108,2 BHK,1360 sq.ft,Super Area,1.35 Cr,Possession by May'10
R16108,2 BHK,1400 sq.ft,Super Area,1.54 Cr,Possession by May'10
R264339,3 BHK,1131 sq.ft,Super Area,83.8 Lac,Possession by Dec'19
R264339,3 BHK,1310 sq.ft,Super Area,97 Lac,Possession by Dec'19
R264339,3 BHK,1905 sq.ft,Super Area,1.41 Cr,Possession by Dec'19
R264339,2 BHK,878 sq.ft,Super Area,65 Lac,Possession by Dec'19
R264339,4 BHK,2188 sq.ft,Super Area,1.62 Cr,Possession by Dec'19
R264339,1 BHK,595 sq.ft,Super Area,44.1 Lac,Possession by Dec'19
R264339,1 BHK,764 sq.ft,Super Area,56.6 Lac,Possession by Dec'19
R32146,3 BHK,1610 sq.ft,Super Area,1.18 Cr,Possession by Jul'19
R32146,3 BHK,1640 sq.ft,Super Area,1.21 Cr,Possession by Jul'19
R32146,2 BHK,1075 sq.ft,Super Area,79.4 Lac,Possession by Jul'19
R32146,2 BHK,1375 sq.ft,Super Area,1.01 Cr,Possession by Jul'19
R32146,4 BHK,1895 sq.ft,Super Area,1.39 Cr,Possession by Jul'19
R12286,3 BHK,1555 sq.ft,Super Area,1.60 Cr,Possession by Dec'22
R12286,3 BHK,2062 sq.ft,Super Area,2.50 Cr,Possession by Dec'22
R12286,2 BHK,1555 sq.ft,Super Area,1.75 Cr,Possession by Dec'22
R12286,4 BHK,3795 sq.ft,Super Area,4.75 Cr,Possession by Dec'22
R30148,3 BHK,1774 sq.ft,Super Area,3.50 Cr,Possession by Jul'10
R30148,3 BHK,1800 sq.ft,Super Area,3.27 Cr,Possession by Jul'10
R30148,4 BHK,3427 sq.ft,Super Area,5.90 Cr,Possession by Jul'10
R407822,2 BHK,756 sq.ft,Super Area,3.44 Cr,Possession by Dec'29
R407822,2 BHK,758 sq.ft,Super Area,3.45 Cr,Possession by Dec'29
R407822,2 BHK,769 sq.ft,Super Area,3.49 Cr,Possession by Dec'29
R407822,2 BHK,781 sq.ft,Super Area,3.55 Cr,Possession by Dec'29
R407822,2 BHK,800 sq.ft,Super Area,3.63 Cr,Possession by Dec'29
R407822,2 BHK,803 sq.ft,Super Area,3.64 Cr,Possession by Dec'29
R407822,1 BHK,557 sq.ft,Super Area,2.53 Cr,Possession by Dec'29
R407822,1 BHK,559 sq.ft,Super Area,2.54 Cr,Possession by Dec'29
R991,3 BHK,1595 sq.ft,Super Area,2.87 Cr,Possession by Jul'15
R991,2 BHK,1050 sq.ft,Super Area,2.20 Cr,Possession by Jul'15
R991,2 BHK,1150 sq.ft,Super Area,2.15 Cr,Possession by Jul'15
R316,3 BHK,1765 sq.ft,Super Area,85 Lac,Possession by Aug'17
R316,3 BHK,1768 sq.ft,Super Area,88 Lac,Possession by Aug'17
R316,3 BHK,1775 sq.ft,Super Area,97 Lac,Possession by Aug'17
R1291,2 BHK,891 sq.ft,Super Area,54 Lac,Possession by Nov'17
R1291,2 BHK,963 sq.ft,Super Area,55.7 Lac,Possession by Nov'17
R1291,1 BHK,595 sq.ft,Super Area,40 Lac,Possession by Nov'17
R1291,1 BHK,693 sq.ft,Super Area,45 Lac,Possession by Nov'17
R399203,3 BHK,1340 sq.ft,Super Area,89.2 Lac,Possession by Feb'27
R399203,3 BHK,1577 sq.ft,Super Area,1.05 Cr,Possession by Feb'27
R399203,3 BHK,1650 sq.ft,Super Area,1.09 Cr,Possession by Feb'27
R399203,3 BHK,1761 sq.ft,Super Area,1.17 Cr,Possession by Feb'27
R399203,3 BHK,1980 sq.ft,Super Area,1.31 Cr,Possession by Feb'27
R399203,3 BHK,2211 sq.ft,Super Area,1.47 Cr,Possession by Feb'27
R399203,3 BHK,2250 sq.ft,Super Area,1.49 Cr,Possession by Feb'27
R399203,2 BHK,1154 sq.ft,Super Area,76.9 Lac,Possession by Feb'27
R399203,2 BHK,1434 sq.ft,Super Area,95.5 Lac,Possession by Feb'27
R399203,2 BHK,1450 sq.ft,Super Area,96.6 Lac,Possession by Feb'27
R27726,2 BHK,1050 sq.ft,Super Area,72 Lac,Possession by Dec'11
R27726,2 BHK,1100 sq.ft,Super Area,95 Lac,Possession by Dec'11
R27726,1 BHK,590 sq.ft,Super Area,40 Lac,Possession by Dec'11
R435444,Residential plot,900 sq.ft,Super Area,53.9 Lac,Possession by Jun'24
R435444,Residential plot,925 sq.ft,Super Area,55.4 Lac,Possession by Jun'24
R435444,Residential plot,950 sq.ft,Super Area,56.9 Lac,Possession by Jun'24
R435444,Residential plot,975 sq.ft,Super Area,58.4 Lac,Possession by Jun'24
R435444,Residential plot,1000 sq.ft,Super Area,59.9 Lac,Possession by Jun'24
R381922,4 BHK,4260 sq.ft,Super Area,3.06 Cr,Possession by Dec'25
R381922,4 BHK,4349 sq.ft,Super Area,3.69 Cr,Possession by Dec'25
R381922,4 BHK,4418 sq.ft,Super Area,3.93 Cr,Possession by Dec'25
R381922,4 BHK,4524 sq.ft,Super Area,3.84 Cr,Possession by Dec'25
R381922,4 BHK,5615 sq.ft,Super Area,5.05 Cr,Possession by Dec'25
R226541,3 BHK,850 sq.ft,Super Area,38 Lac,Possession by Sep'21
R226541,3 BHK,900 sq.ft,Super Area,45 Lac,Possession by Sep'21
R226541,3 BHK,1000 sq.ft,Super Area,55 Lac,Possession by Sep'21
R226541,3 BHK,1100 sq.ft,Super Area,55 Lac,Possession by Sep'21
R226541,2 BHK,550 sq.ft,Super Area,23 Lac,Possession by Sep'21
R226541,2 BHK,600 sq.ft,Super Area,29 Lac,Possession by Sep'21
R226541,2 BHK,650 sq.ft,Super Area,27.5 Lac,Possession by Sep'21
R226541,2 BHK,700 sq.ft,Super Area,29 Lac,Possession by Sep'21
R226541,2 BHK,750 sq.ft,Super Area,34 Lac,Possession by Sep'21
R226541,2 BHK,650 sq.ft,Super Area,31 Lac,Possession by Sep'21
R54102,2 BHK,1081 sq.ft,Super Area,1.05 Cr,Possession by Jul'22
R54102,2 BHK,1282 sq.ft,Super Area,1.05 Cr,Possession by Jul'22
R54102,1 BHK,787 sq.ft,Super Area,66 Lac,Possession by Jul'22
R5546,2 BHK,612 sq.ft,Super Area,28 Lac,Possession by Aug'20
R5546,2 BHK,619 sq.ft,Super Area,22 Lac,Possession by Aug'20
R5546,2 BHK,986 sq.ft,Super Area,40 Lac,Possession by Aug'20
R367050,3 BHK,3843 sq.ft,Super Area,2.49 Cr,Possession by Jul'24
R367050,3 BHK,4279 sq.ft,Super Area,2.78 Cr,Possession by Jul'24
R367050,3 BHK,4518 sq.ft,Super Area,2.93 Cr,Possession by Jul'24
R367050,3 BHK,4667 sq.ft,Super Area,3.03 Cr,Possession by Jul'24
R367050,5 BHK,9254 sq.ft,Super Area,Price Not Available,Possession by Jul'24
R367050,4 BHK,5837 sq.ft,Super Area,3.79 Cr,Possession by Jul'24
R367050,4 BHK,6421 sq.ft,Super Area,4.17 Cr,Possession by Jul'24
R367050,4 BHK,6788 sq.ft,Super Area,4.41 Cr,Possession by Jul'24
R374375,3 BHK,1120 sq.ft,Super Area,4.29 Cr,Possession by Jun'26
R374375,3 BHK,1173 sq.ft,Super Area,4.50 Cr,Possession by Jun'26
R374375,3 BHK,1185 sq.ft,Super Area,4.54 Cr,Possession by Jun'26
R374375,3 BHK,1210 sq.ft,Super Area,4.64 Cr,Possession by Jun'26
R374375,2 BHK,783 sq.ft,Super Area,3 Cr,Possession by Jun'26
R374375,2 BHK,793 sq.ft,Super Area,3.04 Cr,Possession by Jun'26
R374375,4 BHK,1725 sq.ft,Super Area,6.61 Cr,Possession by Jun'26
R374375,4 BHK,1800 sq.ft,Super Area,6.90 Cr,Possession by Jun'26
R124877,3 BHK,4069 sq.ft,Super Area,4.40 Cr,Possession by Aug'20
R124877,2 BHK,1283 sq.ft,Super Area,1.32 Cr,Possession by Aug'20
R124877,2 BHK,1492 sq.ft,Super Area,1.50 Cr,Possession by Aug'20
R124877,4 BHK,2729 sq.ft,Super Area,2.93 Cr,Possession by Aug'20
R124877,4 BHK,2848 sq.ft,Super Area,3.13 Cr,Possession by Aug'20
R124877,4 BHK,4069 sq.ft,Super Area,3.85 Cr,Possession by Aug'20
R304533,3 BHK,1531 sq.ft,Super Area,1.60 Cr,Possession by Oct'23
R304533,3 BHK,1704 sq.ft,Super Area,1.70 Cr,Possession by Oct'23
R304533,2 BHK,1048 sq.ft,Super Area,65 Lac,Possession by Oct'23
R4986,3 BHK,1100 sq.ft,Super Area,5.20 Cr,Possession by Dec'18
R4986,3 BHK,1818 sq.ft,Super Area,5.31 Cr,Possession by Dec'18
R4986,3 BHK,2097 sq.ft,Super Area,7 Cr,Possession by Dec'18
R4986,2 BHK,834 sq.ft,Super Area,3.90 Cr,Possession by Dec'18
R28540,3 BHK,1320 sq.ft,Super Area,45.2 Lac,Possession by Dec'15
R28540,3 BHK,1430 sq.ft,Super Area,38 Lac,Possession by Dec'15
R28540,3 BHK,1640 sq.ft,Super Area,52 Lac,Possession by Dec'15
R28540,2 BHK,1165 sq.ft,Super Area,30 Lac,Possession by Dec'15
R13492,3 BHK,1460 sq.ft,Super Area,2.60 Cr,Possession by May'11
R13492,3 BHK,1461 sq.ft,Super Area,2.70 Cr,Possession by May'11
R13492,3 BHK,1465 sq.ft,Super Area,2.75 Cr,Possession by May'11
R13492,3 BHK,1645 sq.ft,Super Area,3.25 Cr,Possession by May'11
R13492,3 BHK,1655 sq.ft,Super Area,2.90 Cr,Possession by May'11
R33054,1 BHK,450 sq.ft,Super Area,25 Lac,Possession by Dec'19
R33054,1 BHK,520 sq.ft,Super Area,22 Lac,Possession by Dec'19
R33054,1 BHK,620 sq.ft,Super Area,30.5 Lac,Possession by Dec'19
R9364,3 BHK,1500 sq.ft,Super Area,2.60 Cr,Possession by Dec'13
R9364,2 BHK,1090 sq.ft,Super Area,2.10 Cr,Possession by Dec'13
R9364,4 BHK,1990 sq.ft,Super Area,3.50 Cr,Possession by Dec'13
R9364,4 BHK,2000 sq.ft,Super Area,3.50 Cr,Possession by Dec'13
R986,3 BHK,1626 sq.ft,Super Area,2.35 Cr,Possession by May'15
R986,3 BHK,1651 sq.ft,Super Area,2.35 Cr,Possession by May'15
R986,3 BHK,1918 sq.ft,Super Area,3 Cr,Possession by May'15
R27854,3 BHK,1296 sq.ft,Super Area,2.55 Cr,Possession by Feb'11
R27854,2 BHK,999 sq.ft,Super Area,1.95 Cr,Possession by Feb'11
R27854,2 BHK,1044 sq.ft,Super Area,2.15 Cr,Possession by Feb'11
R27854,2 BHK,1197 sq.ft,Super Area,2.32 Cr,Possession by Feb'11
R11872,2 BHK,1115 sq.ft,Super Area,81 Lac,Possession by Jan'16
R11872,2 BHK,1125 sq.ft,Super Area,71 Lac,Possession by Jan'16
R11872,1 BHK,690 sq.ft,Super Area,54.9 Lac,Possession by Jan'16
R11872,1 BHK,695 sq.ft,Super Area,47 Lac,Possession by Jan'16
R11872,1 BHK,850 sq.ft,Super Area,58 Lac,Possession by Jan'16
R270078,3 BHK,1200 sq.ft,Super Area,75 Lac,Possession by Aug'20
R270078,3 BHK,1335 sq.ft,Super Area,72.5 Lac,Possession by Aug'20
R270078,2 BHK,618 sq.ft,Super Area,35 Lac,Possession by Aug'20
R430121,Residential plot,645 sq.ft,Super Area,12.9 Lac,Possession by Jul'24
R430121,Residential plot,753 sq.ft,Super Area,15.1 Lac,Possession by Jul'24
R430121,Residential plot,800 sq.ft,Super Area,16 Lac,Possession by Jul'24
R430121,Residential plot,838 sq.ft,Super Area,16.8 Lac,Possession by Jul'24
R430121,Residential plot,858 sq.ft,Super Area,17.2 Lac,Possession by Jul'24
R430121,Residential plot,869 sq.ft,Super Area,17.4 Lac,Possession by Jul'24
R430121,Residential plot,880 sq.ft,Super Area,17.6 Lac,Possession by Jul'24
R430121,Residential plot,900 sq.ft,Super Area,18 Lac,Possession by Jul'24
R430121,Residential plot,920 sq.ft,Super Area,18.4 Lac,Possession by Jul'24
R430121,Residential plot,953 sq.ft,Super Area,19.1 Lac,Possession by Jul'24
R430121,Residential plot,990 sq.ft,Super Area,19.8 Lac,Possession by Jul'24
R430121,Residential plot,1000 sq.ft,Super Area,20 Lac,Possession by Jul'24
R430121,Residential plot,1019 sq.ft,Super Area,20.4 Lac,Possession by Jul'24
R430121,Residential plot,1022 sq.ft,Super Area,20.4 Lac,Possession by Jul'24
R430121,Residential plot,1028 sq.ft,Super Area,20.6 Lac,Possession by Jul'24
R430121,Residential plot,1040 sq.ft,Super Area,20.8 Lac,Possession by Jul'24
R430121,Residential plot,1068 sq.ft,Super Area,21.4 Lac,Possession by Jul'24
R430121,Residential plot,1085 sq.ft,Super Area,21.7 Lac,Possession by Jul'24
R430121,Residential plot,1188 sq.ft,Super Area,23.8 Lac,Possession by Jul'24
R381367,3 BHK,2350 sq.ft,Super Area,3 Cr,Possession by Dec'28
R381367,3 BHK,2500 sq.ft,Super Area,3.20 Cr,Possession by Dec'28
R381367,3 BHK,3067 sq.ft,Super Area,3.58 Cr,Possession by Dec'28
R381367,4 BHK,2900 sq.ft,Super Area,3.71 Cr,Possession by Dec'28
R381367,4 BHK,3350 sq.ft,Super Area,4.28 Cr,Possession by Dec'28
R381367,4 BHK,4123 sq.ft,Super Area,4.82 Cr,Possession by Dec'28
R204,3 BHK,1625 sq.ft,Super Area,70 Lac,Possession by Sep'13
R204,3 BHK,1775 sq.ft,Super Area,72 Lac,Possession by Sep'13
R204,2 BHK,1000 sq.ft,Super Area,45 Lac,Possession by Sep'13
R10700,3 BHK,1230 sq.ft,Super Area,28 Lac,Possession by Nov'17
R10700,2 BHK,820 sq.ft,Super Area,19 Lac,Possession by Nov'17
R10700,2 BHK,1025 sq.ft,Super Area,24 Lac,Possession by Nov'17
R10700,1 BHK,600 sq.ft,Super Area,14 Lac,Possession by Nov'17
R209289,3 BHK,2700 sq.ft,Super Area,3.01 Cr,Possession Not Available
R209289,4 BHK,2200 sq.ft,Super Area,3 Cr,Possession Not Available
R209289,4 BHK,2700 sq.ft,Super Area,3.50 Cr,Possession Not Available
R209289,4 BHK,2925 sq.ft,Super Area,3.85 Cr,Possession Not Available
R15018,3 BHK,1675 sq.ft,Super Area,1.33 Cr,Possession by Jul'19
R15018,2 BHK,1420 sq.ft,Super Area,1.45 Cr,Possession by Jul'19
R15018,2 BHK,1440 sq.ft,Super Area,1.07 Cr,Possession by Jul'19
R10168,3 BHK,1607 sq.ft,Super Area,4.50 Cr,Possession by Jun'19
R10168,3 BHK,1692 sq.ft,Super Area,5.50 Cr,Possession by Jun'19
R10168,3 BHK,1775 sq.ft,Super Area,5.75 Cr,Possession by Jun'19
R10168,3 BHK,1778 sq.ft,Super Area,4.95 Cr,Possession by Jun'19
R10168,3 BHK,1799 sq.ft,Super Area,5 Cr,Possession by Jun'19
R10168,3 BHK,1815 sq.ft,Super Area,4.87 Cr,Possession by Jun'19
R10168,3 BHK,1897 sq.ft,Super Area,4.60 Cr,Possession by Jun'19
R10168,3 BHK,2120 sq.ft,Super Area,6.38 Cr,Possession by Jun'19
R10168,3 BHK,2126 sq.ft,Super Area,5 Cr,Possession by Jun'19
R10168,3 BHK,2127 sq.ft,Super Area,5.25 Cr,Possession by Jun'19
R10168,2 BHK,1415 sq.ft,Super Area,3.79 Cr,Possession by Jun'19
R10168,4 BHK,1732 sq.ft,Super Area,6.75 Cr,Possession by Jun'19
R10168,4 BHK,2062 sq.ft,Super Area,5.95 Cr,Possession by Jun'19
R10168,4 BHK,2326 sq.ft,Super Area,6.15 Cr,Possession by Jun'19
R10168,4 BHK,2640 sq.ft,Super Area,6.25 Cr,Possession by Jun'19
R1053,3 BHK,1465 sq.ft,Super Area,95.2 Lac,Possession by Aug'23
R1053,3 BHK,1500 sq.ft,Super Area,97.5 Lac,Possession by Aug'23
R1053,3 BHK,1874 sq.ft,Super Area,1.21 Cr,Possession by Aug'23
R1053,3 BHK,1940 sq.ft,Super Area,1.26 Cr,Possession by Aug'23
R1053,3 BHK,2619 sq.ft,Super Area,1.70 Cr,Possession by Aug'23
R1053,2 BHK,1182 sq.ft,Super Area,76.8 Lac,Possession by Aug'23
R1053,2 BHK,1200 sq.ft,Super Area,78 Lac,Possession by Aug'23
R1053,2 BHK,1286 sq.ft,Super Area,83.6 Lac,Possession by Aug'23
R1053,2 BHK,1370 sq.ft,Super Area,89.1 Lac,Possession by Aug'23
R1053,2 BHK,1535 sq.ft,Super Area,99.8 Lac,Possession by Aug'23
R1053,4 BHK,3150 sq.ft,Super Area,2.04 Cr,Possession by Aug'23
R61483,2 BHK,500 sq.ft,Super Area,52.9 Lac,Possession by Dec'16
R61483,2 BHK,591 sq.ft,Super Area,63 Lac,Possession by Dec'16
R61483,1 BHK,380 sq.ft,Super Area,39.2 Lac,Possession by Dec'16
R61483,1 BHK,416 sq.ft,Super Area,41.5 Lac,Possession by Dec'16
R379596,3 BHK,912 sq.ft,Super Area,3.81 Cr,Possession by Dec'24
R379596,3 BHK,1512 sq.ft,Super Area,4.05 Cr,Possession by Dec'24
R379596,2 BHK,831 sq.ft,Super Area,3.44 Cr,Possession by Dec'24
R379596,2 BHK,840 sq.ft,Super Area,3.81 Cr,Possession by Dec'24
R3434,2 BHK,1076 sq.ft,Super Area,83 Lac,Possession by Aug'16
R3434,2 BHK,1095 sq.ft,Super Area,1 Cr,Possession by Aug'16
R3434,2 BHK,1115 sq.ft,Super Area,1 Cr,Possession by Aug'16
R3434,2 BHK,1175 sq.ft,Super Area,1.04 Cr,Possession by Aug'16
R3434,2 BHK,1200 sq.ft,Super Area,98 Lac,Possession by Aug'16
R3434,2 BHK,1205 sq.ft,Super Area,1.10 Cr,Possession by Aug'16
R3434,2 BHK,1213 sq.ft,Super Area,90 Lac,Possession by Aug'16
R437334,3 BHK,2342 sq.ft,Super Area,1.70 Cr,Possession by Nov'29
R437334,4 BHK,2827 sq.ft,Super Area,2.03 Cr,Possession by Nov'29
R437334,4 BHK,2913 sq.ft,Super Area,2.09 Cr,Possession by Nov'29
R2032,3 BHK,1804 sq.ft,Super Area,1.60 Cr,Possession by Dec'16
R2032,3 BHK,1825 sq.ft,Super Area,1.16 Cr,Possession by Dec'16
R2032,3 BHK,1990 sq.ft,Super Area,1.80 Cr,Possession by Dec'16
R2032,2 BHK,1166 sq.ft,Super Area,99 Lac,Possession by Dec'16
R2032,4 BHK,2533 sq.ft,Super Area,2 Cr,Possession by Dec'16
R385301,3 BHK,1865 sq.ft,Super Area,1.96 Cr,Possession by Jun'28
R385301,3 BHK,1870 sq.ft,Super Area,2.11 Cr,Possession by Jun'28
R385301,3 BHK,1900 sq.ft,Super Area,1.99 Cr,Possession by Jun'28
R385301,3 BHK,2000 sq.ft,Super Area,2.09 Cr,Possession by Jun'28
R385301,3 BHK,2150 sq.ft,Super Area,2.25 Cr,Possession by Jun'28
R385301,3 BHK,2400 sq.ft,Super Area,2.35 Cr,Possession by Jun'28
R385301,4 BHK,2402 sq.ft,Super Area,2.71 Cr,Possession by Jun'28
R385301,4 BHK,2410 sq.ft,Super Area,2.72 Cr,Possession by Jun'28
R45994,3 BHK,1670 sq.ft,Super Area,2.78 Cr,Possession by Nov'15
R45994,3 BHK,1795 sq.ft,Super Area,2.99 Cr,Possession by Nov'15
R45994,3 BHK,2060 sq.ft,Super Area,3.43 Cr,Possession by Nov'15
R45994,2 BHK,1176 sq.ft,Super Area,1.96 Cr,Possession by Nov'15
R45994,2 BHK,1200 sq.ft,Super Area,2 Cr,Possession by Nov'15
R45994,2 BHK,1270 sq.ft,Super Area,2.11 Cr,Possession by Nov'15
R45994,2 BHK,1300 sq.ft,Super Area,2.16 Cr,Possession by Nov'15
R45994,2 BHK,1365 sq.ft,Super Area,2.27 Cr,Possession by Nov'15
R45994,2 BHK,1380 sq.ft,Super Area,2.30 Cr,Possession by Nov'15
R45994,2 BHK,1520 sq.ft,Super Area,2.53 Cr,Possession by Nov'15
R45994,4 BHK,2338 sq.ft,Super Area,3.90 Cr,Possession by Nov'15
R45994,4 BHK,2526 sq.ft,Super Area,4.21 Cr,Possession by Nov'15
R268833,2 BHK,555 sq.ft,Super Area,1.08 Cr,Possession by Jun'26
R268833,2 BHK,700 sq.ft,Super Area,1.30 Cr,Possession by Jun'26
R268833,1 BHK,456 sq.ft,Super Area,90 Lac,Possession by Jun'26
R268833,1 BHK,650 sq.ft,Super Area,1.25 Cr,Possession by Jun'26
R268833,1 BHK,693 sq.ft,Super Area,1.15 Cr,Possession by Jun'26
R268833,1 BHK,747 sq.ft,Super Area,1.15 Cr,Possession by Jun'26
R268833,1 BHK,835 sq.ft,Super Area,1.50 Cr,Possession by Jun'26
R799,3 BHK,1372 sq.ft,Super Area,65 Lac,Possession by Sep'18
R799,3 BHK,1550 sq.ft,Super Area,75 Lac,Possession by Sep'18
R799,2 BHK,1100 sq.ft,Super Area,49.5 Lac,Possession by Sep'18
R799,2 BHK,1270 sq.ft,Super Area,60 Lac,Possession by Sep'18
R623,3 BHK,1236 sq.ft,Super Area,1.36 Cr,Possession by Dec'18
R623,3 BHK,1654 sq.ft,Super Area,1.65 Cr,Possession by Dec'18
R623,3 BHK,1818 sq.ft,Super Area,1.75 Cr,Possession by Dec'18
R623,3 BHK,1830 sq.ft,Super Area,1.75 Cr,Possession by Dec'18
R623,3 BHK,1879 sq.ft,Super Area,1.75 Cr,Possession by Dec'18
R623,3 BHK,1891 sq.ft,Super Area,1.75 Cr,Possession by Dec'18
R623,3 BHK,1903 sq.ft,Super Area,1.75 Cr,Possession by Dec'18
R623,3 BHK,1906 sq.ft,Super Area,1.75 Cr,Possession by Dec'18
R33,3 BHK villa,3000 sq.ft,Super Area,7.25 Cr,Possession by Dec'15
R33,5 BHK villa,6150 sq.ft,Super Area,21.42 Cr,Possession by Dec'15
R33,5 BHK villa,7650 sq.ft,Super Area,24 Cr,Possession by Dec'15
R33,4 BHK villa,4000 sq.ft,Super Area,11.20 Cr,Possession by Dec'15
R33,4 BHK villa,4750 sq.ft,Super Area,13.30 Cr,Possession by Dec'15
R13506,3 BHK,1305 sq.ft,Super Area,3.25 Cr,Possession by Nov'12
R13506,2 BHK,1100 sq.ft,Super Area,2.80 Cr,Possession by Nov'12
R13506,2 BHK,1105 sq.ft,Super Area,2.45 Cr,Possession by Nov'12
R12856,2 BHK,710 sq.ft,Super Area,1.65 Cr,Possession by Dec'12
R12856,2 BHK,800 sq.ft,Super Area,1.65 Cr,Possession by Dec'12
R12856,2 BHK,810 sq.ft,Super Area,1.80 Cr,Possession by Dec'12
R12856,2 BHK,850 sq.ft,Super Area,1.85 Cr,Possession by Dec'12
R12856,2 BHK,860 sq.ft,Super Area,1.55 Cr,Possession by Dec'12
R12856,1 BHK,535 sq.ft,Super Area,1.05 Cr,Possession by Dec'12
R12856,1 BHK,550 sq.ft,Super Area,1.09 Cr,Possession by Dec'12
R12856,1 BHK,555 sq.ft,Super Area,1.10 Cr,Possession by Dec'12
R12856,1 BHK,595 sq.ft,Super Area,97 Lac,Possession by Dec'12
R428410,3 BHK,686 sq.ft,Super Area,76.9 Lac,Possession by Dec'27
R428410,3 BHK,788 sq.ft,Super Area,88.3 Lac,Possession by Dec'27
R428410,3 BHK,789 sq.ft,Super Area,88.5 Lac,Possession by Dec'27
R428410,2 BHK,581 sq.ft,Super Area,65.1 Lac,Possession by Dec'27
R428410,2 BHK,625 sq.ft,Super Area,70.1 Lac,Possession by Dec'27
R428410,2 BHK,633 sq.ft,Super Area,71 Lac,Possession by Dec'27
R428410,2 BHK,646 sq.ft,Super Area,72.4 Lac,Possession by Dec'27
R428410,2 BHK,670 sq.ft,Super Area,75.1 Lac,Possession by Dec'27
R428410,1 BHK,418 sq.ft,Super Area,46.9 Lac,Possession by Dec'27
R428410,1 BHK,422 sq.ft,Super Area,47.3 Lac,Possession by Dec'27
R428410,1 BHK,427 sq.ft,Super Area,47.9 Lac,Possession by Dec'27
R428410,1 BHK,470 sq.ft,Super Area,52.7 Lac,Possession by Dec'27
R417015,3 BHK,1427 sq.ft,Super Area,65 Lac,Possession by Sep'19
R417015,2 BHK,974 sq.ft,Super Area,45 Lac,Possession by Sep'19
R417015,1 BHK,614 sq.ft,Super Area,24 Lac,Possession by Sep'19
R417015,1 BHK,630 sq.ft,Super Area,38 Lac,Possession by Sep'19
R42626,3 BHK,1500 sq.ft,Super Area,1.80 Cr,Possession by Jan'08
R42626,2 BHK,1150 sq.ft,Super Area,1.60 Cr,Possession by Jan'08
R42626,2 BHK,1200 sq.ft,Super Area,1.55 Cr,Possession by Jan'08
R401197,3 BHK,1577 sq.ft,Super Area,1.14 Cr,Possession by Aug'28
R401197,3 BHK,1616 sq.ft,Super Area,1.21 Cr,Possession by Aug'28
R401197,3 BHK,1836 sq.ft,Super Area,1.35 Cr,Possession by Aug'28
R401197,3 BHK,1981 sq.ft,Super Area,1.48 Cr,Possession by Aug'28
R401197,2 BHK,1345 sq.ft,Super Area,99.5 Lac,Possession by Aug'28
R401197,2 BHK,1357 sq.ft,Super Area,1 Cr,Possession by Aug'28
R33202,3 BHK,1400 sq.ft,Super Area,3.05 Cr,Possession by Dec'20
R33202,3 BHK,1450 sq.ft,Super Area,3.10 Cr,Possession by Dec'20
R33202,3 BHK,1830 sq.ft,Super Area,3.60 Cr,Possession by Dec'20
R33202,2 BHK,1190 sq.ft,Super Area,2.54 Cr,Possession by Dec'20
R33202,2 BHK,1290 sq.ft,Super Area,2.55 Cr,Possession by Dec'20
R1395,3 BHK,1585 sq.ft,Super Area,1.71 Cr,Possession by Mar'12
R1395,3 BHK,1637 sq.ft,Super Area,1.70 Cr,Possession by Mar'12
R1395,2 BHK,1242 sq.ft,Super Area,1.18 Cr,Possession by Mar'12
