XID,Project Name,City,Magicbricks.com Link
R380623,VIRTUSA TRITON,Hyderabad,https://www.magicbricks.com/project-plots-greenville-lorven-county-for-sale-in-hyderabad-pppfs
R27716,DLF Silver Oaks,Gurgaon,https://www.magicbricks.com/dlf-silver-oak-dlf-phase-1-gurgaon-pdpid-4d4235303336363932
R336759,Prasun Sarvam,Pune East,https://www.magicbricks.com/project-prasun-sarvam-for-sale-in-pune-pppfs
R152163,JTPL City Mohali,Mohali,https://www.magicbricks.com/flats-for-rent-in-shivalik-city-mohali-pppfr
R6088,RBD Stillwaters,Bangalore East,https://www.magicbricks.com/project-rbd-stillwaters-for-sale-in-bangalore-pppfs
R65210,Janaksar CGHS,Delhi South West,https://www.magicbricks.com/project-hare-krishna-valley-for-rent-in-new-delhi-pppfr
R353123,MICL Aaradhya One Earth,Central Mumbai,https://www.magicbricks.com/project-aaradhya-one-earth-for-sale-in-mumbai-pppfs
R46954,Devi Sacred Heart Town,Pune South,https://www.magicbricks.com/project-devi-sacred-world-for-rent-in-pune-pppfr
R14698,Samartha Aangan,Western Mumbai,https://www.magicbricks.com/project-samarth-aangan-3bhk-for-sale-in-mumbai-pppfs
R417246,Shubh Mahadev Tower,Udaipur,https://www.magicbricks.com/mahadev-tower-titardi-udaipur-pdpid-4d4235343139373031
R265009,Omaxe North Avenue 2,Bahadurgarh,https://www.magicbricks.com/project-omaxe-north-avenue-2-for-sale-in-bahadurgarh-pppfs
R302551,Sethia Imperial Avenue,Western Mumbai,https://www.magicbricks.com/project-sethia-imperial-avenue-for-sale-in-mumbai-pppfs
R371279,Skyi Star City,Pune South,https://www.magicbricks.com/project-skyi-star-city-1bhk-for-sale-in-pune-pppfs
R19292,Sheth Vasant Fiona,Thane,https://www.magicbricks.com/vasant-fiona-majiwada-thane-pdpid-4d4235303239353838
R376046,Amulyam Greens,Raipur,https://www.magicbricks.com/project-plots-ats-heavenly-foothills-for-sale-in-dehradun-pppfs
R26368,CGHS Skylark Apartments,Delhi South West,https://www.magicbricks.com/project-skylark-apartment-for-sale-in-new-delhi-pppfs
R410872,Noble Willasa,Mohali,https://www.magicbricks.com/project-noble-willasa-for-sale-in-mohali-pppfs
R12572,Thiruvizha Apartments,Delhi South West,https://www.magicbricks.com/society-flats-for-sale-in-dwarka-sector-10-new-delhi-pppfs
R407635,Origin Amogha,Hyderabad,https://www.magicbricks.com/origin-amogha-velimela-hyderabad-pdpid-4d4235343134393337
R54906,Shree Ravechi Heights,Navi Mumbai,https://www.magicbricks.com/project-ravechi-heights-for-sale-in-navi-mumbai-pppfs
R4658,MR Delhi 99,Ghaziabad,https://www.magicbricks.com/mr-proview-delhi-99-bhopura-ghaziabad-pdpid-4d4235313931323331
R47216,Silveroak Estate,Kolkata East,https://www.magicbricks.com/project-salarpuria-silver-oak-estate-for-sale-in-kolkata-pppfs
R326161,Amolik Residency,Faridabad,https://www.magicbricks.com/project-amolik-residency-for-sale-in-faridabad-pppfs
R368780,Vrindavan Garden,Greater Noida,https://www.magicbricks.com/vrandavan-garden-noida-extension-greater-noida-pdpid-4d4235323631303239
R8010,Orchid Island,Gurgaon,https://www.magicbricks.com/Orchid-Island-in-Gurgaon-Overview
R12770,Param Puneet Apartment,Delhi South West,https://www.magicbricks.com/param-puneet-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235303130383732
R190973,Gillco Parkhills,Mohali,https://www.magicbricks.com/gillco-parkhills-sector-126-mohali-pdpid-4d4235303834323235
R343747,Suncity Avenue 76,Gurgaon,https://www.magicbricks.com/suncity-avenue-76-sector-76-gurgaon-pdpid-4d4235313337303737
R314829,Divine Desire,Surat,https://www.magicbricks.com/project-divine-desire-for-rent-in-surat-pppfr
R300381,Aparna Sarovar Zenith,Hyderabad,https://www.magicbricks.com/project-aparna-sarovar-zenith-for-sale-in-hyderabad-pppfs
R28996,The Gran Carmen Address,Bangalore East,https://www.magicbricks.com/the-gran-carmen-address-sarjapur-road-bangalore-pdpid-4d4235303430343239
R398605,Shiva Motia Aero Greens,Mohali,https://www.magicbricks.com/shiva-motia-huys-dhakoli-zirakpur-pdpid-4d4235333130323731
R270701,Migsun Roof,Ghaziabad,https://www.magicbricks.com/migsun-roof-raj-nagar-extension-ghaziabad-pdpid-4d4235303935393931
R70252,Forum Atmosphere,Kolkata South,https://www.magicbricks.com/project-forum-atmosphere-4bhk-for-sale-in-kolkata-pppfs
R379,Ekta Meadows,Western Mumbai,https://www.magicbricks.com/project-ekta-meadows-1bhk-for-sale-in-mumbai-pppfs
R74653,Qualitas Garden,Navi Mumbai,https://www.magicbricks.com/project-qualitas-garden-1bhk-for-sale-in-navi-mumbai-pppfs
R770,Golf City,Noida,https://www.magicbricks.com/golf-city-sector-75-noida-pdpid-4d4235303039383531
R45158,Shrachi Greenwood Nest,Kolkata East,https://www.magicbricks.com/project-shrachi-greenwood-nest-for-sale-in-kolkata-pppfs
R239030,Neelkanth Pride,Navi Mumbai,https://www.magicbricks.com/neelkanth-pride-ulwe-navi-mumbai-pdpid-4d4235303836383730
R334105,Bollineni Astra,Bangalore North,https://www.magicbricks.com/bollineni-astra-jakkur-bangalore-pdpid-4d4235313238363633
R327689,Raj Akshay,Mira Bhayandar,https://www.magicbricks.com/raj-akshay-mira-road-mumbai-pdpid-4d4235313233303935
R33202,SD Alpine,Western Mumbai,https://www.magicbricks.com/sd-alpine-kandivali-east-mumbai-pdpid-4d4235303733323137
R12780,Mahalaxmi Apartment,Delhi South West,https://www.magicbricks.com/project-mahalaxmi-apartment-for-sale-in-new-delhi-pppfs
R180383,M2K County,Dharuhera,https://www.magicbricks.com/project-m2k-county-for-sale-in-dharuhera-pppfs
R261582,Incor One City,Hyderabad,https://www.magicbricks.com/indis-one-city-kukatpally-hyderabad-pdpid-4d4235303836323138
R1395,Malpani Greens,Pune West,https://www.magicbricks.com/malpani-greens-wakad-pune-pdpid-4d4235303030373036
R427008,Associate Lavender Greens,Palwal,https://www.magicbricks.com/Sector-6-in-Palwal-Overview
R166679,DLF City Phase 1,Gurgaon,https://www.magicbricks.com/property-for-sale-in-dlf-phase-1-gurgaon-pppfs
R35576,Mayfair Hillcrest,Central Mumbai,https://www.magicbricks.com/mayfair-hillcrest-vikhroli-west-mumbai-pdpid-4d4235303230343934
R325927,Sonigara Presidency,Pune West,https://www.magicbricks.com/project-sonigara-presidency-for-rent-in-pune-pppfr
R390484,Malles Adhika,Chennai South,https://www.magicbricks.com/project-malles-adhika-for-sale-in-chennai-pppfs
R112449,Pumarth Meadows,Indore,https://www.magicbricks.com/project-plots-pumarth-meadows-for-sale-in-indore-pppfs
R380094,Antariksh Avalon,Central Mumbai,https://www.magicbricks.com/project-antariksh-avalon-for-sale-in-mumbai-pppfs
R137365,Om Satyam Apartment,Delhi South West,https://www.magicbricks.com/project-om-satyam-apartments-for-sale-in-new-delhi-pppfs
R2624,Choice Ambe Shraddha,Navi Mumbai,https://www.magicbricks.com/project-choice-ambe-shraddha-for-sale-in-navi-mumbai-pppfs
R255405,Shree Krishna Sentosa Pride,Pune West,https://www.magicbricks.com/sentosa-pride-punawale-pune-pdpid-4d4235303832323936
R12352,Chitrakoot Dham Apartments,Delhi South West,https://www.magicbricks.com/project-chitrakoot-dham-for-sale-in-new-delhi-pppfs
R317309,Kavisha Urbania,Ahmedabad West,https://www.magicbricks.com/project-kavisha-urbania-for-sale-in-ahmedabad-pppfs
R33394,Goldfinger Avenir,Pune West,https://www.magicbricks.com/project-goldfinger-avenir-for-rent-in-pune-pppfr
R27924,Lunkad Amazon,Pune East,https://www.magicbricks.com/project-lunkad-amazon-3bhk-for-sale-in-pune-pppfs
R27704,Nandan Inspera,Pune West,https://www.magicbricks.com/project-nandan-inspera-2bhk-for-sale-in-pune-pppfs
R20370,Nexus Hyde Park Residency,Thane,https://www.magicbricks.com/project-nexus-hyde-park-for-sale-in-thane-pppfs
R324367,Vijay Raja Exurb,Chennai South,https://www.magicbricks.com/vijay-rajas-spruce-kelambakkam-chennai-pdpid-4d4235303136373532
R435877,Saras Icon,Navi Mumbai,https://www.magicbricks.com/project-infinity-icon-for-sale-in-navi-mumbai-pppfs
R397721,Presidency Mayfair Highlands,Dehradun,https://www.magicbricks.com/mayfair-highland-mussoorie-road-dehradun-pdpid-4d4235333238393937
R12110,Shiv Shakti Apartments,Delhi South West,https://www.magicbricks.com/project-shiv-shakti-apartment-for-sale-in-new-delhi-pppfs
R31024,Nyati Iris,Pune South,https://www.magicbricks.com/nyati-iris-kondhwa-pune-pdpid-4d4235303033303335
R244875,Habitech Panchtatva,Greater Noida,https://www.magicbricks.com/habitech-panchtatva-noida-extension-noida-pdpid-4d4235303139303039
R9902,Ratan Prestige,Pune East,https://www.magicbricks.com/ratan-prestige-kharadi-pune-pdpid-4d4235303032373539
R19406,Swastik Park CHS,Thane,https://www.magicbricks.com/swastik-park-brahmand-thane-pdpid-4d4235323531373231
R177877,RWA Pamposh Enclave,South Delhi,https://www.magicbricks.com/rwa-pamposh-enclave-pamposh-enclave-new-delhi-pdpid-4d4235323037373731
R64572,Century Sports Village,Bangalore North,https://www.magicbricks.com/century-sports-village-devanahalli-bangalore-pdpid-4d4235303736383331
R1056,Lodha Aurum Grande,Central Mumbai,https://www.magicbricks.com/project-lodha-aurum-grande-for-sale-in-mumbai-pppfs
R79866,Bhoomis Spring Town,Pune South,https://www.magicbricks.com/venkatesh-bhoomi-spring-town-phase-i-undri-pune-pdpid-4d4235303637333738
R20374,Kabra Shubharambh CHS,Thane,https://www.magicbricks.com/kabra-galaxy-star-2-thane-west-thane-pdpid-4d4235303738393731
R68468,Vasudev Sky High,Mira Bhayandar,https://www.magicbricks.com/project-vasudev-sky-high-for-sale-in-mumbai-pppfs
R138547,Bansal Homes,Faridabad,https://www.magicbricks.com/new-projects-Greenfield-Colony-in-Faridabad
R290423,Sahu City,Lucknow,https://www.magicbricks.com/sahu-city-phase-2-sultanpur-road-lucknow-pdpid-4d4235343139333933
R196091,Ansal Villas,South Delhi,https://www.magicbricks.com/
R178917,DMP Apartments,Delhi South West,https://www.magicbricks.com/project-dmp-society-for-sale-in-new-delhi-pppfs
R27774,Goel Ganga Orchard,Pune East,https://www.magicbricks.com/project-ganga-orchard-for-sale-in-pune-pppfs
R43768,Sumit Greendale,Beyond Mira Road,https://www.magicbricks.com/house-for-sale-near-nana-nani-park-virar-east-mumbai-pppfs
R347361,Romell Orbis,Western Mumbai,https://www.magicbricks.com/romell-orbis-jogeshwari-east-mumbai-pdpid-4d4235313835393833
R185219,Lansum Etania,Hyderabad,https://www.magicbricks.com/project-lansum-etania-for-sale-in-hyderabad-pppfs
R271257,Megh Mani,Kolkata South,https://www.magicbricks.com/project-megh-mani-for-sale-in-kolkata-pppfs
R246361,Vastukalp The Onyx,Pune West,https://www.magicbricks.com/vastukalp-the-onyx-wakad-pune-pdpid-4d4235303834373535
R28150,CGHS Sahara Apartment,Delhi South West,https://www.magicbricks.com/project-sahara-apartments-3bhk-for-sale-in-new-delhi-pppfs
R12318,Agarwal Aditya Mega City,Ghaziabad,https://www.magicbricks.com/aditya-mega-city-indirapuram-ghaziabad-pdpid-4d4235303031323534
R65928,Hiranandani Glen Ridge,Central Mumbai,https://www.magicbricks.com/project-hiranandani-gardens-glen-ridge-for-rent-in-mumbai-pppfr
R338375,Silver Gracia,Pune West,https://www.magicbricks.com/project-rohan-silver-gracia-for-sale-in-pune-pppfs
R390018,Neelkanth Darshan,Navi Mumbai,https://www.magicbricks.com/neelkanth-darshan-kharghar-navi-mumbai-pdpid-4d4235343235373833
R12826,DDA Pink Apartments,Delhi South West,https://www.magicbricks.com/project-dda-pink-apartments-2bhk-for-rent-in-new-delhi-pppfr
R388,Arihant Anaya,Navi Mumbai,https://www.magicbricks.com/project-arihant-anaya-for-sale-in-navi-mumbai-pppfs
R123171,Lodha Palava Downtown,Thane Outskirts,https://www.magicbricks.com/lodha-palava-downtown-shilphata-thane-pdpid-4d4235303830383732
R28146,DDA Samridhi Apartment,Delhi South West,https://www.magicbricks.com/project-dda-samridhi-apartment-for-rent-in-new-delhi-pppfr
R39282,Konnark Shree Krishna Paradise,Navi Mumbai,https://www.magicbricks.com/shree-krishna-paradise-kharghar-navi-mumbai-pdpid-4d4235303732363132
R302479,Guru Punvaanii EKA,Bangalore South,https://www.magicbricks.com/project-plots-guru-punvaanii-eka-for-sale-in-bangalore-pppfs
R40080,Kanakia Rainforest,Western Mumbai,https://www.magicbricks.com/kanakia-rainforest-andheri-east-mumbai-pdpid-4d4235303730343032
R246769,Balaji Garden CHS,Navi Mumbai,https://www.magicbricks.com/project-balaji-garden-1bhk-for-sale-in-navi-mumbai-pppfs
R256209,Suncity Avenue 102,Gurgaon,https://www.magicbricks.com/suncity-avenue-102-sector-102-gurgaon-pdpid-4d4235303836353731
R28288,Omaxe R2,Lucknow,https://www.magicbricks.com/project-omaxe-r2-for-sale-in-lucknow-pppfs
R86005,Cloud 9,Ahmedabad West,https://www.magicbricks.com/project-vivan-cloud-9-for-sale-in-ahmedabad-pppfs
R23990,Gaur Atulyam,Greater Noida,https://www.magicbricks.com/project-gaur-atulyam-4bhk-for-sale-in-greater-noida-pppfs
R27888,Siddharth Geetanjali Heights,Navi Mumbai,https://www.magicbricks.com/geetanjali-heights-kharghar-navi-mumbai-pdpid-4d4235303337343336
R420,Arihant Arham,Navi Mumbai,https://www.magicbricks.com/arihant-arham-panvel-navi-mumbai-pdpid-4d4235303732393336
R44200,Nanded Madhuvanti,Pune South,https://www.magicbricks.com/furnished-flats-for-rent-in-nanded-pune-pppfr
R61289,Motera CHS,Ahmedabad North,https://www.magicbricks.com/swagat-bungalows-ii-motera-ahmedabad-pdpid-4d4235323635373733
R8150,JP Decks,Western Mumbai,https://www.magicbricks.com/project-jp-decks-for-rent-in-mumbai-pppfr
R80334,Valencia Apartment,Mumbai South,https://www.magicbricks.com/project-valencia-apartment-for-sale-in-mumbai-pppfs
R324,Lanco Hills Apartments,Hyderabad,https://www.magicbricks.com/lanco-hills-manikonda-hyderabad-pdpid-4d4235303231303136
R89023,Global Precioso,Pune East,https://www.magicbricks.com/project-precioso-for-sale-in-pune-pppfs
R420048,Riviera Palacio,Ahmedabad West,https://www.magicbricks.com/project-riviera-palacio-4bhk-for-sale-in-ahmedabad-pppfs
R58078,Tharwani Heights,Navi Mumbai,https://www.magicbricks.com/tharwani-heights-sanpada-navi-mumbai-pdpid-4d4235303837383237
R331671,Godrej Nurture,Pune North,https://www.magicbricks.com/godrej-nurture-mamurdi-pune-pdpid-4d4235313233393437
R245425,Rishabh Cloud 9 Towers,Ghaziabad,https://www.magicbricks.com/project-rishabh-cloud-9-towers-vaishali-4bhk-for-sale-in-ghaziabad-pppfs
R28922,Parsvnath Green Ville,Gurgaon,https://www.magicbricks.com/project-parsvnath-green-ville-for-sale-in-gurgaon-pppfs
R18914,Sai Sahawas CHS,Western Mumbai,https://www.magicbricks.com/sai-sahawas-chs-andheri-west-mumbai-pdpid-4d4235313139323137
R22138,Aaspire Heights,Bangalore East,https://www.magicbricks.com/project-aaspire-heights-for-sale-in-bangalore-pppfs
R33224,Scorpio by Jasani Realty,Western Mumbai,https://www.magicbricks.com/project-jasani-scorpio-for-sale-in-mumbai-pppfs
R331129,Sattva Exotic,Bangalore North,https://www.magicbricks.com/sattva-exotic-bagalur-main-road-bangalore-pdpid-4d4235313235373437
R12640,CGHS Beverly Park,Delhi South West,https://www.magicbricks.com/beverly-park-apartments-dwarka-sector-22-new-delhi-pdpid-4d4235303130353831
R59694,Sanhita Township Project,Kolkata East,https://www.magicbricks.com/simoco-sanhita-residency-salt-lake-city-sector-2-kolkata-pdpid-4d4235333239313835
R353097,Mohali Royal Towers,Mohali,https://www.magicbricks.com/project-mohali-royal-towers-for-sale-in-mohali-pppfs
R14486,Raj Garden City,Ghaziabad,https://www.magicbricks.com/project-raj-garden-city-for-sale-in-ghaziabad-pppfs
R261050,DDA Residential Flats,Delhi South West,https://www.magicbricks.com/
R692,Today Ridge Residency,Noida,https://www.magicbricks.com/today-ridge-residency-ii-sector-135-noida-pdpid-4d4235313639353739
R9254,Forest County,Pune East,https://www.magicbricks.com/project-vascon-forest-county-for-sale-in-pune-pppfs
R34192,38 Park Majestique,Pune South,https://www.magicbricks.com/38-park-majestique-undri-pune-pdpid-4d4235303639373837
R208065,RWA DDA Flats L Block,South Delhi,https://www.magicbricks.com/flats-near-dda-sports-complex-block-l-saket-new-delhi-pppfs
R125,Sureka Sunrise Symphony,Kolkata East,https://www.magicbricks.com/project-sunrise-symphony-for-sale-in-kolkata-pppfs
R388678,Kinetic Palazzo,Hyderabad,https://www.magicbricks.com/kinetic-palazzo-nallagandla-hyderabad-pdpid-4d4235333332393737
R65852,Bramha Exuberance,Pune South,https://www.magicbricks.com/project-brahma-majestic-3bhk-for-sale-in-pune-pppfs
R12726,Jai Maa Kalyani Apartment,Delhi South West,https://www.magicbricks.com/project-kalyani-apartments-for-sale-in-new-delhi-pppfs
R269667,Myhna Maple,Bangalore East,https://www.magicbricks.com/project-myhna-maple-for-sale-in-bangalore-pppfs
R58028,Suraj Complex,Navi Mumbai,https://www.magicbricks.com/project-suraj-complex-for-sale-in-navi-mumbai-pppfs
R267707,Kanakia Hollywood,Western Mumbai,https://www.magicbricks.com/kanakia-hollywood-versova-mumbai-pdpid-4d4235303933393937
R17888,Odyssey CHS Mumbai,Mumbai South,https://www.magicbricks.com/project-k-merchant-parson-bhuvan-chs-for-sale-in-mumbai-pppfs
R78397,SNN Raj Lakeview Phase 2,Bangalore South,https://www.magicbricks.com/snn-raj-lake-view-phase-ii-btm-layout-bangalore-pdpid-4d4235303339323035
R223445,Nabhraj Nandanvan Phase 3,Aurangabad,https://www.magicbricks.com/3-bhk-flats-for-rent-in-aurangabad-pppfr
R369262,Oriental Viola,Ahmedabad West,https://www.magicbricks.com/project-oriental-viola-4bhk-for-sale-in-ahmedabad-pppfs
R178815,Royal Orchid,Hyderabad,https://www.magicbricks.com/royal-orchid-red-hills-red-hills-hyderabad-pdpid-4d4235323134333835
R12560,CGHS Swarup Sadan,Delhi South West,https://www.magicbricks.com/3-bhk-apartments-for-sale-in-kakrola-new-delhi-pppfs
R28616,Vertical Oriana,Pune East,https://www.magicbricks.com/project-vertical-oriana-for-sale-in-pune-pppfs
R8512,G M Kenjale Emirus,Pune West,https://www.magicbricks.com/emirus-baner-pune-pdpid-4d4235303232323932
R65412,TDI City,Mohali,https://www.magicbricks.com/project-tdi-city-i-for-sale-in-mohali-pppfs
R31630,Everest Hari Om Heritage,Navi Mumbai,https://www.magicbricks.com/hari-om-heritage-kharghar-navi-mumbai-pdpid-4d4235303337343530
R395921,Sheladia Divine,Ahmedabad West,https://www.magicbricks.com/project-sheladia-divine-2bhk-for-sale-in-ahmedabad-pppfs
R398453,BM Satyam Solaris,Central Mumbai,https://www.magicbricks.com/project-satyam-solaris-for-sale-in-mumbai-pppfs
R37216,Ambience Caitriona,Gurgaon,https://www.magicbricks.com/ambience-caitriona-sector-24-gurgaon-pdpid-4d4235303635383138
R428647,Maha Srri Maruthi Vip Nagar,Coimbatore,https://www.magicbricks.com/blog/port-blair-airport/132596.html
R320989,Dynamix Divum,Western Mumbai,https://www.magicbricks.com/dynamix-divum-malad-east-mumbai-pdpid-4d4235313235363933
R223215,DDA Shanti Kunj Apartments,Delhi South West,https://www.magicbricks.com/project-dda-shanti-kunj-apartment-2bhk-for-sale-in-new-delhi-pppfs
R847,CHD Avenue 71,Gurgaon,https://www.magicbricks.com/project-chd-avenue-71-for-sale-in-gurgaon-pppfs
R378339,Safal Orchid Valley,Ahmedabad West,https://www.magicbricks.com/project-orchid-valley-for-sale-in-ahmedabad-pppfs
R382057,Eden Park at The Prestige City,Bangalore East,https://www.magicbricks.com/project-eden-park-at-the-prestige-city-4bhk-for-sale-in-bangalore-pppfs
R62341,Amanora Future Towers,Pune East,https://www.magicbricks.com/project-future-towers-3bhk-for-sale-in-pune-pppfs
R33580,Reelicon Felicia,Pune West,https://www.magicbricks.com/reelicon-felicia-baner-pashan-link-road-pune-pdpid-4d4235303339393633
R82495,Prestige Leela Residences,Bangalore East,https://www.magicbricks.com/project-prestige-leela-residences-for-sale-in-bangalore-pppfs
R204817,Manglam Aadhar,Jaipur,https://www.magicbricks.com/project-manglam-aadhar-2bhk-for-sale-in-jaipur-pppfs
R59430,Aditya Empress Towers,Hyderabad,https://www.magicbricks.com/aditya-empress-towers-shaikpet-hyderabad-pdpid-4d4235303238313933
R184665,Navami Funique,Bangalore South,https://www.magicbricks.com/project-navami-funique-for-sale-in-bangalore-pppfs
R58154,Trishul Symphony,Navi Mumbai,https://www.magicbricks.com/project-trishul-symphony-for-sale-in-navi-mumbai-pppfs
R27798,Mont Vert Tropez,Pune West,https://www.magicbricks.com/mont-vert-tropez-wakad-pune-pdpid-4d4235303033323435
R12470,Defence Officers Apartments,Delhi South West,https://www.magicbricks.com/project-kalyani-apartments-for-sale-in-new-delhi-pppfs
R107423,Abhishree Orchard,Ahmedabad West,https://www.magicbricks.com/abhishree-orchard-sg-highway-ahmedabad-pdpid-4d4235303830333332
R1206,Brigade Exotica,Bangalore East,https://www.magicbricks.com/brigade-exotica-old-madras-road-bangalore-pdpid-4d4235303233313334
R14332,Vamsiram Jyothi Cosmos,Hyderabad,https://www.magicbricks.com/jyothi-cosmos-hitech-city-hyderabad-pdpid-4d4235303237333939
R26854,Bestech Park View City,Gurgaon,https://www.magicbricks.com/bestech-park-view-city-2-sector-49-gurgaon-pdpid-4d4235323835303637
R652,Emaar MGF Emerald Floors Premier,Gurgaon,https://www.magicbricks.com/emerald-floors-premier-sector-65-gurgaon-pdpid-4d4235323835383535
R2982,Gundecha Altura,Central Mumbai,https://www.magicbricks.com/gundecha-altura-lal-bahadur-shastri-road-mumbai-pdpid-4d4235303231393633
R267974,Pivotal Paradise,Gurgaon,https://www.magicbricks.com/project-pivotal-paradise-3bhk-for-rent-in-gurgaon-pppfr
R277759,Nandan Prospera Gold,Pune West,https://www.magicbricks.com/nandan-prospera-gold-baner-pune-pdpid-4d4235313232373333
R329983,Sarvome Shree Homes,Faridabad,https://www.magicbricks.com/project-sarvome-shree-homes-2bhk-for-sale-in-faridabad-pppfs
R395475,Alaknanda Eden Estate,Chandigarh,https://www.magicbricks.com/maxxus-eden-estate-singhpura-zirakpur-pdpid-4d4235343235323239
R306791,Space India Alliance,Navi Mumbai,https://www.magicbricks.com/project-space-india-alliance-for-sale-in-navi-mumbai-pppfs
R31580,Varun Apartments,Noida,https://www.magicbricks.com/project-varun-apartments-for-sale-in-noida-pppfs
R329747,Shiv Empire,Navi Mumbai,https://www.magicbricks.com/shiv-empire-ulwe-navi-mumbai-pdpid-4d4235313234303835
R368688,Supertech Upcountry,Greater Noida,https://www.magicbricks.com/project-supertech-up-country-2bhk-for-sale-in-greater-noida-pppfs
R12374,Antriksh Godrej Apartments,Delhi South West,https://www.magicbricks.com/project-antriksh-apartment-for-sale-in-new-delhi-pppfs
R256227,Kulwant Builders floors,North Delhi,https://www.magicbricks.com/property-for-sale-in-rohini-sector-15-new-delhi-pppfs
R30204,Ashoka Residency,Navi Mumbai,https://www.magicbricks.com/project-ashoka-residency-for-sale-in-navi-mumbai-pppfs
R26958,New Millenium Apartments,Delhi South West,https://www.magicbricks.com/flats-for-rent-in-dwarka-sector-24-new-delhi-pppfr
R292939,Navratna Kalhaar Blues And Greens,Ahmedabad West,https://www.magicbricks.com/project-kalhaar-blues-and-greens-for-sale-in-ahmedabad-pppfs
R352969,Shriram Chirping Grove,Bangalore East,https://www.magicbricks.com/project-shriram-chirping-grove-for-sale-in-bangalore-pppfs
R911,K Raheja Classique,Western Mumbai,https://www.magicbricks.com/raheja-classique-andheri-west-mumbai-pdpid-4d4235303030383236
R1918,Royal Garden Shalimar City,Ghaziabad,https://www.magicbricks.com/proview-shalimar-city-phase-ii-shalimar-garden-extension-1-ghaziabad-pdpid-4d4235323637383933
R64099,Bhoomi Harmony,Navi Mumbai,https://www.magicbricks.com/bhoomi-harmony-kharghar-navi-mumbai-pdpid-4d4235303738393531
R385586,Prestige Green Gables,Bangalore East,https://www.magicbricks.com/project-prestige-green-gables-for-sale-in-bangalore-pppfs
R368229,Nanded City Bageshree,Pune South,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Nanded-in-Pune&id=4d423738393036373737
R1421,Pebbles,Pune West,https://www.magicbricks.com/abhinav-pebbles-greenfield-tathawade-pune-pdpid-4d4235333332393337
R914,Runwal Pearl,Thane,https://www.magicbricks.com/project-runwal-pearl-1bhk-for-sale-in-thane-pppfs
R258111,VSR Rejoice,Bangalore North,https://www.magicbricks.com/vsr-rejoice-devanahalli-bangalore-pdpid-4d4235303932333836
R277439,GK Rose Mansion,Pune West,https://www.magicbricks.com/project-gk-rose-mansion-for-rent-in-pune-pppfr
R26604,Geras Isle Royale,Pune West,https://www.magicbricks.com/project-gera-isle-royale-for-rent-in-pune-pppfr
R375791,Raheja Ascencio,Central Mumbai,https://www.magicbricks.com/project-raheja-ascencio-for-rent-in-mumbai-pppfr
R236696,Starlit Housing Society,Kolkata East,https://www.magicbricks.com/starlit-housing-complex-rajarhat-kolkata-pdpid-4d4235303738353533
R399000,ATS Bonheur Avenue,Gurgaon,https://www.magicbricks.com/project-plots-ats-bonheur-avenue-for-sale-in-gurgaon-pppfs
R383944,Green View,Ahmedabad North,https://www.magicbricks.com/project-shivalik-greenview-for-rent-in-ahmedabad-pppfr
R26138,Heritage Apartments,Delhi South West,https://www.magicbricks.com/project-prodyogiki-apartments-x-for-rent-in-new-delhi-pppfr
R266965,Hiranandani Castle Rock,Central Mumbai,https://www.magicbricks.com/hiranandani-castle-rock-powai-mumbai-pdpid-4d4235303937363333
R264931,Prestige Valley Crest,Mangalore,https://www.magicbricks.com/project-prestige-valley-crest-for-sale-in-mangalore-pppfs
R271815,Dollars Colony Phase 1,Chennai South,https://www.magicbricks.com/dollars-colony-villas-vengapakkam-chennai-pdpid-4d4235313431303535
R13288,Siddhi Grandeur,Navi Mumbai,https://www.magicbricks.com/siddhi-grandur-kharghar-navi-mumbai-pdpid-4d4235303237393436
R12060,AWHO Sispal Vihar,Gurgaon,https://www.magicbricks.com/awho-sispal-vihar-sector-49-gurgaon-pdpid-4d4235303233363336
R340371,Kohinoor Sapphire,Pune West,https://www.magicbricks.com/kohinoor-sapphire-2-tathawade-pune-pdpid-4d4235313933353931
R11620,Ambuja Ujjwala The Condoville,Kolkata East,https://www.magicbricks.com/ambuja-ujjwala-the-condoville-new-town-kolkata-pdpid-4d4235333237303531
R221935,MIG Super Flats,Mohali,https://www.magicbricks.com/puda-mig-super-flats-sector-70-mohali-pdpid-4d4235323737363933
R52022,Kent Nalakattu Palm Villas,Kochi,https://www.magicbricks.com/project-kent-palm-villas-for-sale-in-kochi-pppfs
R1214,Shipra Srishti,Ghaziabad,https://www.magicbricks.com/project-shipra-srishti-for-sale-in-ghaziabad-pppfs
R64109,Suryodaya Apartments,Delhi South West,https://www.magicbricks.com/project-dda-pink-apartments-2bhk-for-rent-in-new-delhi-pppfr
R712,Celestial City Phase 2,Pune West,https://www.magicbricks.com/project-rama-celestial-city-phase-2-for-rent-in-pune-pppfr
R347075,Thapar Suburbia,Central Mumbai,https://www.magicbricks.com/thapar-suburbia-chembur-mumbai-pdpid-4d4235313332333637
R59792,Yogsiddhi Sumukh Hills,Western Mumbai,https://www.magicbricks.com/shree-riddhi-siddhi-sumukh-hills-kandivali-east-mumbai-pdpid-4d4235303330303735
R124217,Pride Purple Ruby Park,Pune West,https://www.magicbricks.com/ruby-park-wakad-pune-pdpid-4d4235303234323931
